Solution_ID,Check_Type,Story,Value
Sol #1,Seismic_Drift_X,1,0.00144288617959798
Sol #1,Seismic_Drift_X,2,0.0017472413943335483
Sol #1,Seismic_Drift_X,3,0.0029475792820575306
Sol #1,Seismic_Drift_X,4,0.0017958591020723986
Sol #1,Seismic_Drift_Y,1,0.0019079763221209827
Sol #1,Seismic_Drift_Y,2,0.002339675961660442
Sol #1,Seismic_Drift_Y,3,0.0034754262907440636
Sol #1,Seismic_Drift_Y,4,0.002297947001306754
Sol #1,Wind_Disp_X,1,0.007616572088887142
Sol #1,Wind_Disp_X,2,0.016834206442336266
Sol #1,Wind_Disp_X,3,0.031015701208408467
Sol #1,Wind_Disp_X,4,0.03999662880026976
Sol #1,Wind_Disp_Y,1,0.007769311431073939
Sol #1,Wind_Disp_Y,2,0.016939765180947204
Sol #1,Wind_Disp_Y,3,0.030829528953665867
Sol #1,Wind_Disp_Y,4,0.03996583147404584
Sol #2,Seismic_Drift_X,1,0.00144288617959798
Sol #2,Seismic_Drift_X,2,0.0017472413943335483
Sol #2,Seismic_Drift_X,3,0.0029475792820575306
Sol #2,Seismic_Drift_X,4,0.0017958591020723986
Sol #2,Seismic_Drift_Y,1,0.0019079763221209827
Sol #2,Seismic_Drift_Y,2,0.002339675961660442
Sol #2,Seismic_Drift_Y,3,0.0034754262907440636
Sol #2,Seismic_Drift_Y,4,0.002297947001306754
Sol #2,Wind_Disp_X,1,0.007616572088887142
Sol #2,Wind_Disp_X,2,0.016834206442336266
Sol #2,Wind_Disp_X,3,0.031015701208408467
Sol #2,Wind_Disp_X,4,0.03999662880026976
Sol #2,Wind_Disp_Y,1,0.007769311431073939
Sol #2,Wind_Disp_Y,2,0.016939765180947204
Sol #2,Wind_Disp_Y,3,0.030829528953665867
Sol #2,Wind_Disp_Y,4,0.03996583147404584
Sol #3,Seismic_Drift_X,1,0.00144288617959798
Sol #3,Seismic_Drift_X,2,0.0017472413943335483
Sol #3,Seismic_Drift_X,3,0.0029475792820575306
Sol #3,Seismic_Drift_X,4,0.0017958591020723986
Sol #3,Seismic_Drift_Y,1,0.0019079763221209827
Sol #3,Seismic_Drift_Y,2,0.002339675961660442
Sol #3,Seismic_Drift_Y,3,0.0034754262907440636
Sol #3,Seismic_Drift_Y,4,0.002297947001306754
Sol #3,Wind_Disp_X,1,0.007616572088887142
Sol #3,Wind_Disp_X,2,0.016834206442336266
Sol #3,Wind_Disp_X,3,0.031015701208408467
Sol #3,Wind_Disp_X,4,0.03999662880026976
Sol #3,Wind_Disp_Y,1,0.007769311431073939
Sol #3,Wind_Disp_Y,2,0.016939765180947204
Sol #3,Wind_Disp_Y,3,0.030829528953665867
Sol #3,Wind_Disp_Y,4,0.03996583147404584
Sol #4,Seismic_Drift_X,1,0.0013830415494738952
Sol #4,Seismic_Drift_X,2,0.0016745386421959318
Sol #4,Seismic_Drift_X,3,0.002921564885746334
Sol #4,Seismic_Drift_X,4,0.0018041171893377894
Sol #4,Seismic_Drift_Y,1,0.0016774110683070104
Sol #4,Seismic_Drift_Y,2,0.0021745164270967118
Sol #4,Seismic_Drift_Y,3,0.0034386778937167046
Sol #4,Seismic_Drift_Y,4,0.002332137665878785
Sol #4,Wind_Disp_X,1,0.007318355797874698
Sol #4,Wind_Disp_X,2,0.016164608003705953
Sol #4,Wind_Disp_X,3,0.03034955015472574
Sol #4,Wind_Disp_X,4,0.03930090627940084
Sol #4,Wind_Disp_Y,1,0.006831970082403667
Sol #4,Wind_Disp_Y,2,0.01568027328663045
Sol #4,Wind_Disp_Y,3,0.02908147916239706
Sol #4,Wind_Disp_Y,4,0.03810842358303414
Sol #5,Seismic_Drift_X,1,0.0012762074497122467
Sol #5,Seismic_Drift_X,2,0.0015565107733602425
Sol #5,Seismic_Drift_X,3,0.0028749475219447297
Sol #5,Seismic_Drift_X,4,0.0018180306821661673
Sol #5,Seismic_Drift_Y,1,0.0016436290022473167
Sol #5,Seismic_Drift_Y,2,0.0021362540046917736
Sol #5,Seismic_Drift_Y,3,0.003453998499613481
Sol #5,Seismic_Drift_Y,4,0.002333546377976836
Sol #5,Wind_Disp_X,1,0.006756271394998144
Sol #5,Wind_Disp_X,2,0.014980278459068531
Sol #5,Wind_Disp_X,3,0.029441193938200817
Sol #5,Wind_Disp_X,4,0.038326639119898795
Sol #5,Wind_Disp_Y,1,0.006694369987751884
Sol #5,Wind_Disp_Y,2,0.015386982239323768
Sol #5,Wind_Disp_Y,3,0.028680008128887238
Sol #5,Wind_Disp_Y,4,0.0377656341985289
Sol #6,Seismic_Drift_X,1,0.001680268575470889
Sol #6,Seismic_Drift_X,2,0.00218529134127421
Sol #6,Seismic_Drift_X,3,0.0022918455731862396
Sol #6,Seismic_Drift_X,4,0.0014164532360791439
Sol #6,Seismic_Drift_Y,1,0.0018739725598514337
Sol #6,Seismic_Drift_Y,2,0.002539956579949166
Sol #6,Seismic_Drift_Y,3,0.003488762120987447
Sol #6,Seismic_Drift_Y,4,0.0019555578696293955
Sol #6,Wind_Disp_X,1,0.008885193515052308
Sol #6,Wind_Disp_X,2,0.020345404883326288
Sol #6,Wind_Disp_X,3,0.032478295651594345
Sol #6,Wind_Disp_X,4,0.03907416257737613
Sol #6,Wind_Disp_Y,1,0.007633655296285022
Sol #6,Wind_Disp_Y,2,0.01750780281407587
Sol #6,Wind_Disp_Y,3,0.03154071320989346
Sol #6,Wind_Disp_Y,4,0.03901712922749805
Sol #7,Seismic_Drift_X,1,0.001680268575470889
Sol #7,Seismic_Drift_X,2,0.00218529134127421
