gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
10,484,[0.36667971 0.39806813],[1.10896619 0.43618342],[0.31242059 0.2221949 ],[0.08573938 0.03891479],100.0,1.3333333333333335,48425027.51111002,72535927.69691989,39735008.79844001,10783118.70746917,144133.809343505,219281.39810439997,119155.06947679995,32262.841989974066,0.2769694510944085,0.3303196297550073,0.222194899040132,0.04453168298795259,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45783858.92915339,56810144.92256007,39735008.79844001,6307709.561679509,135084.04475327337,163810.8680932001,119155.06947679995,17097.258078909927,0.27917901252124566,0.3303196297550073,0.222194899040132,0.044065234555761355,6
11,508,[0.36029416 0.40229279],[1.10896619 0.43819474],[0.31178793 0.2221949 ],[0.08391151 0.03678282],100.0,1.3333333333333335,48425027.51111002,72535927.69691989,39735008.79844001,10783118.70746917,144133.809343505,219281.39810439997,119155.06947679995,32262.841989974066,0.2769694510944085,0.3303196297550073,0.222194899040132,0.04453168298795259,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45783858.92915339,56810144.92256007,39735008.79844001,6307709.561679509,135084.04475327337,163810.8680932001,119155.06947679995,17097.258078909927,0.27917901252124566,0.3303196297550073,0.222194899040132,0.044065234555761355,6
12,523,[0.36150719 0.40335064],[1.10896619 0.43819474],[0.31178793 0.2221949 ],[0.08634705 0.03810051],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
13,506,[0.35770399 0.41231752],[1.10896619 0.4430027 ],[0.31178793 0.2221949 ],[0.08614051 0.04071483],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
14,519,[0.35305448 0.4188395 ],[1.10896619 0.44502445],[0.31178793 0.2221949 ],[0.08459743 0.03879511],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
15,517,[0.35528041 0.41762867],[1.10896619 0.44502445],[0.30642021 0.2221949 ],[0.08548493 0.03865404],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
16,510,[0.35422025 0.41677768],[1.10896619 0.43713655],[0.30642021 0.2221949 ],[0.08713965 0.03779067],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
17,501,[0.35202708 0.41804336],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.08737419 0.03671444],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
18,513,[0.35661525 0.4169211 ],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09042361 0.03689118],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
19,499,[0.36022917 0.41571219],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09180176 0.03700724],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
20,496,[0.36507886 0.41402443],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09374994 0.03730538],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
21,509,[0.3702441  0.41243409],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09583933 0.03759105],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
22,512,[0.37233267 0.41131531],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09526868 0.0374205 ],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
23,511,[0.37578598 0.41016555],[1.10896619 0.43713655],[0.31273037 0.2221949 ],[0.09562349 0.03741693],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
24,502,[0.38058719 0.40842461],[1.10896619 0.43713655],[0.3123925 0.2221949],[0.09599341 0.03725109],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
25,507,[0.38482933 0.40693775],[1.10896619 0.43862299],[0.3123925 0.2221949],[0.09584958 0.0369649 ],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
26,489,[0.38910932 0.40495789],[1.10896619 0.43862299],[0.3123925 0.2221949],[0.09484873 0.03641333],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
27,511,[0.3866467 0.4058029],[1.10896619 0.43648029],[0.3123925 0.2221949],[0.09477382 0.03566593],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
28,478,[0.39028245 0.40396384],[1.10896619 0.43649132],[0.31475145 0.2221949 ],[0.09347806 0.03512033],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
29,505,[0.38679217 0.40437893],[1.10896619 0.43649132],[0.31475145 0.2221949 ],[0.09273761 0.03399201],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
30,514,[0.38446674 0.40457131],[1.10896619 0.43534556],[0.31778295 0.2221949 ],[0.09168662 0.03265215],100.0,1.5,47519579.96201336,72535927.69691989,39735008.79844001,10484026.641064037,141259.4040315156,219281.39810439997,118264.16153560004,31485.458038040666,0.28829555088617,0.37890434922026145,0.222194899040132,0.052810736435151794,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44997021.87773719,56810144.92256007,39735008.79844001,6149633.280555778,132681.20429360573,163810.8680932001,118264.16153560004,16887.824770843312,0.29342548919253364,0.37890434922026145,0.222194899040132,0.05368542962166442,7
31,494,[0.36754002 0.41034291],[1.10896619 0.43209376],[0.31997896 0.2221949 ],[0.08614464 0.02983606],100.0,1.8333333333333333,45923139.47187638,72535927.69691989,36137615.37591999,10130629.4012376,137192.93970411274,219281.39810439997,111774.72949320011,29911.853702593606,0.3035564749237849,0.39066122748354465,0.222194899040132,0.05823813245275666,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44405824.13583434,56810144.92256007,36137615.37591999,6745160.751384552,131754.14257326288,163810.8680932001,111774.72949320011,17806.91615675341,0.2898391591185763,0.35380003870255994,0.222194899040132,0.04843743512252529,7
32,495,[0.35954684 0.41301415],[1.10896619 0.43209054],[0.31997896 0.2221949 ],[0.08353896 0.02871456],100.0,2.166666666666667,44156432.29952617,72535927.69691989,31897786.09308,10247014.218800854,132479.39118554155,219281.39810439997,97603.38574960009,29859.570416497318,0.31847109152231823,0.4017176363882325,0.222194899040132,0.06398095432270515,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42842319.38049004,56810144.92256007,31897786.09308,7544658.65408474,127485.29797030502,163810.8680932001,97603.38574960009,20124.902977315352,0.3038239687772833,0.4017176363882325,0.222194899040132,0.058497318651580935,8
33,530,[0.35989768 0.41257436],[1.10896619 0.4307638 ],[0.31997896 0.2221949 ],[0.08373071 0.02895353],100.0,2.3333333333333335,43522568.21391429,72535927.69691989,31897786.09308,10135304.403023232,130432.60418817429,219281.39810439997,97603.38574960009,29704.714184840126,0.3209064751924247,0.4017176363882325,0.222194899040132,0.0622757529905306,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42735409.34612004,56810144.92256007,31897786.09308,7644310.4833554,126491.50343645501,163810.8680932001,97603.38574960009,21051.158329825328,0.3036697718024394,0.4017176363882325,0.222194899040132,0.05836686053557984,8
34,471,[0.36211732 0.41146834],[1.10896619 0.4307638 ],[0.31997896 0.2221949 ],[0.08385253 0.02928484],100.0,2.3333333333333335,43522568.21391429,72535927.69691989,31897786.09308,10135304.403023232,130432.60418817429,219281.39810439997,97603.38574960009,29704.714184840126,0.3209064751924247,0.4017176363882325,0.222194899040132,0.0622757529905306,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42735409.34612004,56810144.92256007,31897786.09308,7644310.4833554,126491.50343645501,163810.8680932001,97603.38574960009,21051.158329825328,0.3036697718024394,0.4017176363882325,0.222194899040132,0.05836686053557984,8
35,495,[0.36309578 0.41085863],[1.10896619 0.4307638 ],[0.31997896 0.2221949 ],[0.08279447 0.02926255],100.0,2.666666666666667,43256991.73911501,72535927.69691989,31897786.09308,9525671.398001738,129934.10322370252,219281.39810439997,97603.38574960009,27891.712224994157,0.32829954815822526,0.4017176363882325,0.222194899040132,0.061548314199135555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42735409.34612004,56810144.92256007,31897786.09308,7644310.4833554,126491.50343645501,163810.8680932001,97603.38574960009,21051.158329825328,0.3036697718024394,0.4017176363882325,0.222194899040132,0.05836686053557984,8
36,511,[0.36483522 0.41020154],[1.10896619 0.43161067],[0.31997896 0.2221949 ],[0.08320192 0.0295312 ],100.0,3.3333333333333335,42062985.175706014,72535927.69691989,31897786.09308,8875540.51884059,126552.03617924203,219281.39810439997,97603.38574960009,25921.777110716594,0.3365694777096174,0.4017176363882325,0.222194899040132,0.05843665487404406,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42230293.67787559,56810144.92256007,31897786.09308,7347365.926231529,125130.11574578223,163810.8680932001,97603.38574960009,20217.30073259506,0.3066500598366972,0.4017176363882325,0.222194899040132,0.055670694143201194,9
37,510,[0.36761902 0.40933612],[1.10896619 0.43161067],[0.31997896 0.2221949 ],[0.08387359 0.02960867],100.0,3.833333333333333,41320104.09089044,72535927.69691989,31897786.09308,8506024.768499147,124464.93167878439,219281.39810439997,97603.38574960009,24786.684885059385,0.34337354419402816,0.4017176363882325,0.222194899040132,0.057332396030256944,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42230293.67787559,56810144.92256007,31897786.09308,7347365.926231529,125130.11574578223,163810.8680932001,97603.38574960009,20217.30073259506,0.3066500598366972,0.4017176363882325,0.222194899040132,0.055670694143201194,9
38,495,[0.37133825 0.40814516],[1.10896619 0.43161067],[0.31622042 0.2221949 ],[0.08439921 0.02975774],100.0,4.166666666666666,41131814.3102288,72535927.69691989,31897786.09308,8203730.908171812,124046.65925875361,219281.39810439997,97603.38574960009,23866.974630228604,0.34611862189457093,0.4017176363882325,0.222194899040132,0.05578060025062934,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42230293.67787559,56810144.92256007,31897786.09308,7347365.926231529,125130.11574578223,163810.8680932001,97603.38574960009,20217.30073259506,0.3066500598366972,0.4017176363882325,0.222194899040132,0.055670694143201194,9
39,527,[0.37524195 0.40670939],[1.10896619 0.43161067],[0.31622042 0.2221949 ],[0.08493714 0.03018008],100.0,4.333333333333334,40932187.078169234,72535927.69691989,31897786.09308,8106106.888302426,123447.82792714004,219281.39810439997,97603.38574960009,23594.247405490416,0.3461330881671255,0.4017176363882325,0.222194899040132,0.05469742650938532,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41601414.93775603,56810144.92256007,31897786.09308,7221135.899325158,123464.808634884,163810.8680932001,97603.38574960009,19819.80206721156,0.3106345283511268,0.4017176363882325,0.222194899040132,0.05414967656255758,10
