gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
33,432,[0.38464791 0.33779834],[0.13285671 0.03533018],[0.32041445 0.17250589],4.6,49793767.44098258,151498.19519709575,0.2515248878939733,5
34,428,[0.3881798  0.33682939],[0.13425944 0.03575749],[0.32041445 0.17250589],5.0,49570032.65939357,150739.72939040008,0.2541842115007051,5
35,412,[0.39006993 0.33626612],[0.13524518 0.03617987],[0.32041445 0.17250589],5.4,48852894.60182663,148570.14887361487,0.2538150154738455,3
36,416,[0.39290682 0.33539351],[0.13585407 0.0364371 ],[0.32041445 0.17250589],5.6000000000000005,48879243.23376282,148622.58204622864,0.25452805735790546,3
37,410,[0.39522516 0.3346961 ],[0.13663835 0.03671059],[0.32041445 0.17250589],6.2,48109884.87513804,146462.1260777033,0.25593929445927416,3
38,401,[0.3980545  0.33392053],[0.13858667 0.03713474],[0.32041445 0.17250589],6.4,48548776.75074749,147640.78113602506,0.25743102158951614,3
39,417,[0.40119445 0.33309386],[0.13980124 0.03749027],[0.31783507 0.17250589],6.800000000000001,48464095.16235293,147301.43298383537,0.25720719260801106,3
40,444,[0.40499921 0.33196352],[0.14145151 0.03812696],[0.31783507 0.17250589],7.6,48330231.438478924,147243.88932567378,0.25732072506055725,4
41,427,[0.40856457 0.33112038],[0.14266919 0.03902626],[0.31783507 0.17250589],8.0,48295169.41310698,147292.7413637301,0.2575107572874152,4
42,412,[0.41033026 0.33093593],[0.14546051 0.04051358],[0.31783507 0.17250589],8.799999999999999,48126984.12593908,146879.53687280917,0.25575685920780145,4
43,414,[0.41287406 0.3299059 ],[0.14542965 0.04091218],[0.31783507 0.17250589],9.4,47601084.539571896,145344.46598377026,0.25511478294845685,4
44,426,[0.4184502  0.32806542],[0.14599735 0.04135643],[0.31783507 0.17250589],9.8,47779595.87725386,145788.02492246538,0.2545159895038305,4
45,426,[0.42056141 0.32753091],[0.14554372 0.0411198 ],[0.32034114 0.17250589],9.8,47779595.87725386,145788.02492246538,0.2545159895038305,4
46,409,[0.42114003 0.32638584],[0.14810078 0.04121547],[0.32034114 0.17250589],10.4,47714301.851187676,145627.41759251547,0.2539786426230458,4
47,410,[0.42278303 0.32588927],[0.14771739 0.04139787],[0.32034114 0.17250589],10.4,47714301.851187676,145627.41759251547,0.2539786426230458,4
48,417,[0.4286471  0.32416726],[0.15247699 0.04258952],[0.32034114 0.17220962],11.4,47688220.569807,145461.15613471586,0.25196481916770996,6
49,409,[0.4310131 0.3237748],[0.15304907 0.04256515],[0.32034114 0.17220962],11.600000000000001,47712561.498024814,145528.55612457247,0.25234560341374673,6
50,422,[0.43462669 0.3224823 ],[0.15251887 0.04197755],[0.32034114 0.17220962],12.0,47523033.471785314,145068.58401364007,0.2524922852038221,6
51,409,[0.4324623  0.32306978],[0.15370617 0.04196652],[0.32643683 0.17220962],12.8,47214996.69196686,144101.92456338755,0.25196345637397727,6
52,422,[0.42858974 0.3246875 ],[0.15385535 0.04221045],[0.32739238 0.17220962],13.0,47185464.4837403,143951.00540436927,0.2519587622507622,6
53,405,[0.42661106 0.32580454],[0.15321695 0.04245741],[0.32963612 0.17220962],13.200000000000001,46982425.546889685,143342.71610264853,0.25242140200848884,6
54,413,[0.43032569 0.32487548],[0.15341439 0.04235107],[0.32963612 0.17220962],13.4,46869156.71968833,143027.2923722926,0.2527444471761453,6
55,418,[0.43374246 0.32379424],[0.15300371 0.04212315],[0.32963612 0.17220962],14.000000000000002,46425769.11005999,141722.91947833146,0.2547787731235493,8
56,438,[0.43666694 0.32224544],[0.15266234 0.04212845],[0.32963612 0.17220962],14.399999999999999,46392031.7421111,141704.46237540006,0.254322221784567,9
57,422,[0.43548457 0.32216065],[0.15060753 0.04168151],[0.33573181 0.17220962],14.799999999999999,46206923.59771891,141151.12107486493,0.2547398894778592,10
58,412,[0.43206336 0.32244489],[0.15068316 0.04145333],[0.33668736 0.17220962],15.0,46096516.74595892,140795.64935657603,0.25479941402041667,10
59,423,[0.43635689 0.32129133],[0.15270901 0.04179502],[0.33668736 0.17220962],15.4,46155790.99724622,140937.5674100468,0.25521639389160305,10
60,424,[0.43812931 0.32058892],[0.15274129 0.04204812],[0.33668736 0.17220962],16.2,45769851.32803012,139843.3912751013,0.2558101113196628,10
61,424,[0.44256925 0.31918415],[0.15370015 0.04239842],[0.33668736 0.17220962],17.2,45710755.22236092,139670.99369601402,0.25619616739714174,10
62,393,[0.44556919 0.31848057],[0.15357776 0.0422869 ],[0.33668736 0.17220962],17.8,45485013.24319999,139024.1571203686,0.25741637180921373,11
63,429,[0.44733121 0.31813512],[0.15301326 0.04216196],[0.33668736 0.17220962],17.8,45485013.24319999,139024.1571203686,0.25741637180921373,11
64,406,[0.45181231 0.31681726],[0.15229367 0.04192705],[0.33668736 0.17220962],18.6,44965171.273985796,137440.27752470542,0.2596379084170446,10
65,424,[0.45661905 0.31536806],[0.1500815 0.0414259],[0.33859266 0.17220962],19.400000000000002,44547503.5669068,136254.75624800418,0.260755455190834,10
66,423,[0.44791232 0.31701735],[0.14959902 0.04153955],[0.34278305 0.17220962],20.8,43917482.517488465,134321.60810005775,0.26366103336128077,11
67,427,[0.45292431 0.31564307],[0.14961875 0.04133944],[0.34278305 0.17220962],22.2,43309775.078046836,132570.78476446128,0.26598051323252303,11
68,427,[0.45235183 0.31569208],[0.14889536 0.04128679],[0.34278305 0.17220962],23.400000000000002,42853469.53615794,131207.5061315214,0.26900113377235607,11
69,434,[0.45473421 0.31406056],[0.14742739 0.04100024],[0.33717383 0.17220962],27.200000000000003,41470563.86397441,127164.69098012648,0.27542503093004417,11
70,433,[0.45328889 0.31177259],[0.14621052 0.03867817],[0.33717383 0.17220962],41.4,37669639.81186126,115877.23711044637,0.2942638188188434,15
71,444,[0.42451655 0.31471692],[0.13786094 0.03384184],[0.34673114 0.17220962],68.60000000000001,34703364.62342638,107126.18255098308,0.3085034944832088,18
72,410,[0.42705307 0.31370588],[0.13531435 0.03384566],[0.34673114 0.17220962],84.8,33920887.563590206,104790.72705431415,0.31209976895246294,19
73,425,[0.38629749 0.32154767],[0.09791565 0.02919874],[0.34673114 0.17220962],100.0,31251264.766087547,96759.71565275437,0.3215476667975227,23
74,394,[0.37013796 0.3249447 ],[0.08369168 0.0247418 ],[0.34673114 0.17220962],100.0,30332419.548308358,94007.847817272,0.32494470411148574,32
75,430,[0.36292857 0.32683887],[0.07659682 0.02226674],[0.34673114 0.17220962],100.0,29912589.173724845,92808.04193174325,0.32683886657366157,26
76,414,[0.36286028 0.32680671],[0.07654224 0.02226039],[0.34673114 0.17220962],100.0,29908802.402267326,92796.13938742565,0.3268067110694009,30
77,449,[0.3631169  0.32662958],[0.07655852 0.02223095],[0.34673114 0.17220962],100.0,29925044.693500765,92835.18736617125,0.3266295752453597,36
78,446,[0.36074164 0.32663727],[0.07694913 0.02230938],[0.34673114 0.17220962],100.0,29779197.247883074,92461.11341916565,0.3266372684936582,42
79,425,[0.35233172 0.32963152],[0.04671255 0.01630038],[0.34673114 0.17220962],100.0,29296111.787283957,91042.74522959605,0.3296315247548727,42
80,413,[0.35229082 0.32965153],[0.04670848 0.01629731],[0.34673114 0.17220962],100.0,29293651.92374876,91036.15891614965,0.3296515331665685,42
81,431,[0.35229082 0.32965153],[0.04670848 0.01629731],[0.34673114 0.17220962],100.0,29293651.92374876,91036.15891614965,0.3296515331665685,42
82,423,[0.35216521 0.32969835],[0.04668396 0.01629158],[0.34673114 0.17220962],100.0,29286117.77674108,91015.87209819283,0.3296983488896511,42
83,415,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
84,428,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
85,436,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
86,423,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
87,410,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
88,420,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
89,409,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
90,415,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
91,435,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
92,422,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
93,432,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
94,420,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
95,411,[0.35207287 0.32972794],[0.04664894 0.01628256],[0.34673114 0.17220962],100.0,29280798.274833877,91000.34098769684,0.32972794337664335,42
96,424,[0.35202972 0.32975133],[0.04664388 0.01627762],[0.34673114 0.17220962],100.0,29278408.80871132,90992.81216146004,0.32975133252948685,42
97,430,[0.35202972 0.32975133],[0.04664388 0.01627762],[0.34673114 0.17220962],100.0,29278408.80871132,90992.81216146004,0.32975133252948685,42
98,398,[0.35202972 0.32975133],[0.04664388 0.01627762],[0.34673114 0.17220962],100.0,29278408.80871132,90992.81216146004,0.32975133252948685,42
99,411,[0.35202972 0.32975133],[0.04664388 0.01627762],[0.34673114 0.17220962],100.0,29278408.80871132,90992.81216146004,0.32975133252948685,42
100,406,[0.35202972 0.32975133],[0.04664388 0.01627762],[0.34673114 0.17220962],100.0,29278408.80871132,90992.81216146004,0.32975133252948685,42
