gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
31,491,[0.47606942 0.73002648],[1.1460919 0.9964362],[0.33478664 0.5668485 ],[0.13318896 0.09006339],100.0,100.0,67402154.99185805,57007130.51784464,0.014600529567275991,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.158251318544898,57007130.51784464,0.011336970039366616,16
32,484,[0.4706562  0.73019346],[1.1460919 0.9904414],[0.33478664 0.5668485 ],[0.13583587 0.09200395],100.0,100.0,67001868.8277438,57007130.51784464,0.014603869235284584,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.159951547907683,57007130.51784464,0.011336970039366616,16
33,482,[0.46312838 0.73045938],[1.1460919 0.9904414],[0.33478664 0.5668485 ],[0.13819167 0.09268309],100.0,100.0,66443808.20350029,57007130.51784464,0.014609187647692149,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.160381473161544,57007130.51784464,0.011336970039366616,18
34,479,[0.46241559 0.7244367 ],[1.1460919 0.9904414],[0.33478664 0.5668485 ],[0.13937437 0.09253771],100.0,100.0,66392040.45270989,57007130.51784464,0.014488734034011717,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.162341255785653,57007130.51784464,0.011336970039366616,13
35,479,[0.4507289  0.73000813],[1.1460919 0.9904414],[0.33478664 0.5668485 ],[0.13952365 0.09415799],100.0,100.0,65531060.80696738,57007130.51784464,0.01460016253517593,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.163626533386054,57007130.51784464,0.011336970039366616,13
36,487,[0.44871367 0.72518725],[1.1460919  0.98331235],[0.3198674 0.5668485],[0.14101529 0.09211478],100.0,100.0,65364509.562821604,56233833.09907609,0.014503744995944689,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.191736441214052,56258238.75764363,0.011336970039366616,11
37,483,[0.44412651 0.72778132],[1.1460919  0.98786658],[0.30560949 0.5668485 ],[0.14350099 0.09563228],100.0,100.0,65023757.51529101,54886950.55226588,0.014555626436048867,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.2140563312074,54886950.55226588,0.011336970039366616,15
38,493,[0.43686236 0.73070265],[1.1460919 0.9879347],[0.30560949 0.5668485 ],[0.14570176 0.09647708],100.0,100.0,64499509.333109945,54886950.55226588,0.014614052979862919,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.215931019640612,54886950.55226588,0.011336970039366616,15
39,481,[0.4301262  0.73174428],[1.1460919  0.99941876],[0.29203773 0.5668485 ],[0.14630586 0.09769207],100.0,100.0,63998350.018452294,54155505.77444856,0.01463488564132506,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.238746688627038,54155505.77444856,0.011336970039366616,14
40,480,[0.42583372 0.73183471],[1.1460919  0.99941876],[0.29203773 0.5668485 ],[0.14805039 0.09807493],100.0,100.0,63683771.555411234,54155505.77444856,0.014636694234655178,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.239152899812742,54155505.77444856,0.011336970039366616,16
41,485,[0.42467955 0.72443005],[1.1460919  0.99941876],[0.29203773 0.5668485 ],[0.14888981 0.09418635],100.0,100.0,63583742.44765326,53980953.88739124,0.014488600927379434,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.240679805412307,54155505.77444856,0.011336970039366616,15
42,485,[0.42201348 0.72406939],[1.1460919  0.99275975],[0.29203773 0.5668485 ],[0.15034128 0.09585992],100.0,100.0,63383231.74104073,53980953.88739124,0.014481387740971194,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.241629782863911,54155505.77444856,0.011336970039366616,17
43,489,[0.40691629 0.73223494],[1.1460919  0.99275975],[0.29203773 0.5668485 ],[0.13955975 0.10131062],100.0,100.0,62280369.621255346,53980953.88739124,0.014644698805874672,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.24297030378002,54155505.77444856,0.011336970039366616,16
44,493,[0.40393063 0.73128554],[1.1460919  0.99248781],[0.28963757 0.5668485 ],[0.14091769 0.10091559],100.0,100.0,62054565.007368036,53980953.88739124,0.014625710800272532,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.24752897951653,53982519.42721512,0.011336970039366616,14
45,481,[0.40180863 0.729507  ],[1.1460919  0.99248781],[0.28266636 0.5668485 ],[0.14202582 0.09937987],100.0,100.0,61900729.83347025,53388923.11895165,0.014590139929565272,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.2582020140493,53388923.11895165,0.011336970039366616,18
46,489,[0.38964944 0.73170197],[1.14447683 0.99248781],[0.28157318 0.5668485 ],[0.12746515 0.1001752 ],100.0,100.0,61024666.35720282,52841333.1695367,0.01463403932326362,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.262195358664356,52841333.1695367,0.011336970039366616,21
47,482,[0.38158988 0.73496118],[1.14447683 0.98980412],[0.27743085 0.5668485 ],[0.12534247 0.10224973],100.0,100.0,60441627.9526268,52822823.18841013,0.014699223634071152,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.269357135344587,52822823.18841013,0.011336970039366616,20
48,484,[0.37598494 0.73623439],[1.14447683 0.99761087],[0.27739151 0.5668485 ],[0.12283679 0.1002302 ],100.0,100.0,60027421.54362567,52800125.79631452,0.014724687778234224,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.269540855211545,52800125.79631452,0.011336970039366616,23
49,488,[0.3730129  0.73468626],[1.14447683 0.98193406],[0.26414865 0.5668485 ],[0.12336248 0.09890407],100.0,100.0,59803972.27211518,52181228.53772861,0.01469372510134357,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.2908261766503015,52181228.53772861,0.011336970039366616,22
50,484,[0.36722701 0.74147643],[1.14447683 0.99021027],[0.26414865 0.5668485 ],[0.12368004 0.10299223],100.0,100.0,59390662.96913879,51992734.51065259,0.014829528655895742,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.290981630935952,51992734.51065259,0.011336970039366616,26
51,481,[0.36535295 0.74222192],[1.14447683 0.99762715],[0.26414865 0.5668485 ],[0.12480204 0.10585549],100.0,100.0,59260647.66200339,51992734.51065259,0.014844438329275988,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.293606576415924,52181228.53772861,0.011336970039366616,18
52,483,[0.35678989 0.74546784],[1.14447683 0.99762715],[0.26414865 0.5668485 ],[0.12170762 0.10200158],100.0,100.0,58636842.606567964,51992734.51065259,0.014909356812899314,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.29379593514925,52181228.53772861,0.011336970039366616,17
53,482,[0.35152422 0.74610581],[1.14447683 0.99833963],[0.26186547 0.5668485 ],[0.11391172 0.10167327],100.0,100.0,58258370.0831439,51783688.70837641,0.014922116285672108,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.298504575383912,51783688.70837641,0.011336970039366616,19
54,481,[0.3504287 0.745649 ],[1.14447683 0.99833963],[0.26186547 0.5668485 ],[0.11456899 0.10282598],100.0,100.0,58179881.83806705,51783688.70837641,0.014912979904795006,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.298577094520202,51783688.70837641,0.011336970039366616,21
55,494,[0.34723239 0.75034842],[1.14447683 0.99967522],[0.252967  0.5668485],[0.11523317 0.10776285],100.0,100.0,57953344.10358498,51345841.70317091,0.015006968377696783,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.313016832994017,51345841.70317091,0.011336970039366616,23
56,490,[0.34257873 0.75161766],[1.14447683 0.99967522],[0.25118979 0.5668485 ],[0.11418496 0.10633859],100.0,100.0,57612999.22700305,51146818.460395634,0.015032353180422292,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.316360943190938,51146818.460395634,0.011336970039366616,22
57,485,[0.34166718 0.75029153],[1.14447683 0.99967522],[0.25118979 0.5668485 ],[0.11468371 0.10381305],100.0,100.0,57538919.71150931,51146818.460395634,0.015005830640783497,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.317662682429255,51146818.460395634,0.011336970039366616,18
58,483,[0.33865445 0.75297587],[1.14447683 0.99967522],[0.24848817 0.5668485 ],[0.11563837 0.10562605],100.0,100.0,57308180.539262265,51007276.504158765,0.01505951743408442,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.321829981855005,51007276.504158765,0.011336970039366616,23
59,482,[0.3381169  0.75051789],[1.14447683 0.99967522],[0.2448793 0.5668485],[0.11608543 0.10521468],100.0,100.0,57259181.531409346,50738837.58236584,0.015010357793102818,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.327588782167745,50738837.58236584,0.011336970039366616,22
60,492,[0.33731815 0.74820206],[1.14447683 0.99967522],[0.2448793 0.5668485],[0.11656857 0.10520395],100.0,100.0,57199532.199283555,50738837.58236584,0.014964041212760354,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.3279566864560355,50738837.58236584,0.011336970039366616,28
61,479,[0.33486361 0.75053735],[1.14447683 0.99917936],[0.24130464 0.5668485 ],[0.11760518 0.10538313],100.0,100.0,57014980.360340424,50256174.96263323,0.015010747010939135,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.3341792228831695,50426282.112087086,0.011336970039366616,26
62,479,[0.33124504 0.75209208],[1.14447683 0.99917936],[0.24130464 0.5668485 ],[0.11568505 0.10716186],100.0,100.0,56751691.10902396,50217976.52465648,0.01504184166118628,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.334778784132608,50426282.112087086,0.011336970039366616,26
63,480,[0.33026337 0.75177186],[1.14447683 0.98998585],[0.24130464 0.5668485 ],[0.11627035 0.1075436 ],100.0,100.0,56677801.67385052,50217976.52465648,0.015035437259471426,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.335001415649639,50426282.112087086,0.011336970039366616,27
64,485,[0.32834661 0.75330649],[1.14447683 0.98943579],[0.24130464 0.5668485 ],[0.11692612 0.10821127],100.0,100.0,56541825.76138307,50217976.52465648,0.015066129744960733,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.335319287276928,50426282.112087086,0.011336970039366616,29
65,492,[0.32733909 0.75371862],[1.14447683 0.98943579],[0.23830429 0.5668485 ],[0.1175255 0.1096335],100.0,100.0,56467265.80593294,49838172.83523888,0.015074372360464813,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.341023099104645,49838172.83523888,0.011336970039366616,22
66,486,[0.32619201 0.75066441],[1.14447683 0.98623931],[0.23830429 0.5668485 ],[0.11778377 0.10540705],100.0,100.0,56385839.2445002,49838172.83523888,0.015013288229362789,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.341301299168588,49838172.83523888,0.011336970039366616,24
67,482,[0.32474185 0.75173792],[1.14447683 0.99730858],[0.23355521 0.5668485 ],[0.11821082 0.10672484],100.0,100.0,56285083.71719443,49540262.912615605,0.015034758429241072,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.348995083422132,49540262.912615605,0.011336970039366616,26
68,486,[0.32446561 0.74797644],[1.14447683 0.99730858],[0.23355521 0.5668485 ],[0.11830985 0.10277513],100.0,100.0,56260609.218768604,49540262.912615605,0.014959528870188872,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.349121964292672,49540262.912615605,0.011336970039366616,25
69,484,[0.32170699 0.75364321],[1.14447683 0.99923486],[0.23355521 0.5668485 ],[0.11917007 0.10758044],100.0,100.0,56067809.63686333,49540262.912615605,0.015072864157916576,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.349137280866683,49540262.912615605,0.011336970039366616,28
70,488,[0.32218169 0.7479913 ],[1.14447683 0.99923486],[0.23355521 0.5668485 ],[0.11914605 0.10359185],100.0,100.0,56098444.52673701,49540262.912615605,0.014959825920630991,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.349825554513466,49540262.912615605,0.011336970039366616,24
71,490,[0.32181944 0.74755469],[1.14447683 0.99986439],[0.23355521 0.5668485 ],[0.11952261 0.1057348 ],100.0,100.0,56073899.893414825,49540262.912615605,0.014951093804757471,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.349923906273704,49540262.912615605,0.011336970039366616,30
72,473,[0.31014593 0.76475379],[1.14447683 0.99986439],[0.23002035 0.5668485 ],[0.11329966 0.10979243],100.0,100.0,55249001.14623281,49303116.55381681,0.015295075708260986,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.35548708274248,49303116.55381681,0.011336970039366616,31
73,481,[0.31081827 0.75920567],[1.14447683 0.99986439],[0.23002035 0.5668485 ],[0.11342375 0.10678375],100.0,100.0,55292083.57866989,49303116.55381681,0.015184113390758328,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.355807637488866,49303116.55381681,0.011336970039366616,34
74,482,[0.31054038 0.75630679],[1.14447683 0.99986439],[0.22747032 0.5668485 ],[0.1135567  0.10492208],100.0,100.0,55266345.19419401,49242328.55018371,0.015126135890346323,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.360147237125232,49242328.55018371,0.011336970039366616,32
75,483,[0.30954646 0.7587863 ],[1.14447683 0.99930814],[0.22458937 0.5668485 ],[0.11425872 0.1084753 ],100.0,100.0,55202696.90240334,48981319.09814369,0.015175725948756557,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.365224045599647,48981319.09814369,0.011336970039366616,33
76,487,[0.30977165 0.75660399],[1.14447683 0.99930814],[0.22396736 0.5668485 ],[0.11444002 0.10877095],100.0,100.0,55219737.79062415,48909907.232626304,0.01513207986915945,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.366514723458427,48909907.232626304,0.011336970039366616,38
77,483,[0.3100826  0.75140949],[1.14447683 0.99866653],[0.22396736 0.5668485 ],[0.11442871 0.10508359],100.0,100.0,55240112.70364313,48909907.232626304,0.015028189716247366,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.366738533041776,48909907.232626304,0.011336970039366616,40
78,485,[0.3095824  0.74970915],[1.14447683 0.99866653],[0.22396736 0.5668485 ],[0.11458664 0.10299529],100.0,100.0,55203745.11757061,48909907.232626304,0.014994182946496053,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.3670882538011595,48909907.232626304,0.011336970039366616,37
79,494,[0.30717778 0.75611828],[1.14447683 0.99866653],[0.22396736 0.5668485 ],[0.11540565 0.10798497],100.0,100.0,55038543.95576055,48909907.232626304,0.015122365680274533,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.36809192433468,48909907.232626304,0.011336970039366616,29
80,493,[0.30735131 0.7520419 ],[1.14447683 0.99866653],[0.22250154 0.5668485 ],[0.11538164 0.10536516],100.0,100.0,55060368.288567364,48834900.371172935,0.015040838015512481,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.370553516785361,48834900.371172935,0.011336970039366616,26
81,483,[0.30419976 0.75815295],[1.14447683 0.99866653],[0.21736064 0.5668485 ],[0.11615669 0.10903544],100.0,100.0,54836182.90941853,48746329.62479292,0.015163058968094618,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.3786785226239235,48746329.62479292,0.011336970039366616,28
82,487,[0.30301248 0.75939582],[1.14447683 0.99866653],[0.21736064 0.5668485 ],[0.11672777 0.10816085],100.0,100.0,54759616.8051652,48746329.62479292,0.015187916387805108,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.3789227366553085,48746329.62479292,0.011336970039366616,28
83,487,[0.30276183 0.7592914 ],[1.14447683 0.99866653],[0.21736064 0.5668485 ],[0.11690793 0.10963219],100.0,100.0,54737561.62243294,48746329.62479292,0.015185828077362053,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.379289277800163,48746329.62479292,0.011336970039366616,29
84,493,[0.30070213 0.76188904],[1.14447683 0.99664309],[0.21736064 0.5668485 ],[0.11725236 0.10963539],100.0,100.0,54597719.58703952,48746329.62479292,0.015237780861753102,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.379307861615873,48746329.62479292,0.011336970039366616,31
85,486,[0.30011332 0.7623581 ],[1.14447683 0.9985374 ],[0.21736064 0.5668485 ],[0.11755558 0.11049305],100.0,100.0,54560118.60302893,48746329.62479292,0.015247162098761787,0.011336970039366616,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,4.379448010067262,48746329.62479292,0.011336970039366616,33
