ID,Cost,CO2,Max_Drift_Ratio,Max_Drift_Ratio_Percent,Mean_DCR,N_types,Fit1(CostCO2),Fit2(MaxDrift)
1,47652689.26442371,146894.09684430528,0.019454323698511383,1.9454323698511384,0.09949039555834364,28,0.20143137726918284,0.9727161849255691
2,47679200.323136106,147035.15541734768,0.019449927260671462,1.9449927260671462,0.1019893654837207,28,0.20197541415457865,0.9724963630335731
3,47955836.02420531,147035.37659776816,0.019094094571056614,1.9094094571056615,0.09541768075983818,28,0.20382950318018928,0.9547047285528307
4,47978776.59610411,147554.79174165925,0.01859647992292181,1.8596479922921811,0.10325460747531173,28,0.2053324193358944,0.9298239961460906
5,47895630.8062005,147914.8046916124,0.018314470126692087,1.8314470126692086,0.09880139496040301,28,0.20571047959227584,0.9157235063346043
6,47947848.325930506,148381.083037476,0.018159299906683673,1.8159299906683672,0.0993978716000675,28,0.2072715313613952,0.9079649953341836
7,48245194.882086515,148439.22732148814,0.018131797463755876,1.8131797463755877,0.09831259635352707,28,0.20941484574082603,0.9065898731877937
8,48235321.19978891,148910.2967531311,0.017942110506640224,1.7942110506640223,0.10405764807285978,28,0.21057231915611482,0.8971055253320112
9,48538504.36733912,148865.3635216725,0.01773082599288451,1.773082599288451,0.09936368026832086,28,0.21248699041664987,0.8865412996442255
10,48572560.878737114,148932.2558574126,0.017701047063332583,1.7701047063332582,0.10607931796326205,28,0.2128889324151582,0.8850523531666291
11,48699699.122461714,150166.97319851344,0.017693927209272226,1.7693927209272227,0.09737211121822267,28,0.2169480310602826,0.8846963604636113
12,48689587.8638613,150354.26867510536,0.01706777932904124,1.706777932904124,0.09546739074777938,28,0.21736679402854636,0.853388966452062
13,48794816.2656477,150650.17616852402,0.016504175733933923,1.6504175733933923,0.09830909108150147,28,0.21884048153523264,0.8252087866966962
14,49167742.0533305,151524.3146291059,0.016395278960496276,1.6395278960496276,0.09290440856627505,28,0.22360978215239943,0.8197639480248138
15,49363352.67043891,152075.11650384846,0.016387620035017546,1.6387620035017547,0.10365810487713358,27,0.22635115090791746,0.8193810017508774
16,49193836.431256704,152707.0233398486,0.016024537273203965,1.6024537273203965,0.10110046214001651,27,0.2268567713865393,0.8012268636601982
17,49392766.850681715,152513.72648300236,0.015840128839086868,1.5840128839086869,0.0946799338498692,27,0.22768754562196025,0.7920064419543433
18,49831808.278719716,152135.97753371042,0.015390170791528879,1.5390170791528879,0.1021387415106307,28,0.22964798704011918,0.7695085395764439
19,49823515.84115612,153238.53606834667,0.015328620815170427,1.5328620815170426,0.10329443363008436,28,0.2324563831942485,0.7664310407585213
20,49994685.76836972,153530.15403847798,0.014995622075745035,1.4995622075745034,0.1006374905103887,28,0.23436074982771088,0.7497811037872517
21,50147659.92299012,154442.920503985,0.014942759072922697,1.4942759072922698,0.10029764709768119,28,0.23775666892678843,0.7471379536461349
22,50335985.44142651,154638.43396082113,0.014649288100976477,1.4649288100976476,0.10174353163142809,28,0.23952634463004235,0.7324644050488238
23,50633406.0893547,156122.70297975373,0.014378442022438301,1.43784420224383,0.1002761480160638,28,0.24537459379209803,0.718922101121915
24,51109316.45561453,157759.0334539718,0.013825132345832783,1.3825132345832782,0.09848319182430683,27,0.2528137478386794,0.6912566172916391
25,51470842.88959653,158238.32574206273,0.013500531184072937,1.3500531184072937,0.09896301943244212,27,0.25648103560379293,0.6750265592036468
26,51844761.30089691,160647.0310643356,0.013015221805911246,1.3015221805911246,0.10104549022058536,27,0.26524310980890625,0.6507610902955623
27,54439066.6719001,168234.83222048945,0.012846936625100676,1.2846936625100676,0.09662335477703761,27,0.30233521011295417,0.6423468312550338
28,58007278.14051764,178426.959491346,0.012554658050688505,1.2554658050688505,0.10041289566449682,27,0.35271755795236875,0.6277329025344253
29,58691867.4482336,180717.26218098027,0.012319053815927314,1.2319053815927314,0.1067743686959031,27,0.3632536318405967,0.6159526907963656
30,60895305.21448341,186047.37417674885,0.012168697065486766,1.2168697065486767,0.10380826167200877,29,0.3918623678387293,0.6084348532743383
31,71349805.6857611,210905.4267930491,0.012131787077229563,1.2131787077229563,0.0907694146852269,28,0.5264797857202714,0.6065893538614782
32,75703342.7822904,224223.4302402732,0.0116345208693888,1.16345208693888,0.08186555949865681,30,0.590243609556285,0.58172604346944
33,95131698.74100474,276973.2986164212,0.011336970039366616,1.1336970039366616,0.07722577559954862,29,0.8574381965172285,0.5668485019683308
