ID,cost,co2,fitness1_obj,fitness2_obj,mean_strength_ratio,max_strength_ratio,violation,violation_deflection,violation_drift,violation_hierarchy,violation_wind_disp,individual_genes
Sol #1,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 191, 295, 104, 197]"
Sol #2,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 498, 295, 630, 197]"
Sol #3,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 480, 295, 158, 197]"
Sol #4,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 741, 295, 687, 197]"
Sol #5,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 501, 295, 143, 197]"
Sol #6,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 501, 295, 630, 197]"
Sol #7,31231433.117920093,97047.35512472,0.38699832601119677,0.2921783532734552,0.2921783532734552,0.8014592148128238,0.0,0.6349206349206349,0.24036914763208503,1.0,0.9974966156093319,"[621, 284, 842, 262, 78, 324, 1, 1, 0, 1, 1, 1, 501, 295, 687, 197]"
Sol #8,31399228.047680095,97094.10341624002,0.38857076275745417,0.28925929986828164,0.28925929986828164,0.7667274359701429,0.0,0.6349206349206349,0.22034977600572994,1.0,0.9964113539766855,"[621, 284, 737, 262, 210, 324, 1, 1, 0, 1, 1, 1, 501, 295, 630, 197]"
Sol #9,31399228.047680095,97094.10341624002,0.38857076275745417,0.28925929986828164,0.28925929986828164,0.7667274359701429,0.0,0.6349206349206349,0.22034977600572994,1.0,0.9964113539766855,"[621, 284, 737, 262, 210, 324, 1, 1, 0, 1, 1, 1, 501, 295, 687, 197]"
Sol #10,31633231.252480093,98229.4111388,0.3940002441907532,0.28871378163229977,0.28871378163229977,0.7677694773406009,0.0,0.6349206349206349,0.21332234352496116,1.0,0.9382417072709013,"[621, 284, 842, 262, 183, 324, 1, 1, 0, 1, 1, 1, 501, 295, 630, 197]"
