gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
56,597,[0.43168988 0.31476193],[0.15308415 0.03591606],[0.32636512 0.17250589],25.142857142857146,44474016.41646771,135501.4404341395,0.2739538086907261,10
57,582,[0.42954123 0.3149349 ],[0.15404193 0.03569433],[0.32765397 0.17250589],26.571428571428573,44159208.3992017,134571.64568666107,0.27480994886749227,11
58,582,[0.43331042 0.31429104],[0.15482869 0.03605288],[0.32765397 0.17250589],28.000000000000004,43960883.7196512,134019.58682393754,0.27515011191483396,14
59,581,[0.43851915 0.31329096],[0.15476505 0.03688359],[0.32765397 0.17250589],29.85714285714286,43592571.83483424,132938.72890796248,0.2755388539914025,16
60,596,[0.44046385 0.3146522 ],[0.1541577  0.03852603],[0.32843519 0.17250589],31.142857142857146,43320179.64655888,132193.91893850165,0.27652972067835374,16
61,590,[0.43090746 0.32379259],[0.15323169 0.0418086 ],[0.32843519 0.17250589],32.857142857142854,42885583.72247163,130934.43966552243,0.27843724804552683,16
62,575,[0.43337724 0.32305114],[0.15338883 0.04178732],[0.32843519 0.17250589],33.714285714285715,42823515.317333385,130767.18009995829,0.27886277570063395,16
63,605,[0.43836095 0.32164282],[0.15521397 0.0417918 ],[0.32843519 0.17250589],35.285714285714285,42805728.999289215,130744.66527926379,0.2795282238322041,16
64,606,[0.44239787 0.32043216],[0.15533726 0.04174327],[0.32843519 0.17250589],36.57142857142857,42765746.472073734,130622.98871235685,0.2797596336044006,16
65,595,[0.44586314 0.31948952],[0.15542555 0.04154553],[0.32843519 0.17250589],37.57142857142857,42770582.74259573,130645.7095879139,0.280163233252253,16
66,590,[0.44743475 0.31886262],[0.15466585 0.04131044],[0.32843519 0.17250589],38.42857142857143,42524786.96152207,129910.21713119761,0.2811541263404558,17
67,581,[0.45079196 0.31772242],[0.15387221 0.04093746],[0.32843519 0.17250589],40.0,42276731.301887706,129149.74900490913,0.28204992457844374,18
68,573,[0.45360172 0.31690242],[0.15277015 0.04041557],[0.32843519 0.17250589],40.57142857142857,42227799.317990266,128988.42122564139,0.2824653374686263,19
69,582,[0.45733461 0.3157172 ],[0.15169051 0.03962006],[0.33184249 0.17250589],42.714285714285715,41888114.34846822,127995.10551826272,0.28407352491457744,22
70,572,[0.45333672 0.31876112],[0.15299063 0.04017816],[0.33940148 0.17250589],49.0,40685676.815675676,124343.37884863483,0.290522010080339,25
71,603,[0.45384702 0.31814774],[0.15099903 0.03939096],[0.34216036 0.17250589],64.0,38218848.299113914,116850.45836152442,0.303511294499246,26
72,577,[0.45751011 0.31714321],[0.15124318 0.03916753],[0.34556766 0.17250589],83.14285714285714,36527198.64757648,111724.33519022017,0.3117802819036332,33
73,577,[0.41172548 0.32608381],[0.12086707 0.03790379],[0.34556766 0.17250589],100.0,32885611.123776272,100558.45376862957,0.326083807033049,40
74,589,[0.3776416  0.33586053],[0.09039659 0.03347512],[0.34556766 0.17250589],100.0,30949596.718121246,94748.46313817584,0.33586052629440244,46
75,600,[0.34934295 0.34887328],[0.03348971 0.01663338],[0.34556766 0.17250589],100.0,29379329.61369459,89819.91339080113,0.34887327610627655,56
76,598,[0.34934295 0.34887328],[0.03348971 0.01663338],[0.34556766 0.17250589],100.0,29379329.61369459,89819.91339080113,0.34887327610627655,56
77,594,[0.34934295 0.34887328],[0.03348971 0.01663338],[0.34556766 0.17250589],100.0,29379329.61369459,89819.91339080113,0.34887327610627655,56
78,591,[0.35033249 0.34854698],[0.03626582 0.01719947],[0.34346054 0.17250589],100.0,29434885.56353116,89990.4262319634,0.34854698172457443,36
79,587,[0.35021864 0.3485379 ],[0.03574283 0.01720289],[0.34346054 0.17250589],100.0,29428745.234936878,89970.0993208234,0.34853790478669466,37
80,610,[0.34990026 0.34848856],[0.03512753 0.01716377],[0.34346054 0.17250589],100.0,29410328.30157922,89916.76750009884,0.3484885627138886,42
81,590,[0.3491587  0.34811568],[0.0342693 0.0172158],[0.34346054 0.17250589],100.0,29359196.82164236,89815.76585669599,0.34811567873815774,54
82,559,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
83,599,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
84,572,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
85,606,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
86,610,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
87,594,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
88,599,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
89,604,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
90,574,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
91,603,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
92,583,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
93,591,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
94,586,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
95,595,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
96,589,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
97,584,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
98,604,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
99,586,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
100,598,[0.34745809 0.3480367 ],[0.03370948 0.01648611],[0.34346054 0.17250589],100.0,29248787.439380538,89564.82341910053,0.3480367041925678,57
