gen,best_obj1,best_obj2
0,0.7793852152915446,0.17250589121617352
1,0.7793852152915446,0.17250589121617352
2,0.4674544612183396,0.17250589121617352
3,0.4674544612183396,0.17250589121617352
4,0.4674544612183396,0.17250589121617352
5,0.4674544612183396,0.17250589121617352
6,0.4674544612183396,0.17250589121617352
7,0.4674544612183396,0.17250589121617352
8,0.4674544612183396,0.17250589121617352
9,0.4674544612183396,0.17250589121617352
10,0.4674544612183396,0.17250589121617352
11,0.4674544612183396,0.17250589121617352
12,0.4674544612183396,0.17250589121617352
13,0.4674544612183396,0.17250589121617352
14,0.4674544612183396,0.17250589121617352
15,0.4674544612183396,0.17250589121617352
16,0.4674544612183396,0.17250589121617352
17,0.4674544612183396,0.17250589121617352
18,0.4674544612183396,0.17250589121617352
19,0.4674544612183396,0.17250589121617352
20,0.4674544612183396,0.17250589121617352
21,0.4615814985609511,0.17250589121617352
22,0.4615814985609511,0.17250589121617352
23,0.4615814985609511,0.17250589121617352
24,0.4615814985609511,0.17250589121617352
25,0.4615814985609511,0.17250589121617352
26,0.4615814985609511,0.17250589121617352
27,0.4615814985609511,0.17250589121617352
28,0.4615814985609511,0.17250589121617352
29,0.38942958715446785,0.17250589121617352
30,0.38942958715446785,0.17250589121617352
31,0.38942958715446785,0.17250589121617352
32,0.38942958715446785,0.17250589121617352
33,0.38942958715446785,0.17250589121617352
34,0.38942958715446785,0.17250589121617352
35,0.38942958715446785,0.17250589121617352
36,0.37754253523105963,0.17250589121617352
37,0.37754253523105963,0.17250589121617352
38,0.37754253523105963,0.17250589121617352
39,0.37754253523105963,0.17250589121617352
40,0.37754253523105963,0.17250589121617352
41,0.37754253523105963,0.17250589121617352
42,0.37754253523105963,0.17250589121617352
43,0.37754253523105963,0.17250589121617352
44,0.37754253523105963,0.17250589121617352
45,0.37754253523105963,0.17250589121617352
46,0.37754253523105963,0.17250589121617352
47,0.37754253523105963,0.17250589121617352
48,0.35741690000883225,0.17250589121617352
49,0.35741690000883225,0.17250589121617352
50,0.35741690000883225,0.17250589121617352
51,0.35741690000883225,0.17250589121617352
52,0.35741690000883225,0.17250589121617352
53,0.35741690000883225,0.17250589121617352
54,0.35741690000883225,0.17250589121617352
55,0.35741690000883225,0.17250589121617352
56,0.35741690000883225,0.17250589121617352
57,0.35741690000883225,0.17250589121617352
58,0.35741690000883225,0.17250589121617352
59,0.35741690000883225,0.17250589121617352
60,0.35741690000883225,0.17250589121617352
61,0.35741690000883225,0.17250589121617352
62,0.35741690000883225,0.17250589121617352
63,0.35741690000883225,0.17250589121617352
64,0.35741690000883225,0.17250589121617352
65,0.35741690000883225,0.17250589121617352
66,0.35741690000883225,0.17250589121617352
67,0.35741690000883225,0.17250589121617352
68,0.35741690000883225,0.17250589121617352
69,0.3489393954574513,0.17250589121617352
70,0.3455676617509894,0.17250589121617352
71,0.3455676617509894,0.17250589121617352
72,0.3455676617509894,0.17250589121617352
73,0.3455676617509894,0.17250589121617352
74,0.3455676617509894,0.17250589121617352
75,0.3455676617509894,0.17250589121617352
76,0.3455676617509894,0.17250589121617352
77,0.3455676617509894,0.17250589121617352
78,0.3434605364158,0.17250589121617352
79,0.3434605364158,0.17250589121617352
80,0.3434605364158,0.17250589121617352
81,0.3434605364158,0.17250589121617352
82,0.3434605364158,0.17250589121617352
83,0.3434605364158,0.17250589121617352
84,0.3434605364158,0.17250589121617352
85,0.3434605364158,0.17250589121617352
86,0.3434605364158,0.17250589121617352
87,0.3434605364158,0.17250589121617352
88,0.3434605364158,0.17250589121617352
89,0.3434605364158,0.17250589121617352
90,0.3434605364158,0.17250589121617352
91,0.3434605364158,0.17250589121617352
92,0.3434605364158,0.17250589121617352
93,0.3434605364158,0.17250589121617352
94,0.3434605364158,0.17250589121617352
95,0.3434605364158,0.17250589121617352
96,0.3434605364158,0.17250589121617352
97,0.3434605364158,0.17250589121617352
98,0.3434605364158,0.17250589121617352
99,0.3434605364158,0.17250589121617352
100,0.3434605364158,0.17250589121617352
