Solution_ID,Check_Type,Story,Value
Sol #7,Seismic_Drift_X,3,0.00282246726760422
Sol #7,Seismic_Drift_X,4,0.001911881840824788
Sol #7,Seismic_Drift_Y,1,0.0019593128078070187
Sol #7,Seismic_Drift_Y,2,0.0028122328792522357
Sol #7,Seismic_Drift_Y,3,0.0034127562417897344
Sol #7,Seismic_Drift_Y,4,0.0022927471548570702
Sol #7,Wind_Disp_X,1,0.006979079201766262
Sol #7,Wind_Disp_X,2,0.01713134953167138
Sol #7,Wind_Disp_X,3,0.029093690990884626
Sol #7,Wind_Disp_X,4,0.03776622317541711
Sol #7,Wind_Disp_Y,1,0.007981889735968183
Sol #7,Wind_Disp_Y,2,0.01943172299614027
Sol #7,Wind_Disp_Y,3,0.03157886847666804
Sol #7,Wind_Disp_Y,4,0.03994628812402696
Sol #8,Seismic_Drift_X,1,0.001244890914047969
Sol #8,Seismic_Drift_X,2,0.0017751755304903534
Sol #8,Seismic_Drift_X,3,0.0023806322814881524
Sol #8,Seismic_Drift_X,4,0.0017702822153165525
Sol #8,Seismic_Drift_Y,1,0.0018095667643627108
Sol #8,Seismic_Drift_Y,2,0.0025013530104757544
Sol #8,Seismic_Drift_Y,3,0.003366686778351653
Sol #8,Seismic_Drift_Y,4,0.0023475905231042146
Sol #8,Wind_Disp_X,1,0.006509996423880519
Sol #8,Wind_Disp_X,2,0.01579899572027625
Sol #8,Wind_Disp_X,3,0.02795076368347654
Sol #8,Wind_Disp_X,4,0.03546559068122316
Sol #8,Wind_Disp_Y,1,0.007370847294779345
Sol #8,Wind_Disp_Y,2,0.01755697387180484
Sol #8,Wind_Disp_Y,3,0.031339077055466846
Sol #8,Wind_Disp_Y,4,0.0394947720948497
Sol #9,Seismic_Drift_X,1,0.0013185521170345316
Sol #9,Seismic_Drift_X,2,0.0016691936957083985
Sol #9,Seismic_Drift_X,3,0.002326370131697099
Sol #9,Seismic_Drift_X,4,0.0017489594268916666
Sol #9,Seismic_Drift_Y,1,0.0015839238698858945
Sol #9,Seismic_Drift_Y,2,0.002168811435497426
Sol #9,Seismic_Drift_Y,3,0.003343120349725218
Sol #9,Seismic_Drift_Y,4,0.002293415424489253
Sol #9,Wind_Disp_X,1,0.006919048108619319
Sol #9,Wind_Disp_X,2,0.015678327339871775
Sol #9,Wind_Disp_X,3,0.02783427435412814
Sol #9,Wind_Disp_X,4,0.03536790472934756
Sol #9,Wind_Disp_Y,1,0.0064515273083992014
Sol #9,Wind_Disp_Y,2,0.015125169868631428
Sol #9,Wind_Disp_Y,3,0.028716565207783682
Sol #9,Wind_Disp_Y,4,0.037182999547108214
Sol #10,Seismic_Drift_X,1,0.0012426533397808266
Sol #10,Seismic_Drift_X,2,0.0018057556886463182
Sol #10,Seismic_Drift_X,3,0.002640111208291149
Sol #10,Seismic_Drift_X,4,0.0019322193638798228
Sol #10,Seismic_Drift_Y,1,0.0018549438680681538
