gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
20,85,[0.45318286 0.29383879],[0.06765535 0.02229599],[0.39864958 0.21209039],33.0,38688178.02872491,114186.75815813804,0.276056507573722,8
21,96,[0.45084634 0.29542071],[0.07499683 0.01958035],[0.403415   0.22578893],40.0,39003484.652105056,115715.49876705187,0.2786852903061142,8
22,91,[0.45571374 0.29453528],[0.08319733 0.01928773],[0.40476384 0.22578893],43.0,39126494.82384285,116405.11375782684,0.27963292807728934,10
23,78,[0.45432709 0.29357949],[0.08502676 0.01878935],[0.40476384 0.22578893],50.0,38464247.059128866,114743.38254285908,0.28256637950087293,12
24,86,[0.4549026  0.29331789],[0.08476728 0.01870001],[0.40476384 0.22578893],57.99999999999999,37697609.808283515,112789.44823876816,0.2852590893529181,8
25,87,[0.45687496 0.29277396],[0.0846614  0.01870543],[0.40476384 0.22578893],84.0,36211499.4770696,109058.20546228367,0.29083279527980743,11
26,87,[0.42560496 0.29827124],[0.05067313 0.01539447],[0.40476384 0.22578893],100.0,33792051.478392474,102591.45079030067,0.29827124490228213,11
27,83,[0.4230563  0.29883364],[0.05009504 0.01587144],[0.40476384 0.22578893],100.0,33627285.8973737,102213.3951313119,0.2988336375243493,13
28,87,[0.42255182 0.29871535],[0.0492249  0.01604043],[0.40476384 0.22578893],100.0,33568175.938765295,102213.27357850628,0.29871535235720703,14
29,80,[0.42255182 0.29860927],[0.0492249  0.01599707],[0.40476384 0.22578893],100.0,33568175.938765295,102213.2735785063,0.2986092657497079,14
30,88,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.119660497,100571.70022976551,0.30238482688760393,14
31,92,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.119660497,100571.70022976551,0.30238482688760393,14
32,84,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.119660497,100571.70022976551,0.30238482688760393,14
33,82,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.119660497,100571.70022976551,0.30238482688760393,14
34,80,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.119660497,100571.70022976551,0.30238482688760393,14
35,88,[0.41180374 0.30238483],[0.03450829 0.010729  ],[0.40476384 0.22578893],100.0,32890090.1196605,100571.7002297655,0.30238482688760393,14
36,84,[0.40784769 0.30430941],[0.03068391 0.00789161],[0.40476384 0.22578893],100.0,32625813.032390498,100008.91633348551,0.3043094138914087,14
37,82,[0.40784769 0.30430941],[0.03068391 0.00789161],[0.40476384 0.22578893],100.0,32625813.032390498,100008.91633348551,0.3043094138914087,14
38,80,[0.40784769 0.30430941],[0.03068391 0.00789161],[0.40476384 0.22578893],100.0,32625813.032390498,100008.91633348551,0.3043094138914087,14
39,91,[0.40784769 0.30430941],[0.03068391 0.00789161],[0.40476384 0.22578893],100.0,32625813.032390498,100008.91633348551,0.3043094138914087,14
40,91,[0.40772375 0.30399623],[0.02257355 0.00918409],[0.40058209 0.21385609],100.0,32601700.429766096,100035.93085873591,0.30399623347377924,12
41,88,[0.40987032 0.30326089],[0.03098886 0.01158285],[0.40058209 0.21385609],100.0,32722992.286644097,100403.6347250319,0.30326088540019785,15
42,82,[0.40883463 0.30333839],[0.03121562 0.01168347],[0.40058209 0.21385609],100.0,32661010.63770889,100235.97752517748,0.30333838507443395,17
43,87,[0.40926878 0.30266031],[0.03109477 0.01154391],[0.39929976 0.21385609],100.0,32712118.088955287,100235.40990536951,0.30266031468110327,16
44,88,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,16
45,81,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,16
46,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,16
47,86,[0.41018124 0.30306831],[0.04563695 0.00809618],[0.40348151 0.24117208],100.0,32790927.457557697,100314.86951266784,0.30306831324373396,17
48,87,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
49,83,[0.40649024 0.30321876],[0.01889619 0.00674795],[0.40348151 0.24772047],100.0,32576694.193058893,99698.60874463744,0.30321876402046277,19
50,85,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
51,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
52,81,[0.40370443 0.30416001],[0.00190736 0.00082252],[0.40348151 0.2964755 ],100.0,32419110.510299295,99221.88911275505,0.3041600102443806,19
53,86,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
54,91,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
55,87,[0.40362308 0.30422243],[0.00140864 0.00043704],[0.40348151 0.29987393],100.0,32413098.049003296,99211.94845411186,0.3042224341938773,19
56,80,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
57,87,[0.40890789 0.30346543],[0.03679866 0.00608418],[0.40348151 0.246962  ],100.0,32710122.331880093,100121.71563347983,0.3034654324598186,19
58,85,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
59,77,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
60,86,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
61,77,[0.40392513 0.3042371 ],[0.004414   0.00029114],[0.40348151 0.30134028],100.0,32432839.172000095,99256.14933131983,0.30423709768900475,19
62,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
63,91,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
64,79,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
65,85,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
66,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
67,73,[0.40575891 0.30383306],[0.01754987 0.00363661],[0.40348151 0.26841465],100.0,32529751.010118093,99589.17884679184,0.3038330577126774,19
68,87,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
69,82,[0.40355695 0.30420413],[0.00075059 0.0006192 ],[0.40348151 0.29804315],100.0,32409592.543940898,99199.96639367344,0.3042041264528046,19
70,93,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
71,86,[0.40756795 0.30377531],[0.02742919 0.00334664],[0.40348151 0.27308291],100.0,32632576.160753295,99897.35772923502,0.3037753052886606,19
72,79,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
73,85,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
74,81,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
75,74,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
76,88,[0.40370169 0.30423269],[0.00219079 0.00033496],[0.40348151 0.30089985],100.0,32418655.043491296,99222.26939054385,0.3042326934183084,19
77,82,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
78,82,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
79,85,[0.41002593 0.30375433],[0.04659236 0.00364235],[0.40348151 0.27368701],100.0,32759515.470007695,100352.09515514385,0.30375433362055176,19
80,79,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
81,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,19
82,82,[0.40538511 0.30334661],[0.01543377 0.00866604],[0.40348151 0.21726106],100.0,32517433.169518095,99500.32353923183,0.3033466106001672,17
83,82,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
84,87,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
85,84,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
86,90,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
87,87,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
88,78,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
89,92,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
90,80,[0.40393631 0.30418275],[0.00358976 0.00064012],[0.40348151 0.29825244],100.0,32434975.891008094,99253.81932825583,0.3041827520926778,17
91,76,[0.40393631 0.30418275],[0.00358976 0.00064012],[0.40348151 0.29825244],100.0,32434975.891008094,99253.81932825583,0.3041827520926778,17
92,82,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
93,76,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
94,80,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
95,88,[0.40381231 0.30423559],[0.0023557  0.00028765],[0.40348151 0.30137975],100.0,32426337.32900809,99237.18041231984,0.3042355861282463,17
96,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
97,79,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
98,83,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
99,86,[0.40348151 0.30426636],[2.77555756e-16 6.10622664e-16],[0.40348151 0.30426636],100.0,32404718.769480094,99188.76776783985,0.30426635849717837,17
100,87,[0.40829346 0.30358814],[0.03377933 0.00447338],[0.40348151 0.2655113 ],100.0,32675374.881850492,100016.54843382144,0.3035881404758005,17
