gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
12,504,[0.37197561 0.37149311],[0.89251605 0.43720882],[0.32566507 0.26372043],[0.08122651 0.02592818],100.0,1.6666666666666667,51194011.810595974,61177721.06187995,40343759.78791997,5681188.6376017835,153275.116518312,179744.31089815983,119832.53094000023,16492.774691123668,0.2866196839953831,0.3104619111327913,0.2637204293802145,0.01624739235953657,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45938902.58277329,52428167.72067991,40343759.78791997,4973785.9386050645,136675.71876893344,155342.77093959998,119832.53094000023,14554.24673557695,0.2905892359698616,0.3104619111327913,0.2637204293802145,0.019712955474535755,3
13,510,[0.37624728 0.37060618],[0.89251605 0.43720882],[0.32385915 0.26372043],[0.08232762 0.02610595],100.0,1.6666666666666667,51194011.810595974,61177721.06187995,40343759.78791997,5681188.6376017835,153275.116518312,179744.31089815983,119832.53094000023,16492.774691123668,0.2866196839953831,0.3104619111327913,0.2637204293802145,0.01624739235953657,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45938902.58277329,52428167.72067991,40343759.78791997,4973785.9386050645,136675.71876893344,155342.77093959998,119832.53094000023,14554.24673557695,0.2905892359698616,0.3104619111327913,0.2637204293802145,0.019712955474535755,3
14,487,[0.3786651  0.36853761],[0.89251605 0.43720882],[0.32527118 0.26372043],[0.08306395 0.02517354],100.0,1.8333333333333333,50238691.30107999,61177721.06187995,40343759.78791997,6202266.035375997,150268.4647641382,179744.31089815983,119832.53094000023,18376.14856006681,0.28807699351968236,0.3104619111327913,0.2637204293802145,0.016162218007958976,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44625548.48855997,52428167.72067991,40343759.78791997,4871201.787306678,132557.2758823001,155342.77093959998,119832.53094000023,14482.896428595392,0.2936044491680648,0.3104619111327913,0.2637204293802145,0.017852870694866664,4
15,493,[0.37424266 0.36954261],[0.89251605 0.43720882],[0.32527118 0.26372043],[0.08358201 0.02402005],100.0,1.8333333333333333,50238691.30107999,61177721.06187995,40343759.78791997,6202266.035375997,150268.4647641382,179744.31089815983,119832.53094000023,18376.14856006681,0.28807699351968236,0.3104619111327913,0.2637204293802145,0.016162218007958976,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44625548.48855997,52428167.72067991,40343759.78791997,4871201.787306678,132557.2758823001,155342.77093959998,119832.53094000023,14482.896428595392,0.2936044491680648,0.3104619111327913,0.2637204293802145,0.017852870694866664,4
16,490,[0.37352809 0.36919361],[0.89251605 0.43720882],[0.32575002 0.26372043],[0.08422414 0.02372256],100.0,2.0,48987243.599229984,61177721.06187995,35221318.87888002,7244981.952880846,146683.19060239333,179744.31089815983,107245.17482320008,21235.31724604404,0.2919378770730839,0.3344075961605008,0.2637204293802145,0.020085313622169778,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42744702.56662398,52428167.72067991,35221318.87888002,5756145.499410243,127494.8556704801,155342.77093959998,107245.17482320008,16441.284158280087,0.301765078566552,0.3344075961605008,0.2637204293802145,0.022833385258343046,5
17,476,[0.37799567 0.36819952],[0.89251605 0.43720882],[0.32575002 0.26372043],[0.08525795 0.02420282],100.0,2.166666666666667,48478410.44585229,61177721.06187995,35221318.87888002,7180461.232963169,145229.08107540925,179744.31089815983,107245.17482320008,21014.859517549266,0.2926917048177773,0.3344075961605008,0.2637204293802145,0.01947322788920424,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42682654.239739984,52428167.72067991,35221318.87888002,5256449.2910768995,127542.34085066679,155342.77093959998,107245.17482320008,15009.14592915866,0.3017605050978096,0.3344075961605008,0.2637204293802145,0.020843936125718023,6
18,496,[0.38291843 0.36751105],[0.89251605 0.43720882],[0.32575002 0.26372043],[0.08744847 0.0251136 ],100.0,2.3333333333333335,48606863.273285694,61177721.06187995,35221318.87888002,6934748.575061765,145548.90916228003,179744.31089815983,107245.17482320008,20283.231899400238,0.2953698017759452,0.3344075961605008,0.2637204293802145,0.021103531967897285,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42682654.239739984,52428167.72067991,35221318.87888002,5256449.2910768995,127542.34085066679,155342.77093959998,107245.17482320008,15009.14592915866,0.3017605050978096,0.3344075961605008,0.2637204293802145,0.020843936125718023,6
19,511,[0.38471778 0.36927705],[0.89251605 0.43720882],[0.32575002 0.26372043],[0.08827385 0.02670986],100.0,2.5,48365735.18806132,61177721.06187995,35221318.87888002,6760080.410873486,144954.3296062347,179744.31089815983,107245.17482320008,19721.347428891946,0.29910872605214744,0.35145366591897853,0.2637204293802145,0.024726144540206132,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42682654.239739984,52428167.72067991,35221318.87888002,5256449.2910768995,127542.34085066679,155342.77093959998,107245.17482320008,15009.14592915866,0.3017605050978096,0.3344075961605008,0.2637204293802145,0.020843936125718023,6
20,511,[0.38436041 0.37052215],[0.89251605 0.43720882],[0.32575002 0.26372043],[0.08876929 0.02687965],100.0,2.5,48365735.18806132,61177721.06187995,35221318.87888002,6760080.410873486,144954.3296062347,179744.31089815983,107245.17482320008,19721.347428891946,0.29910872605214744,0.35145366591897853,0.2637204293802145,0.024726144540206132,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42682654.239739984,52428167.72067991,35221318.87888002,5256449.2910768995,127542.34085066679,155342.77093959998,107245.17482320008,15009.14592915866,0.3017605050978096,0.3344075961605008,0.2637204293802145,0.020843936125718023,6
21,484,[0.38678457 0.36988314],[0.89251605 0.43720882],[0.31911084 0.26372043],[0.08849135 0.02683758],100.0,2.666666666666667,47305200.195964985,61177721.06187995,31397175.314520016,7727453.41336942,141802.38983244507,179744.31089815983,94523.29322560012,22663.719640635558,0.3043501228458643,0.38297107475161807,0.2637204293802145,0.03138876295861319,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41070442.96470856,52428167.72067991,31397175.314520016,6267250.628718327,122825.33404708584,155342.77093959998,94523.29322560012,18071.89294736797,0.3133620150483537,0.38297107475161807,0.2637204293802145,0.03435073180931031,7
22,491,[0.39194604 0.36917825],[0.89251605 0.43720882],[0.31911084 0.26372043],[0.08906881 0.0269111 ],100.0,3.0,46643567.949182205,61177721.06187995,31397175.314520016,7522385.089752607,140055.6669999067,179744.31089815983,94523.29322560012,21939.889834020356,0.3102135798819526,0.38297107475161807,0.2637204293802145,0.03396548831488736,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41070442.96470856,52428167.72067991,31397175.314520016,6267250.628718327,122825.33404708584,155342.77093959998,94523.29322560012,18071.89294736797,0.3133620150483537,0.38297107475161807,0.2637204293802145,0.03435073180931031,7
23,510,[0.39253507 0.3699957 ],[0.89251605 0.43720882],[0.31911084 0.26372043],[0.08898456 0.02755103],100.0,3.3333333333333335,46286904.115807995,61177721.06187995,31397175.314520016,7284197.171030207,138944.21017703606,179744.31089815983,94523.29322560012,21331.623625257856,0.3088909649883651,0.38297107475161807,0.2637204293802145,0.03252847495651083,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39745485.20365998,52428167.72067991,31397175.314520016,7922260.03761381,118927.39658030006,155342.77093959998,94523.29322560012,22683.81762878647,0.3179269277499168,0.38297107475161807,0.2637204293802145,0.04524098916353995,4
24,503,[0.39258441 0.37256498],[0.89251605 0.43720882],[0.31963014 0.26372043],[0.08952412 0.02880425],100.0,3.6666666666666665,45348183.54174908,61177721.06187995,31397175.314520016,7565854.9637966985,136156.3562255237,179744.31089815983,94523.29322560012,22213.5385215327,0.3130746964691618,0.38297107475161807,0.2637204293802145,0.03373611664588754,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38696221.23424799,52428167.72067991,31397175.314520016,7390100.323600694,115847.99014968009,155342.77093959998,94523.29322560012,21203.19413750226,0.32460373897202455,0.38297107475161807,0.2637204293802145,0.04261122989047706,5
25,525,[0.39640853 0.37089926],[0.89251605 0.43720882],[0.31963014 0.26372043],[0.08904861 0.02821578],100.0,3.6666666666666665,45348183.54174908,61177721.06187995,31397175.314520016,7565854.9637966985,136156.3562255237,179744.31089815983,94523.29322560012,22213.5385215327,0.3130746964691618,0.38297107475161807,0.2637204293802145,0.03373611664588754,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38696221.23424799,52428167.72067991,31397175.314520016,7390100.323600694,115847.99014968009,155342.77093959998,94523.29322560012,21203.19413750226,0.32460373897202455,0.38297107475161807,0.2637204293802145,0.04261122989047706,5
26,496,[0.39539281 0.37162847],[0.89251605 0.43720882],[0.31553001 0.26372043],[0.08838613 0.02767011],100.0,3.6666666666666665,45348183.54174908,61177721.06187995,31397175.314520016,7565854.9637966985,136156.3562255237,179744.31089815983,94523.29322560012,22213.5385215327,0.3130746964691618,0.38297107475161807,0.2637204293802145,0.03373611664588754,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38696221.23424799,52428167.72067991,31397175.314520016,7390100.323600694,115847.99014968009,155342.77093959998,94523.29322560012,21203.19413750226,0.32460373897202455,0.38297107475161807,0.2637204293802145,0.04261122989047706,5
27,500,[0.39443994 0.3728689 ],[0.89251605 0.41837833],[0.32243952 0.26372043],[0.08799949 0.02708336],100.0,4.0,44633429.01495499,61177721.06187995,31397175.314520016,7673017.675564331,134165.15078736338,179744.31089815983,94523.29322560012,22424.005265016403,0.3160462349388724,0.38297107475161807,0.2637204293802145,0.033856510082646896,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37864293.75262665,52428167.72067991,31397175.314520016,6997987.972799989,113733.6289803334,155342.77093959998,94523.29322560012,19924.82916194549,0.33002185888404567,0.38297107475161807,0.2637204293802145,0.040741594767768986,6
28,513,[0.39071737 0.37551851],[0.89251605 0.41019371],[0.32243952 0.26372043],[0.08827188 0.0277531 ],100.0,4.833333333333333,43476798.65883724,61177721.06187995,31380803.713159982,7666450.497981519,130667.1842987973,179744.31089815983,94493.50424800004,22419.451932031017,0.31961815797066484,0.38297107475161807,0.2637204293802145,0.03355703460742365,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38013655.93912999,52428167.72067991,31380803.713159982,6070022.278604222,114047.07128220006,155342.77093959998,94493.50424800004,17269.3868832869,0.3279963243744098,0.3742388225126709,0.2637204293802145,0.033806532090508296,8
29,498,[0.38842356 0.37670162],[0.89251605 0.41019371],[0.3252873  0.26372043],[0.08780997 0.02777304],100.0,5.166666666666667,42856327.932722576,61177721.06187995,31380803.713159982,7784563.909863066,128776.95371038457,179744.31089815983,94493.50424800004,22848.038650879193,0.3222425366015516,0.38297107475161807,0.2637204293802145,0.034000715803397516,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37182825.232116,52428167.72067991,31380803.713159982,5687225.480797415,111511.37906144005,155342.77093959998,94493.50424800004,16259.423335601563,0.3344562648494099,0.3742388225126709,0.2637204293802145,0.033011759613315275,10
30,496,[0.38374059 0.37815079],[0.89251605 0.40949774],[0.3252873  0.26372043],[0.08591362 0.02590749],100.0,5.666666666666666,42303771.54104235,61177721.06187995,31380803.713159982,7712709.535480434,127299.26697378594,179744.31089815983,94493.50424800004,22618.700260600333,0.32596095846385814,0.38297107475161807,0.2637204293802145,0.03461133377743089,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36837989.62957454,52428167.72067991,31380803.713159982,5531115.388912635,110462.30378767276,155342.77093959998,94493.50424800004,15853.7347316774,0.3375149404956117,0.3742388225126709,0.2637204293802145,0.03292811366602133,11
31,517,[0.38018377 0.37861947],[0.89251605 0.40654553],[0.32897001 0.26372043],[0.08739592 0.02500321],100.0,6.5,41799787.64057539,61177721.06187995,31380803.713159982,7550096.014208147,125838.99474246982,179744.31089815983,94493.50424800004,22134.481804998395,0.3284973939912796,0.38297107475161807,0.2637204293802145,0.03356957374528712,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37489587.06369332,52428167.72067991,31380803.713159982,5933274.474960249,112272.59150177785,155342.77093959998,94493.50424800004,17006.88627807377,0.33061030285649595,0.3742388225126709,0.2637204293802145,0.03269389845388064,9
32,495,[0.3824452  0.37798195],[0.89251605 0.40654553],[0.32897001 0.26372043],[0.08850469 0.02537126],100.0,7.166666666666667,41734272.435417674,61177721.06187995,31380803.713159982,7313424.872124671,125688.36603146797,179744.31089815983,94493.50424800004,21469.72802360781,0.3291864032747944,0.38297107475161807,0.2637204293802145,0.03282024990903063,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37489587.06369332,52428167.72067991,31380803.713159982,5933274.474960249,112272.59150177785,155342.77093959998,94493.50424800004,17006.88627807377,0.33061030285649595,0.3742388225126709,0.2637204293802145,0.03269389845388064,9
33,477,[0.38478992 0.37764202],[0.89251605 0.40654553],[0.32897001 0.26372043],[0.08876438 0.02573039],100.0,7.666666666666666,41457520.805559136,61177721.06187995,31380803.713159982,7187090.863152906,124974.00492249397,179744.31089815983,94493.50424800004,21054.73713173577,0.33075043425574097,0.38297107475161807,0.2637204293802145,0.032328261767875704,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37489587.06369332,52428167.72067991,31380803.713159982,5933274.474960249,112272.59150177785,155342.77093959998,94493.50424800004,17006.88627807377,0.33061030285649595,0.3742388225126709,0.2637204293802145,0.03269389845388064,9
34,495,[0.38105972 0.38151841],[0.89251605 0.40654553],[0.32897001 0.26372043],[0.08961044 0.02692698],100.0,8.5,41017718.473730974,61177721.06187995,31380803.713159982,7012782.158422161,123767.22131751067,179744.31089815983,94493.50424800004,20526.85570996902,0.3336992414369483,0.38297107475161807,0.2637204293802145,0.03237263612204402,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36885393.080639996,52428167.72067991,31380803.713159982,5913444.403908265,110550.62950992007,155342.77093959998,94493.50424800004,16940.989956328576,0.33443321385099806,0.3742388225126709,0.2637204293802145,0.03306862157315244,10
35,517,[0.3815705  0.38168774],[0.89251605 0.40548845],[0.32897001 0.26372043],[0.08984153 0.02679268],100.0,10.333333333333334,39632333.62091677,61177721.06187995,29804807.077560015,7090393.863632559,119573.31432893297,179744.31089815983,90912.7061512,20932.251227801797,0.3413013682348571,0.3929546509874654,0.2637204293802145,0.033764648971949106,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35760883.58106,52428167.72067991,29804807.077560015,5956663.1266663065,107296.42277146672,155342.77093959998,90912.7061512,17091.392794046187,0.3430163074791661,0.3929546509874654,0.2637204293802145,0.035886567424468746,12
36,495,[0.38449093 0.3807599 ],[0.89251605 0.40548845],[0.32897001 0.26372043],[0.0900107  0.02669095],100.0,11.666666666666666,39140731.01416113,61177721.06187995,29804807.077560015,6932249.413483925,118223.1989909578,179744.31089815983,90912.7061512,20490.337347464334,0.34485445008820836,0.3929546509874654,0.2637204293802145,0.03376144315941783,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35340817.51088308,52428167.72067991,29804807.077560015,5905076.60193914,106069.94179144621,155342.77093959998,90912.7061512,16961.613594329378,0.34683184680577145,0.3929546509874654,0.2637204293802145,0.036925340218399647,13
37,510,[0.38683116 0.38009644],[0.89251605 0.40548845],[0.32897001 0.26372043],[0.09052055 0.026567  ],100.0,12.833333333333332,38974551.73761713,61177721.06187995,29804807.077560015,6709361.713359307,117774.44603764474,179744.31089815983,90912.7061512,19879.790048970608,0.34682025162058333,0.3929546509874654,0.2637204293802145,0.03300817582277609,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35121736.69424571,52428167.72067991,29804807.077560015,5744838.872163953,105315.25073634293,155342.77093959998,90912.7061512,16569.576310511817,0.34741452993381416,0.3929546509874654,0.2637204293802145,0.035644116250012556,14
38,487,[0.38868466 0.37948376],[0.89251605 0.40548845],[0.32897001 0.26372043],[0.09028465 0.02631739],100.0,13.833333333333334,38676638.7545865,61177721.06187995,29804807.077560015,6587242.847850483,116837.12288010033,179744.31089815983,90912.7061512,19572.453031420788,0.3491187189899354,0.3929546509874654,0.2637204293802145,0.03291133367450987,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35121736.69424571,52428167.72067991,29804807.077560015,5744838.872163953,105315.25073634293,155342.77093959998,90912.7061512,16569.576310511817,0.34741452993381416,0.3929546509874654,0.2637204293802145,0.035644116250012556,14
39,515,[0.39123259 0.37861534],[0.89251605 0.40548845],[0.32897001 0.26372043],[0.09000861 0.02599218],100.0,15.0,38428667.832544446,61177721.06187995,29804807.077560015,6428022.450018783,116102.1877588614,179744.31089815983,90912.7061512,19131.275022398295,0.35066476753394493,0.3929546509874654,0.2637204293802145,0.03211302144134248,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35135250.69010286,52428167.72067991,29804807.077560015,5736396.479734171,105226.5256777715,155342.77093959998,90912.7061512,16627.514532123947,0.34716821304464357,0.3929546509874654,0.2637204293802145,0.035506860440981725,14
