gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
62,87,[0.4351465  0.29186171],[0.05648876 0.01386788],[0.42523085 0.17612856],100.0,34534456.55840604,103652.7444613879,0.2918617060114792,51
63,78,[0.43557716 0.29179469],[0.05657561 0.01387301],[0.42523085 0.17612856],100.0,34561172.42403804,103719.79888535589,0.29179468618524196,51
64,85,[0.42874337 0.29293859],[0.03494905 0.01173985],[0.42523085 0.17612856],100.0,34170417.34889804,102562.1913794319,0.2929385936160757,51
65,85,[0.43299936 0.29179659],[0.0425714  0.01353214],[0.41830651 0.17612856],100.0,34404385.76418044,103309.6082043599,0.29179658840737227,46
66,74,[0.43292619 0.29180644],[0.04258981 0.01353805],[0.41830651 0.17612856],100.0,34400694.64343484,103295.82205599188,0.29180644013066537,46
67,92,[0.43658609 0.29108864],[0.06122418 0.0160968 ],[0.41830651 0.17612856],100.0,34612552.537987635,103908.49990220791,0.2910886395680263,47
68,89,[0.43546248 0.2915887 ],[0.0614845  0.01623689],[0.41830651 0.17612856],100.0,34549754.58357164,103714.07834495991,0.29158869627965234,50
69,88,[0.43941141 0.29009218],[0.06418217 0.01689569],[0.41224853 0.17612856],100.0,34779147.00752284,104372.87262988789,0.290092182251012,47
70,88,[0.43918366 0.28997385],[0.06426034 0.01687999],[0.41224853 0.17612856],100.0,34765243.050670035,104336.77837455989,0.28997385182821495,50
71,88,[0.4433286  0.28870482],[0.07664216 0.01821075],[0.41224853 0.17612856],100.0,34995217.631968044,105058.7395081439,0.288704817113059,53
72,83,[0.43135113 0.29047487],[0.03973849 0.0130147 ],[0.42509473 0.17612856],100.0,34306805.002695255,103039.81039964387,0.29047487445783443,54
73,85,[0.43126617 0.290503  ],[0.0397427  0.01301605],[0.42509473 0.17612856],100.0,34300809.41990086,103028.62642632387,0.29050300280681574,54
74,83,[0.43190734 0.29034759],[0.03986107 0.01302811],[0.42509473 0.17612856],100.0,34336480.30089046,103140.03404168789,0.29034759416055617,54
75,87,[0.4286086 0.2913543],[0.0349626  0.01158062],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2913543038722218,54
76,73,[0.4286086 0.2913543],[0.0349626  0.01158062],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2913543038722218,54
77,74,[0.4286086 0.2913543],[0.0349626  0.01158062],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2913543038722218,54
78,87,[0.43003613 0.29107741],[0.03760449 0.01186577],[0.42509473 0.17612856],100.0,34234691.97673966,102808.37809497588,0.29107740676907035,47
79,79,[0.42975475 0.2907818 ],[0.03610046 0.01254547],[0.42509473 0.17612856],100.0,34221437.110857256,102752.7185431959,0.29078179831755535,48
80,83,[0.43010615 0.29064397],[0.03614501 0.01255471],[0.42509473 0.17612856],100.0,34244940.308458865,102802.62898975589,0.2906439680733929,49
81,88,[0.43535784 0.28928014],[0.05038089 0.01486953],[0.42509473 0.17612856],100.0,34536926.791866854,103715.65190968387,0.2892801403814394,50
82,85,[0.43862568 0.28845364],[0.05888289 0.01606427],[0.42509473 0.17612856],100.0,34719444.29226686,104281.43729293588,0.2884536446865747,50
83,83,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
84,81,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
85,88,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
86,78,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
87,81,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
88,78,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
89,90,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
