ID,cost,co2,fitness1_obj,fitness2_obj,mean_strength_ratio,max_strength_ratio,violation,violation_deflection,violation_drift,violation_hierarchy,violation_wind_disp,individual_genes
Sol #1,33195531.136280045,99857.48158119989,0.4122485280915794,0.29699293136230515,0.29699293136230515,0.6690804382495054,0.0,0.6349206349206349,0.22242727724283795,1.0,0.9996442185012898,"[606, 707, 716, 469, 146, 271, 0, 0, 1, 0, 1, 0, 987, 239, 946, 222]"
Sol #2,33195531.136280045,99857.48158119989,0.4122485280915794,0.29699293136230515,0.29699293136230515,0.6690804382495054,0.0,0.6349206349206349,0.22242727724283795,1.0,0.9996442185012898,"[606, 707, 716, 469, 146, 271, 0, 0, 1, 0, 1, 0, 703, 239, 946, 222]"
Sol #3,33522943.71676006,100629.30065639985,0.4173752708633706,0.2954896328008969,0.2954896328008969,0.65966205061303,0.0,0.6349206349206349,0.24180347490124574,1.0,0.9930905253858887,"[606, 707, 744, 469, 172, 271, 0, 0, 0, 0, 1, 1, 989, 239, 946, 222]"
Sol #4,33522943.71676006,100629.30065639985,0.4173752708633706,0.2954896328008969,0.2954896328008969,0.65966205061303,0.0,0.6349206349206349,0.24180347490124574,1.0,0.9930905253858887,"[606, 707, 744, 469, 172, 271, 0, 0, 0, 0, 1, 1, 703, 239, 946, 222]"
Sol #5,33522943.71676006,100629.30065639985,0.4173752708633706,0.2954896328008969,0.2954896328008969,0.65966205061303,0.0,0.6349206349206349,0.24180347490124574,1.0,0.9930905253858887,"[606, 707, 744, 469, 172, 271, 0, 0, 0, 0, 1, 1, 703, 239, 790, 222]"
Sol #6,33928588.62028005,101911.79520359988,0.4247137761127001,0.29370111732893617,0.29370111732893617,0.6718353984150915,0.0,0.6349206349206349,0.22182038800074946,1.0,0.9683187276238091,"[606, 707, 848, 469, 180, 271, 0, 0, 1, 0, 1, 0, 321, 239, 946, 222]"
Sol #7,33948434.48476006,101981.78867879984,0.4250947299149018,0.2920397067734577,0.2920397067734577,0.6618282611818815,0.0,0.6349206349206349,0.2414930223440219,1.0,0.981082038527188,"[606, 707, 848, 469, 172, 271, 0, 0, 0, 0, 1, 1, 703, 239, 790, 222]"
Sol #8,33948434.48476006,101981.78867879984,0.4250947299149018,0.2920397067734577,0.2920397067734577,0.6618282611818815,0.0,0.6349206349206349,0.2414930223440219,1.0,0.981082038527188,"[606, 707, 848, 469, 172, 271, 0, 0, 0, 0, 1, 1, 703, 239, 946, 222]"
Sol #9,34119046.55548005,102770.48300519984,0.42893523380999743,0.2901006010119746,0.2901006010119746,0.6665593097903498,0.0,0.6349206349206349,0.22774100102062933,1.0,0.9897436392041403,"[606, 707, 848, 469, 172, 350, 0, 1, 1, 0, 1, 1, 703, 239, 946, 222]"
Sol #10,34501983.43260004,102923.76405799986,0.43266472816918466,0.28985943190241753,0.28985943190241753,0.673253615215192,0.0,0.6349206349206349,0.22043989770126096,1.0,0.9819784872027495,"[606, 707, 850, 469, 146, 409, 0, 0, 1, 0, 1, 1, 30, 239, 946, 222]"
Sol #11,34465381.893640034,103302.91379319988,0.4334993219531076,0.28636392612880207,0.28636392612880207,0.645531959082437,0.0,0.6349206349206349,0.1911904125977423,1.0,0.9039776943096248,"[606, 707, 850, 393, 248, 514, 0, 0, 1, 0, 0, 1, 30, 239, 946, 222]"
Sol #12,34813286.757240035,104178.70921319988,0.43911531387817815,0.28443750637535037,0.28443750637535037,0.6450964288007822,0.0,0.6349206349206349,0.1889135776048282,1.0,0.8995703724592284,"[606, 707, 850, 469, 248, 514, 0, 0, 1, 0, 0, 1, 703, 239, 946, 222]"
Sol #13,34813286.757240035,104178.70921319988,0.43911531387817815,0.28443750637535037,0.28443750637535037,0.6450964288007822,0.0,0.6349206349206349,0.1889135776048282,1.0,0.8995703724592284,"[606, 707, 850, 469, 248, 514, 0, 0, 1, 0, 0, 1, 30, 239, 946, 222]"
Sol #14,35122375.75204006,104529.47712279984,0.44281229970948477,0.2839057220823575,0.2839057220823575,0.6479996609255448,0.0,0.6349206349206349,0.18196141305831434,1.0,0.927599142977193,"[606, 707, 850, 393, 506, 271, 0, 0, 1, 0, 1, 0, 703, 239, 946, 222]"
