gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
51,482,[0.25188277 0.00994452],[1.10010319 0.01717558],[1.48061484e-01 1.85248666e-05],[0.16747353 0.0056193 ],100.0,100.0,43598426.971743904,37398173.1777084,0.009944515208455762,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.878780864061024,37398173.1777084,1.8524866575831103e-05,37
52,484,[0.25105941 0.00996414],[1.10010319 0.01717721],[1.42379544e-01 1.85248666e-05],[0.16798727 0.00565011],100.0,100.0,43548882.21669728,37114034.61526562,0.009964140964882778,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.892893566687894,37114034.61526562,1.8524866575831103e-05,39
53,489,[0.25147145 0.00978389],[1.10010319 0.01736883],[1.42379544e-01 1.85248666e-05],[0.16794258 0.00555056],100.0,100.0,43569803.18593197,37114034.61526562,0.009783888248130401,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.892909066917354,37114034.61526562,1.8524866575831103e-05,41
54,480,[0.24950414 0.00982485],[1.10010319 0.01735842],[1.40217350e-01 1.85248666e-05],[0.16867847 0.00556727],100.0,100.0,43451096.79773837,36882807.38717294,0.009824850140008994,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.898289617982872,36882807.38717294,1.8524866575831103e-05,42
55,483,[0.24845531 0.00986027],[1.10010319 0.01735842],[1.37147419e-01 1.85248666e-05],[0.16926877 0.00560803],100.0,100.0,43388182.70896382,36769124.70979082,0.009860266548822409,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.905924582174263,36769124.70979082,1.8524866575831103e-05,33
56,485,[0.24817524 0.00981209],[1.10010319 0.01733932],[1.35244756e-01 1.85248666e-05],[0.16952956 0.00561803],100.0,100.0,43369368.27636577,36615247.490180284,0.009812086030175983,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.910657585793945,36615247.490180284,1.8524866575831103e-05,41
57,480,[0.24548921 0.00999739],[1.10010319 0.01733932],[1.35244756e-01 1.85248666e-05],[0.17024409 0.00558315],100.0,100.0,43203897.1309319,36615247.490180284,0.009997393387134136,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.910661458798115,36615247.490180284,1.8524866575831103e-05,47
58,489,[0.24595136 0.00996929],[1.10010319 0.01733313],[1.35244756e-01 1.85248666e-05],[0.17091533 0.00562879],100.0,100.0,43227917.35740877,36615247.490180284,0.009969288171793366,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.910671542121342,36615247.490180284,1.8524866575831103e-05,46
59,486,[0.24393753 0.01004206],[1.10010319 0.01733863],[1.35244756e-01 1.85248666e-05],[0.17176573 0.00566297],100.0,100.0,43102240.64987596,36615247.490180284,0.010042064615868805,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.910682802862105,36615247.490180284,1.8524866575831103e-05,43
60,482,[0.24082546 0.01013217],[1.10010319 0.01733863],[1.33876701e-01 1.85248666e-05],[0.17062535 0.00557335],100.0,100.0,42913032.79635371,36519586.272363864,0.010132172467622396,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914079998011964,36519586.272363864,1.8524866575831103e-05,48
61,489,[0.22783321 0.01072121],[1.10010319 0.01734063],[1.33876701e-01 1.85248666e-05],[0.15999072 0.00533196],100.0,100.0,42128019.509208605,36519586.272363864,0.010721210345172368,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914083323161202,36519586.272363864,1.8524866575831103e-05,48
62,483,[0.2289751  0.01056172],[1.10010319 0.01735233],[1.33876701e-01 1.85248666e-05],[0.15990073 0.00525786],100.0,100.0,42192080.57139874,36519586.272363864,0.01056172317670872,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914089523713277,36519586.272363864,1.8524866575831103e-05,50
63,482,[0.22947209 0.01047308],[1.10010319 0.01731614],[1.33876701e-01 1.85248666e-05],[0.159732   0.00520687],100.0,100.0,42220155.93758649,36519586.272363864,0.010473078833628665,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914092198526982,36519586.272363864,1.8524866575831103e-05,46
64,486,[0.23012342 0.01044064],[1.10010319 0.01727445],[1.33876701e-01 1.85248666e-05],[0.15960962 0.0052152 ],100.0,100.0,42257252.59963937,36519586.272363864,0.010440643596920223,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.91409282790169,36519586.272363864,1.8524866575831103e-05,48
65,479,[0.23128049 0.01032639],[1.10010319 0.01726536],[1.33876701e-01 1.85248666e-05],[0.15940751 0.00514515],100.0,100.0,42325630.923205145,36513766.11403064,0.010326391685697236,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914094245054735,36519586.272363864,1.8524866575831103e-05,50
66,489,[0.23119846 0.01031798],[1.10010319 0.0173386 ],[1.33833204e-01 1.85248666e-05],[0.15949559 0.00514899],100.0,100.0,42318893.04266286,36513766.11403064,0.010317980228120038,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914204081894982,36514964.81423994,1.8524866575831103e-05,49
67,485,[0.2309314  0.01032707],[1.10010319 0.0173386 ],[1.33833204e-01 1.85248666e-05],[0.15966063 0.00516424],100.0,100.0,42300659.12029895,36513766.11403064,0.010327069920461587,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.914204496035161,36514964.81423994,1.8524866575831103e-05,52
68,479,[0.23056644 0.01030301],[1.10010319 0.0173386 ],[1.33453190e-01 1.85248666e-05],[0.15976972 0.0052206 ],100.0,100.0,42278240.7423759,36348050.892422654,0.010303014283036345,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.915158189618117,36348050.892422654,1.8524866575831103e-05,46
69,480,[0.22833491 0.01042628],[1.10010319 0.0173386 ],[1.33453190e-01 1.85248666e-05],[0.16031989 0.00525341],100.0,100.0,42141826.16589316,36348050.892422654,0.010426277381287413,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.915159769894488,36348050.892422654,1.8524866575831103e-05,51
70,490,[0.22917021 0.01017769],[1.10010319 0.0173386 ],[1.30405843e-01 1.85248666e-05],[0.1597252  0.00503842],100.0,100.0,42182534.12523351,36212503.31640461,0.010177689719321936,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.922728956667734,36212503.31640461,1.8524866575831103e-05,51
71,481,[0.22983139 0.01004152],[1.10010319 0.01707436],[1.30405843e-01 1.85248666e-05],[0.15948837 0.00491256],100.0,100.0,42216827.46564029,36212503.31640461,0.010041521560477544,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.922735985174616,36212503.31640461,1.8524866575831103e-05,49
72,489,[0.23044167 0.00996669],[1.10010319 0.01707436],[1.30405843e-01 1.85248666e-05],[0.15926055 0.00486108],100.0,100.0,42252540.035392866,36212503.31640461,0.009966693996718602,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.92273860240905,36212503.31640461,1.8524866575831103e-05,50
73,482,[0.22965974 0.01000378],[1.10010319 0.01707436],[1.30405843e-01 1.85248666e-05],[0.15959002 0.00488753],100.0,100.0,42203014.39569642,36212503.31640461,0.010003780478180117,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.922742069845639,36212503.31640461,1.8524866575831103e-05,48
74,478,[0.23053375 0.00988888],[1.10010319 0.01707436],[1.30405843e-01 1.85248666e-05],[0.15936738 0.00485449],100.0,100.0,42254509.35906552,36212503.31640461,0.009888882689494397,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.92274651514457,36212503.31640461,1.8524866575831103e-05,45
75,487,[0.22983499 0.00989281],[1.10010319 0.01731823],[1.28408547e-01 1.85248666e-05],[0.16043306 0.0049072 ],100.0,100.0,42211019.67441655,36115647.52189436,0.009892813876055449,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.927716902304173,36115647.52189436,1.8524866575831103e-05,47
76,485,[0.22953546 0.00988087],[1.10010319 0.01731823],[1.28408547e-01 1.85248666e-05],[0.16056438 0.00490367],100.0,100.0,42187800.94959271,36115647.52189436,0.009880872542013258,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.927718216529989,36115647.52189436,1.8524866575831103e-05,42
77,488,[0.23037844 0.00978917],[1.10010319 0.01731823],[1.28408547e-01 1.85248666e-05],[0.16005402 0.00486586],100.0,100.0,42231100.9302065,36115647.52189436,0.009789174711983354,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.927719965068944,36115647.52189436,1.8524866575831103e-05,41
78,487,[0.23168335 0.00968179],[1.10010319 0.01903395],[1.28408547e-01 1.85248666e-05],[0.16020642 0.00495499],100.0,100.0,42304001.79332381,36115647.52189436,0.009681785155310886,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.92772084665466,36115647.52189436,1.8524866575831103e-05,43
79,480,[0.22907833 0.00982119],[1.10010319 0.01903395],[1.28408547e-01 1.85248666e-05],[0.16008658 0.00496105],100.0,100.0,42143842.346586846,36115647.52189436,0.009821194708008497,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.9277211042701765,36115647.52189436,1.8524866575831103e-05,45
80,487,[0.22935609 0.00978968],[1.10010319 0.01731196],[1.28408547e-01 1.85248666e-05],[0.1602231  0.00499012],100.0,100.0,42159683.50541045,36115647.52189436,0.00978968257919198,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.927736223959641,36115647.52189436,1.8524866575831103e-05,48
81,486,[0.22846861 0.00984764],[1.10010319 0.01729577],[1.28408547e-01 1.85248666e-05],[0.16054942 0.00504068],100.0,100.0,42105274.43829871,36115647.52189436,0.009847635178003245,1.8524866575831103e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.927738447625321,36115647.52189436,1.8524866575831103e-05,50
