Solution_ID,Check_Type,Story,Value
1,Seismic_Drift_X,1,0.007916999726490652
1,Seismic_Drift_X,2,0.017168572185709496
1,Seismic_Drift_X,3,0.019307585284661116
1,Seismic_Drift_X,4,0.017381871034299074
1,Seismic_Drift_Y,1,2.8641309881766283e-05
1,Seismic_Drift_Y,2,6.246124125844029e-06
1,Seismic_Drift_Y,3,5.35263371679307e-05
1,Seismic_Drift_Y,4,2.1538379503078193e-05
1,Wind_Disp_X,1,0.0009019487084218604
1,Wind_Disp_X,2,0.002712958865181604
1,Wind_Disp_X,3,0.004612598033337271
1,Wind_Disp_X,4,0.006242025751864422
1,Wind_Disp_Y,1,0.0009155789498389126
1,Wind_Disp_Y,2,0.0026895207787833793
1,Wind_Disp_Y,3,0.004522242734831259
1,Wind_Disp_Y,4,0.006160992368739644
2,Seismic_Drift_X,1,4.626627048831774e-07
2,Seismic_Drift_X,2,1.203893071051684e-05
2,Seismic_Drift_X,3,7.0308994239008585e-06
2,Seismic_Drift_X,4,2.1710108335615514e-06
2,Seismic_Drift_Y,1,0.00789555115168331
2,Seismic_Drift_Y,2,0.01652031869367853
2,Seismic_Drift_Y,3,0.018419878358009265
2,Seismic_Drift_Y,4,0.016832221017693893
2,Wind_Disp_X,1,0.0009019491784016451
2,Wind_Disp_X,2,0.002712960588975922
2,Wind_Disp_X,3,0.004612601451917542
2,Wind_Disp_X,4,0.006242030987788693
2,Wind_Disp_Y,1,0.0009155791037023816
2,Wind_Disp_Y,2,0.002689522031156045
2,Wind_Disp_Y,3,0.004522243015715764
2,Wind_Disp_Y,4,0.006161000034996232
3,Seismic_Drift_X,1,4.626627048830952e-07
3,Seismic_Drift_X,2,1.203893071051704e-05
3,Seismic_Drift_X,3,7.03089942390069e-06
3,Seismic_Drift_X,4,2.1710108335614463e-06
3,Seismic_Drift_Y,1,0.00789555115168331
3,Seismic_Drift_Y,2,0.01652031869367853
3,Seismic_Drift_Y,3,0.018419878358009265
3,Seismic_Drift_Y,4,0.016832221017693882
3,Wind_Disp_X,1,0.0009019491784016451
3,Wind_Disp_X,2,0.002712960588975922
3,Wind_Disp_X,3,0.004612601451917542
3,Wind_Disp_X,4,0.006242030987788693
3,Wind_Disp_Y,1,0.0009155791037023816
3,Wind_Disp_Y,2,0.002689522031156045
3,Wind_Disp_Y,3,0.004522243015715764
3,Wind_Disp_Y,4,0.006161000034996232
4,Seismic_Drift_X,1,4.626627048831774e-07
4,Seismic_Drift_X,2,1.203893071051684e-05
4,Seismic_Drift_X,3,7.0308994239008585e-06
4,Seismic_Drift_X,4,2.1710108335615514e-06
4,Seismic_Drift_Y,1,0.00789555115168331
4,Seismic_Drift_Y,2,0.01652031869367853
4,Seismic_Drift_Y,3,0.018419878358009265
4,Seismic_Drift_Y,4,0.016832221017693893
4,Wind_Disp_X,1,0.0009019491784016451
4,Wind_Disp_X,2,0.002712960588975922
4,Wind_Disp_X,3,0.004612601451917542
4,Wind_Disp_X,4,0.006242030987788693
4,Wind_Disp_Y,1,0.0009155791037023816
4,Wind_Disp_Y,2,0.002689522031156045
4,Wind_Disp_Y,3,0.004522243015715764
4,Wind_Disp_Y,4,0.006161000034996232
5,Seismic_Drift_X,1,4.626627048831774e-07
5,Seismic_Drift_X,2,1.203893071051684e-05
5,Seismic_Drift_X,3,7.0308994239008585e-06
5,Seismic_Drift_X,4,2.1710108335615518e-06
5,Seismic_Drift_Y,1,0.00789555115168331
5,Seismic_Drift_Y,2,0.01652031869367853
5,Seismic_Drift_Y,3,0.018419878358009265
5,Seismic_Drift_Y,4,0.016832221017693893
5,Wind_Disp_X,1,0.0009019491784016451
5,Wind_Disp_X,2,0.002712960588975922
5,Wind_Disp_X,3,0.004612601451917542
5,Wind_Disp_X,4,0.006242030987788693
5,Wind_Disp_Y,1,0.0009155791037023816
5,Wind_Disp_Y,2,0.002689522031156045
5,Wind_Disp_Y,3,0.004522243015715764
5,Wind_Disp_Y,4,0.006161000034996232
6,Seismic_Drift_X,1,1.2732228040949533e-06
6,Seismic_Drift_X,2,9.299739610455458e-06
6,Seismic_Drift_X,3,1.2734056505070092e-05
6,Seismic_Drift_X,4,5.175394605172027e-06
6,Seismic_Drift_Y,1,0.007896430615318865
6,Seismic_Drift_Y,2,0.016516979425912546
6,Seismic_Drift_Y,3,0.018411681706112418
6,Seismic_Drift_Y,4,0.01684013532934522
6,Wind_Disp_X,1,0.0009020253961151212
6,Wind_Disp_X,2,0.0027132627507400193
6,Wind_Disp_X,3,0.004613292541074023
6,Wind_Disp_X,4,0.006243182867203161
6,Wind_Disp_Y,1,0.0009123829185042492
6,Wind_Disp_Y,2,0.002677311734947287
6,Wind_Disp_Y,3,0.004496291515089459
6,Wind_Disp_Y,4,0.006122621836107588
7,Seismic_Drift_X,1,2.363865520594597e-06
7,Seismic_Drift_X,2,2.238330512709105e-05
7,Seismic_Drift_X,3,1.9646177672369673e-05
7,Seismic_Drift_X,4,2.7630280276532087e-05
7,Seismic_Drift_Y,1,0.007878655179792755
7,Seismic_Drift_Y,2,0.016453805109378133
7,Seismic_Drift_Y,3,0.018289407452369743
7,Seismic_Drift_Y,4,0.016677264513831176
7,Wind_Disp_X,1,0.0008975131181694137
7,Wind_Disp_X,2,0.002693147299163658
7,Wind_Disp_X,3,0.004569536743360657
7,Wind_Disp_X,4,0.006186006701927979
7,Wind_Disp_Y,1,0.0009109499949219774
7,Wind_Disp_Y,2,0.002671701583127764
7,Wind_Disp_Y,3,0.004483791972308877
7,Wind_Disp_Y,4,0.006101193933547542
8,Seismic_Drift_X,1,2.482317952339083e-06
8,Seismic_Drift_X,2,2.281407706799903e-05
8,Seismic_Drift_X,3,1.9021910309664538e-05
8,Seismic_Drift_X,4,2.7175543587227395e-05
8,Seismic_Drift_Y,1,0.007834330328182952
8,Seismic_Drift_Y,2,0.01634988092193682
8,Seismic_Drift_Y,3,0.018176783232803778
8,Seismic_Drift_Y,4,0.016591874906089904
8,Wind_Disp_X,1,0.0008925387488557103
8,Wind_Disp_X,2,0.0026709562545420913
8,Wind_Disp_X,3,0.004527281329478026
8,Wind_Disp_X,4,0.006130630575204922
8,Wind_Disp_Y,1,0.0009047113074846711
8,Wind_Disp_Y,2,0.0026504305542845246
8,Wind_Disp_Y,3,0.0044452666685815085
8,Wind_Disp_Y,4,0.0060483818261397974
9,Seismic_Drift_X,1,2.4825133692497062e-06
9,Seismic_Drift_X,2,2.2814608427322676e-05
9,Seismic_Drift_X,3,1.9021183558244877e-05
9,Seismic_Drift_X,4,2.717472490280155e-05
9,Seismic_Drift_Y,1,0.00783427551841243
9,Seismic_Drift_Y,2,0.016349782289107648
9,Seismic_Drift_Y,3,0.018176705624863544
9,Seismic_Drift_Y,4,0.016591819944431735
9,Wind_Disp_X,1,0.0008925385413495621
9,Wind_Disp_X,2,0.0026709555626352748
9,Wind_Disp_X,3,0.004527280077272477
9,Wind_Disp_X,4,0.006130628741967915
9,Wind_Disp_Y,1,0.0009047112378721832
9,Wind_Disp_Y,2,0.002650430549684049
9,Wind_Disp_Y,3,0.004445267005484199
9,Wind_Disp_Y,4,0.0060483827824304
10,Seismic_Drift_X,1,5.909467460489681e-07
10,Seismic_Drift_X,2,1.1644674309182956e-05
10,Seismic_Drift_X,3,8.557066928132024e-06
10,Seismic_Drift_X,4,4.324539284154399e-06
10,Seismic_Drift_Y,1,0.00782126819434868
10,Seismic_Drift_Y,2,0.016326373178415926
10,Seismic_Drift_Y,3,0.018160440824975373
10,Seismic_Drift_Y,4,0.016585250758406382
10,Wind_Disp_X,1,0.0008941339128725578
10,Wind_Disp_X,2,0.002678154896337041
10,Wind_Disp_X,3,0.004537723423731447
10,Wind_Disp_X,4,0.0061314702809176945
10,Wind_Disp_Y,1,0.0009047432080209262
10,Wind_Disp_Y,2,0.002651038279255992
10,Wind_Disp_Y,3,0.00444761162628447
10,Wind_Disp_Y,4,0.006052326264818095
11,Seismic_Drift_X,1,5.9231970137688734e-08
11,Seismic_Drift_X,2,1.1324873138406696e-05
11,Seismic_Drift_X,3,7.463020557162791e-06
11,Seismic_Drift_X,4,2.473185434987355e-06
11,Seismic_Drift_Y,1,0.007508460471061309
11,Seismic_Drift_Y,2,0.01591297086428963
11,Seismic_Drift_Y,3,0.01798318627651985
11,Seismic_Drift_Y,4,0.0165625487724349
11,Wind_Disp_X,1,0.0009201963940396565
11,Wind_Disp_X,2,0.002751398040070828
11,Wind_Disp_X,3,0.004662629543266548
11,Wind_Disp_X,4,0.006299508233082827
11,Wind_Disp_Y,1,0.0008706614347920128
11,Wind_Disp_Y,2,0.0025754476792968074
11,Wind_Disp_Y,3,0.00435748779106092
11,Wind_Disp_Y,4,0.0059635868675493335
12,Seismic_Drift_X,1,8.818378960386203e-07
12,Seismic_Drift_X,2,8.562007525808615e-06
12,Seismic_Drift_X,3,1.317818877940458e-05
12,Seismic_Drift_X,4,5.48554885993423e-06
12,Seismic_Drift_Y,1,0.007509023751870241
12,Seismic_Drift_Y,2,0.015909294487071447
12,Seismic_Drift_Y,3,0.017974881426775672
12,Seismic_Drift_Y,4,0.016570195894593125
12,Wind_Disp_X,1,0.0009202723160571483
