gen,best_obj1,best_obj2,hypervolume
0,0.5200464636090758,0.3138466464375109,4.2666087865668345
1,0.49864420971805823,0.3138466464375109,4.3349850690367955
2,0.4645339317337716,0.3138466464375109,4.406084872294602
3,0.4645339317337716,0.3138466464375109,4.409568606306558
4,0.4645339317337716,0.3138466464375109,4.412666927626062
5,0.4475684558068289,0.3138466464375109,4.450198540200994
6,0.428897701724716,0.3138466464375109,4.494374761006939
7,0.3823084897839759,0.3138466464375109,4.589743552277123
8,0.38059496880635,0.3138466464375109,4.598580180054945
9,0.3655879154848306,0.3138466464375109,4.634649812492973
10,0.33534226633120434,0.3138466464375109,4.692074090579542
11,0.33037484623912367,0.3138466464375109,4.707659494535162
12,0.29904807610620115,0.3138466464375109,4.772508929737765
13,0.27568541830315085,0.3138466464375109,4.8145082581295275
14,0.24128866586100428,0.3138466464375109,4.880477665372185
15,0.24128866586100428,0.3138466464375109,4.88295760986547
16,0.24128866586100428,0.3138466464375109,4.889287618631421
17,0.22792036501716884,0.3138466464375109,4.915080323066375
18,0.22673842203721795,0.3138466464375109,4.919938111122878
19,0.22673842203721795,0.3138466464375109,4.920797613373965
20,0.21467373985578964,0.3138466464375109,4.948020808304516
21,0.203830748630138,0.3138466464375109,4.968543859028931
22,0.203830748630138,0.3138466464375109,4.972256314548251
23,0.19693813844989877,0.3138466464375109,4.986137494454996
24,0.1931634677200901,0.3138466464375109,4.993893771638033
25,0.18835948948032244,0.3138466464375109,5.003764143006098
26,0.1745963935864862,0.3138466464375109,5.0283879379312495
27,0.1745963935864862,0.3138466464375109,5.031986936834449
28,0.1683919033389918,0.3138466464375109,5.0437388445877005
29,0.1683919033389918,0.3138466464375109,5.045214044761061
30,0.1662924016716229,0.3138466464375109,5.056077316744794
31,0.16605216581155732,0.3138466464375109,5.0574929761516065
32,0.1488895511622819,0.3138466464375109,5.090661741858098
33,0.1488895511622819,0.3138466464375109,5.093095252523563
34,0.1488895511622819,0.3138466464375109,5.093593275076273
35,0.1488895511622819,0.3138466464375109,5.0937409523999095
36,0.1488895511622819,0.3138466464375109,5.093854847344073
37,0.14819053852110114,0.3138466464375109,5.095911572614551
38,0.1371979728629518,0.3138466464375109,5.115384248908141
39,0.1371979728629518,0.3138466464375109,5.116934334349477
40,0.13272248621911592,0.3138466464375109,5.124814437387318
41,0.1309286552216698,0.3138466464375109,5.1286830297480925
42,0.12698016691893338,0.3138466464375109,5.13597967291104
43,0.12680237713604842,0.3138466464375109,5.136998558984143
44,0.12680237713604842,0.3138466464375109,5.137764667723847
45,0.12570691298469258,0.3138466464375109,5.140392237898913
46,0.12115369910066334,0.3138466464375109,5.148749099819809
47,0.11818723495561301,0.3138466464375109,5.1548754845332825
48,0.1160794978288533,0.3138466464375109,5.1588906692674
49,0.1160794978288533,0.3138466464375109,5.159206522105694
50,0.1147433610921805,0.3138466464375109,5.162683332783719
51,0.11197779033762482,0.3138466464375109,5.167541734799259
52,0.10735818975884262,0.3138466464375109,5.175774857162521
53,0.10149840055100505,0.3138466464375109,5.185667375365315
54,0.10149840055100505,0.3138466464375109,5.186943120745563
55,0.10149840055100505,0.3138466464375109,5.188262986330114
56,0.09706496948700712,0.3138466464375109,5.1957063234564975
57,0.09500152828705094,0.3138466464375109,5.19995018775761
58,0.09500152828705094,0.3138466464375109,5.2050591727684745
59,0.09449952435004189,0.3138466464375109,5.206139238000374
60,0.09449952435004189,0.3138466464375109,5.206501801084127
61,0.08720450458621658,0.3138466464375109,5.219102109523134
62,0.08720450458621658,0.3138466464375109,5.225893535799546
63,0.08703420147550343,0.3138466464375109,5.2262327421636945
64,0.0859324818543464,0.3138466464375109,5.22861387528029
65,0.0859324818543464,0.3138466464375109,5.240685982668604
66,0.0859324818543464,0.3138466464375109,5.240685982668604
67,0.0859324818543464,0.3138466464375109,5.240739705257295
68,0.08549420740198922,0.3138466464375109,5.241472742196615
69,0.08549420740198922,0.3138466464375109,5.241934749538501
70,0.08333738492674769,0.3138466464375109,5.245477744416641
71,0.08333738492674769,0.3138466464375109,5.247582260973326
72,0.0830070158190683,0.3138466464375109,5.248132825470729
73,0.0830070158190683,0.3138466464375109,5.24834967664337
74,0.07899330398089997,0.3138466464375109,5.254924253056213
75,0.07899330398089997,0.3138466464375109,5.254925070969888
76,0.07899330398089997,0.3138466464375109,5.2550117320138
77,0.07899330398089997,0.3138466464375109,5.255115835373816
78,0.07899330398089997,0.3138466464375109,5.255516204716377
79,0.07899330398089997,0.3138466464375109,5.255528318571162
80,0.07899330398089997,0.3138466464375109,5.255797625578049
81,0.07899330398089997,0.3138466464375109,5.255804986709521
82,0.07746429047964137,0.3138466464375109,5.2582450824367095
83,0.07682309895899948,0.3138466464375109,5.259281623701122
84,0.07682309895899948,0.3138466464375109,5.259518075164496
85,0.07682309895899948,0.3138466464375109,5.259666537369416
86,0.07458905722314355,0.3138466464375109,5.263508071597038
87,0.07458905722314355,0.3138466464375109,5.263591159373981
88,0.07458905722314355,0.3138466464375109,5.263695372696957
89,0.07458905722314355,0.3138466464375109,5.263704055220432
90,0.07449022234421201,0.3138466464375109,5.263919671587935
91,0.07394784950858838,0.3138466464375109,5.2649488588526605
