ID,Cost,CO2,Mean_DCR,Fit1(NormCost+CO2),Fit2(Mean_DCR)
1,119127565.64432013,339387.1504608002,0.25694806677927556,0.7389353312769208,0.25694806677927556
2,123760634.18688017,342617.0449024004,0.2460026016418763,0.7686801784664271,0.2460026016418763
3,122405577.28336006,346585.15768159996,0.24362392120229198,0.769512390191706,0.24362392120229198
