gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
77,480,[0.18088724 0.01218708],[1.13429637 0.01907253],[1.25749171e-01 1.65300408e-05],[0.13153191 0.0065634 ],100.0,100.0,39153374.791298255,35823728.628968775,0.012187081332901379,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.9351714759087715,35823728.628968775,1.65300407968806e-05,30
78,489,[0.1673256  0.01308641],[1.13429637 0.01901487],[1.25749171e-01 1.65300408e-05],[0.10915243 0.00619398],100.0,100.0,38338685.984570906,35823728.628968775,0.013086411327569568,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.93517289509731,35823728.628968775,1.65300407968806e-05,35
79,484,[0.16811237 0.0129478 ],[1.13429637 0.01901487],[1.25749171e-01 1.65300408e-05],[0.10978969 0.00626494],100.0,100.0,38382808.23176435,35823728.628968775,0.012947802770231472,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.935219156306934,35823728.628968775,1.65300407968806e-05,35
80,480,[0.16746281 0.01311837],[1.13429637 0.01901497],[1.25008888e-01 1.65300408e-05],[0.11011369 0.00652257],100.0,100.0,38349945.02086836,35772445.10247339,0.013118369760819832,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.9370567506109,35772445.10247339,1.65300407968806e-05,36
81,479,[0.168898   0.01279066],[1.13429637 0.01901497],[1.25008888e-01 1.65300408e-05],[0.110024   0.00633137],100.0,100.0,38425483.96904194,35772445.10247339,0.01279066323025277,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.937057185220758,35772445.10247339,1.65300407968806e-05,36
82,487,[0.16942786 0.01255127],[1.13429637 0.01901497],[1.25008888e-01 1.65300408e-05],[0.10992417 0.00623259],100.0,100.0,38449620.12217326,35737050.46086066,0.012551271648538333,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.937059844056006,35737050.46086066,1.65300407968806e-05,37
83,485,[0.16929933 0.01256922],[1.13429637 0.01901497],[1.25008888e-01 1.65300408e-05],[0.11008114 0.00630299],100.0,100.0,38437499.20893642,35737050.46086066,0.012569223665315241,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.9370625667225925,35737050.46086066,1.65300407968806e-05,33
84,489,[0.16771825 0.01260498],[1.13429637 0.01901497],[1.25008888e-01 1.65300408e-05],[0.10958421 0.00633899],100.0,100.0,38337184.51597734,35737050.46086066,0.012604977437269944,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.937066023575982,35737050.46086066,1.65300407968806e-05,31
85,480,[0.16682108 0.01271492],[1.13429637 0.01840862],[1.25008888e-01 1.65300408e-05],[0.10975137 0.00644027],100.0,100.0,38277722.27576236,35737050.46086066,0.012714918167408643,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.937066023575981,35737050.46086066,1.65300407968806e-05,31
86,486,[0.1644308  0.01303226],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.10838466 0.00653292],100.0,100.0,38135932.9915846,35650673.65502384,0.013032262670344416,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.942809345443506,35650673.65502384,1.65300407968806e-05,37
87,490,[0.16474401 0.01303963],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.1087195  0.00658856],100.0,100.0,38153803.19952426,35650673.65502384,0.013039626784903138,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.942811312405295,35650673.65502384,1.65300407968806e-05,36
88,486,[0.1656038  0.01277293],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.10857403 0.00652647],100.0,100.0,38200007.435647555,35650673.65502384,0.012772930049744901,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.942811406790783,35650673.65502384,1.65300407968806e-05,39
89,490,[0.16519781 0.01283834],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.1086086  0.00653751],100.0,100.0,38171914.77912487,35650673.65502384,0.01283834437565595,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.9428122909023235,35650673.65502384,1.65300407968806e-05,38
90,488,[0.16265058 0.01337174],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.10894034 0.00646863],100.0,100.0,38016109.966363326,35650673.65502384,0.013371740439172032,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.94281321256685,35650673.65502384,1.65300407968806e-05,40
91,493,[0.1632437  0.01317633],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.10880084 0.00641002],100.0,100.0,38046161.83095015,35615279.01341111,0.013176327404304768,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.942813733687366,35615279.01341111,1.65300407968806e-05,41
92,485,[0.16367068 0.01299322],[1.13429637 0.0191947 ],[1.22693880e-01 1.65300408e-05],[0.10872337 0.00634774],100.0,100.0,38064881.58604122,35615279.01341111,0.012993224028213029,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.942814447645119,35615279.01341111,1.65300407968806e-05,41
93,487,[0.16341739 0.01305289],[1.13429637 0.0191947 ],[1.21036090e-01 1.65300408e-05],[0.10883151 0.00648051],100.0,100.0,38048067.63400111,35534156.469580926,0.013052889255306167,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.946945666322342,35534156.469580926,1.65300407968806e-05,37
94,479,[0.16388958 0.01289086],[1.13429637 0.01919333],[1.21036090e-01 1.65300408e-05],[0.10871227 0.00648759],100.0,100.0,38071494.88186462,35498761.827968195,0.0128908637377169,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.946947639988984,35498761.827968195,1.65300407968806e-05,39
95,481,[0.16360552 0.01289896],[1.13429637 0.01919333],[1.21036090e-01 1.65300408e-05],[0.10879558 0.00652843],100.0,100.0,38052353.61269406,35498761.827968195,0.012898962698024916,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.946948249709642,35498761.827968195,1.65300407968806e-05,40
96,482,[0.16246123 0.0129964 ],[1.13429637 0.01919333],[1.21036090e-01 1.65300408e-05],[0.109041   0.00658464],100.0,100.0,37984318.08449661,35498761.827968195,0.01299639673239781,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.946949152095711,35498761.827968195,1.65300407968806e-05,37
97,476,[0.16370979 0.01266604],[1.13429637 0.01919333],[1.21036090e-01 1.65300408e-05],[0.10913945 0.00660544],100.0,100.0,38056927.518520474,35498761.827968195,0.01266603689105281,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.946949783515904,35498761.827968195,1.65300407968806e-05,38
98,486,[0.16452545 0.01247146],[1.13429637 0.01919333],[1.20871817e-01 1.65300408e-05],[0.10914982 0.00658654],100.0,100.0,38103727.94420056,35498761.827968195,0.012471464705707003,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.947358453737515,35498761.827968195,1.65300407968806e-05,39
99,493,[0.16473285 0.01235402],[1.13429637 0.01912707],[1.20871817e-01 1.65300408e-05],[0.109121   0.00656379],100.0,100.0,38108662.07148047,35498761.827968195,0.012354016480332373,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.947359472474904,35520267.11029117,1.65300407968806e-05,43
100,482,[0.16454455 0.01237952],[1.13429637 0.01912707],[1.20871817e-01 1.65300408e-05],[0.10921775 0.00659267],100.0,100.0,38097980.59778262,35470088.11820423,0.012379518150589,1.65300407968806e-05,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.947360115292621,35520267.11029117,1.65300407968806e-05,45
