ID,cost,co2,fitness1_obj,fitness2_obj,mean_strength_ratio,max_strength_ratio,violation,violation_deflection,violation_drift,violation_hierarchy,violation_wind_disp,individual_genes
Sol #1,31894717.79588005,97710.11510159995,0.3946597127917575,0.2956277257875951,0.2956277257875951,0.7024831604910754,0.0,0.6349206349206349,0.21400185768424296,1.0,0.9255180007276315,"[425, 747, 769, 77, 327, 474, 0, 1, 0, 1, 1, 0, 600, 239, 521, 222]"
Sol #2,33057477.99267999,99539.71801439997,0.4101100502775307,0.2865062138503517,0.2865062138503517,0.7100026956867843,0.0,0.7142857142857142,0.24982800962692378,1.0,0.9776690921796705,"[425, 747, 987, 77, 327, 474, 0, 1, 0, 1, 1, 1, 600, 211, 287, 222]"
Sol #3,33057477.99267999,99539.71801439997,0.4101100502775307,0.2865062138503517,0.2865062138503517,0.7100026956867843,0.0,0.7142857142857142,0.24982800962692378,1.0,0.9776690921796705,"[425, 747, 987, 77, 327, 474, 0, 1, 0, 1, 1, 1, 703, 211, 521, 222]"
Sol #4,33057477.99267999,99539.71801439997,0.4101100502775307,0.2865062138503517,0.2865062138503517,0.7100026956867843,0.0,0.7142857142857142,0.24982800962692378,1.0,0.9776690921796705,"[425, 747, 987, 77, 327, 474, 0, 1, 0, 1, 1, 1, 82, 211, 521, 222]"
Sol #5,33057477.99267999,99539.71801439997,0.4101100502775307,0.2865062138503517,0.2865062138503517,0.7100026956867843,0.0,0.7142857142857142,0.24982800962692378,1.0,0.9776690921796705,"[425, 747, 987, 77, 327, 474, 0, 1, 0, 1, 1, 1, 600, 211, 521, 222]"
Sol #6,33354187.018120043,102261.09505039992,0.42087144118394204,0.28374180037460295,0.28374180037460295,0.7064514323302158,0.0,0.6349206349206349,0.22734474040765942,1.0,0.9545591485741883,"[425, 747, 987, 77, 398, 474, 0, 1, 1, 1, 1, 1, 600, 239, 521, 222]"
Sol #7,33354187.018120043,102261.09505039992,0.42087144118394204,0.28374180037460295,0.28374180037460295,0.7064514323302158,0.0,0.6349206349206349,0.22734474040765942,1.0,0.9545591485741883,"[425, 747, 987, 77, 398, 474, 0, 1, 1, 1, 1, 1, 703, 239, 521, 222]"
Sol #8,33779956.69732005,103580.83423759993,0.42849422897149303,0.2797443410175933,0.2797443410175933,0.7219264436297436,0.0,0.6349206349206349,0.20547803688656574,1.0,0.9075470978597329,"[425, 747, 987, 77, 532, 474, 0, 1, 1, 1, 1, 1, 131, 239, 521, 222]"
Sol #9,34954002.92404004,105696.03079759995,0.44490460747659843,0.2791075078118828,0.2791075078118828,0.722886977487682,0.0,0.6349206349206349,0.19430738261733535,1.0,0.8454174485161291,"[425, 747, 987, 77, 604, 474, 0, 1, 0, 1, 1, 1, 878, 239, 521, 222]"
Sol #10,35286036.23268004,107392.58663919997,0.4528676561497769,0.27882771833906106,0.27882771833906106,0.7063906287533919,0.0,0.6349206349206349,0.18860193322518007,1.0,0.8648457955356093,"[425, 747, 987, 77, 392, 882, 0, 1, 1, 1, 1, 1, 703, 239, 521, 222]"
Sol #11,35930484.98212001,105974.09717719992,0.45407359020938143,0.2704901454454937,0.2704901454454937,0.6534007067129769,0.0,0.6349206349206349,0.25564893504097463,1.0,0.9974906707010832,"[425, 747, 705, 77, 392, 437, 0, 0, 1, 1, 1, 1, 224, 239, 946, 270]"
Sol #12,36155962.480600014,107912.05185399989,0.46185799291942653,0.2665987175322087,0.2665987175322087,0.6345282103079932,0.0,0.6349206349206349,0.22833030344956015,1.0,0.9766737742745786,"[425, 747, 987, 37, 392, 271, 0, 1, 1, 0, 1, 0, 703, 239, 521, 270]"
Sol #13,36155962.480600014,107912.05185399989,0.46185799291942653,0.2665987175322087,0.2665987175322087,0.6345282103079932,0.0,0.6349206349206349,0.22833030344956015,1.0,0.9766737742745786,"[425, 747, 987, 37, 392, 271, 0, 1, 1, 0, 1, 0, 703, 239, 946, 270]"
Sol #14,36397862.91548,108420.06086519988,0.465457539829665,0.2656680970840828,0.2656680970840828,0.6571196158893903,0.0,0.6349206349206349,0.24545276259456145,1.0,0.9525893470678644,"[425, 747, 987, 37, 392, 307, 0, 0, 1, 1, 1, 0, 703, 239, 946, 270]"
Sol #15,36554824.802600026,108835.78774999989,0.4680535749195123,0.26501463075196185,0.26501463075196185,0.6340180854571429,0.0,0.6349206349206349,0.22432316201646044,1.0,0.9419905319606308,"[425, 747, 987, 77, 392, 271, 0, 1, 1, 1, 1, 0, 703, 239, 946, 270]"
Sol #16,36744865.38428001,109183.79999479993,0.47072691758053886,0.2636762903958859,0.2636762903958859,0.6344977491087144,0.0,0.6349206349206349,0.22195389294240367,1.0,0.939003927686877,"[425, 747, 987, 37, 392, 437, 0, 1, 1, 1, 1, 0, 703, 239, 946, 270]"
Sol #17,37143727.70628002,110107.53589079993,0.4769224995806246,0.2623298771486118,0.2623298771486118,0.6552428708678786,0.0,0.6349206349206349,0.21194026613373693,1.0,0.9685162064992926,"[425, 747, 987, 77, 392, 437, 0, 0, 1, 1, 1, 0, 703, 239, 946, 270]"
Sol #18,37363456.01788004,111474.89596599991,0.4829320873338574,0.2589635038319267,0.2589635038319267,0.6452099416541529,0.0,0.6349206349206349,0.19855453199851336,1.0,0.8941123215618029,"[425, 747, 987, 37, 660, 271, 0, 1, 1, 1, 1, 0, 703, 239, 946, 270]"
