ID,cost,co2,fitness1_obj,fitness2_obj,mean_strength_ratio,max_strength_ratio,violation,violation_deflection,violation_drift,violation_hierarchy,violation_wind_disp,individual_genes
Sol #1,32296803.70072003,98077.38338440006,0.39919973197417846,0.3179377307214538,0.3179377307214538,0.8351068839165777,0.0,0.6349206349206349,0.20808133920560978,1.0,0.9996102050920007,"[647, 747, 571, 168, 458, 416, 1, 0, 1, 1, 1, 1, 76, 178, 411, 197]"
Sol #2,35214010.18304,106798.82669320007,0.45045753227007623,0.314910251990145,0.314910251990145,0.8154686688881514,0.0,0.6349206349206349,0.20994299391228882,1.0,0.9444944651821379,"[956, 747, 571, 168, 458, 333, 1, 0, 1, 1, 0, 1, 227, 178, 388, 197]"
Sol #3,35666602.60271999,106828.60001240009,0.4544075330192684,0.3122821622461453,0.3122821622461453,0.8104760177624422,0.0,0.6349206349206349,0.1987059347597464,1.0,0.933995129419732,"[989, 747, 571, 168, 458, 416, 1, 0, 1, 1, 0, 1, 16, 178, 610, 197]"
Sol #4,35622697.20912004,108016.76007240007,0.4576267149159422,0.3066455116425927,0.3066455116425927,0.8212139587363586,0.0,0.6349206349206349,0.1944607310754259,1.0,0.9823469014289959,"[455, 747, 571, 168, 458, 416, 1, 0, 1, 1, 0, 1, 743, 458, 108, 197]"
Sol #5,35917476.40596007,110080.92129576005,0.46638387559234395,0.27001890940912154,0.27001890940912154,0.8094188776270824,0.0,0.6349206349206349,0.20252097599629829,1.0,0.9179898792092125,"[455, 747, 571, 245, 458, 64, 1, 0, 1, 1, 0, 1, 16, 514, 610, 197]"
Sol #6,39674772.07983999,119329.5496611999,0.5264008952005576,0.2611730492447577,0.2611730492447577,0.7824251850912103,0.0,0.6349206349206349,0.22447851598819882,1.0,0.9038903932616154,"[455, 747, 571, 168, 307, 183, 1, 0, 1, 1, 0, 1, 16, 539, 610, 197]"
Sol #7,38947467.035239965,122544.76052239997,0.5299225634133792,0.2507479856409092,0.2507479856409092,0.8354593590924021,0.0,0.6349206349206349,0.16791956013609632,1.0,0.8408037337627584,"[455, 747, 571, 168, 577, 183, 1, 0, 1, 1, 0, 1, 16, 677, 610, 197]"
Sol #8,45013435.875319965,134396.80242279993,0.6175032960654029,0.23885633453816474,0.23885633453816474,0.8070838363921397,0.0,0.6349206349206349,0.17319560854103802,1.0,0.7816875638965541,"[455, 747, 571, 245, 458, 183, 1, 0, 0, 1, 0, 1, 16, 739, 610, 197]"
Sol #9,48100582.51075991,144629.60047376007,0.6747815808347295,0.22930378953344702,0.22930378953344702,0.8094665739705099,0.0,0.6349206349206349,0.19277459745861883,1.0,0.8139563589021903,"[903, 747, 571, 168, 458, 64, 1, 0, 1, 1, 0, 1, 16, 863, 610, 197]"
Sol #10,48820522.40015998,154369.18840576,0.7103793290049558,0.22873541664141553,0.22873541664141553,0.5137766915931977,0.0,0.2484472049689441,0.21922672138774782,1.0,0.9783684987523603,"[425, 747, 571, 168, 458, 64, 1, 0, 1, 1, 0, 1, 16, 943, 610, 657]"
Sol #11,69566521.50695994,212635.81433975967,1.0635417057714556,0.2061678204392143,0.2061678204392143,0.5981119023251128,0.0,0.23809523809523808,0.1469550974003487,1.0,0.6744409619955667,"[425, 747, 571, 168, 458, 64, 1, 0, 1, 1, 0, 1, 137, 902, 610, 960]"
