gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
12,515,[0.37847313 0.3207926 ],[0.10197302 0.02696965],[0.32733045 0.17250589],1.6666666666666667,51708361.48425199,154487.11465503197,0.24996302659689146,6
13,512,[0.38336385 0.31957712],[0.10562915 0.02771077],[0.32733045 0.17250589],1.8333333333333333,51279540.79132727,153126.55763202903,0.24835985995302715,4
14,521,[0.38711913 0.31876894],[0.10772301 0.02808314],[0.32458409 0.17250589],2.3333333333333335,50014899.6618943,150005.1905593657,0.25278815349975575,5
15,499,[0.39084841 0.31800724],[0.1095948  0.02852541],[0.32458409 0.17250589],2.5,49839608.98457335,149605.61562700797,0.2553905818994711,5
16,497,[0.39250088 0.3178802 ],[0.11083025 0.02890543],[0.32458409 0.17250589],2.5,49839608.98457335,149605.61562700797,0.2553905818994711,5
17,500,[0.39439222 0.31743953],[0.11974649 0.0292776 ],[0.32458409 0.17250589],2.666666666666667,52394453.897607505,157478.58187229495,0.2504846834031481,5
18,499,[0.39685588 0.31694701],[0.12081586 0.02953741],[0.32115802 0.17250589],2.833333333333333,52284388.777103536,157352.32437470113,0.2525341208497512,5
19,487,[0.39860238 0.31670137],[0.12076281 0.0302855 ],[0.32115802 0.17250589],2.833333333333333,52284388.777103536,157352.32437470113,0.2525341208497512,5
20,500,[0.40046687 0.31631386],[0.12112999 0.03125187],[0.32230027 0.17250589],3.0,51959530.170544446,156207.20793995107,0.24898525004200595,5
21,499,[0.3960125  0.31912823],[0.12252335 0.0330288 ],[0.32230027 0.17250589],3.0,51959530.170544446,156207.20793995107,0.24898525004200595,5
22,497,[0.39934914 0.32050561],[0.12286654 0.0351483 ],[0.32230027 0.17250589],3.166666666666667,51727663.69120211,155602.720021701,0.2502956937015315,5
23,493,[0.40225667 0.32291313],[0.12398435 0.03778977],[0.32230027 0.17250589],3.5000000000000004,50556102.28592572,152361.65971965328,0.2529706300366694,5
24,507,[0.3981697  0.33248183],[0.12804107 0.04104161],[0.32185803 0.17250589],4.166666666666666,50574207.394961625,152528.34761670075,0.2536525618518819,5
25,488,[0.39514749 0.33574953],[0.13214043 0.04103129],[0.32215098 0.17250589],4.5,51272661.7370415,154419.3635997303,0.25531000986037805,5
26,503,[0.39561373 0.33677194],[0.13275643 0.04089818],[0.32215098 0.17250589],4.5,51272661.7370415,154419.3635997303,0.25531000986037805,5
27,510,[0.3992007  0.33557612],[0.13366308 0.0409018 ],[0.32215098 0.17250589],4.666666666666667,51162785.27491716,154334.37194813995,0.2563240206245982,5
28,521,[0.40160256 0.3347036 ],[0.1338981  0.04076714],[0.3213677  0.17250589],4.666666666666667,51162785.27491716,154334.37194813995,0.2563240206245982,5
29,488,[0.39796063 0.33768553],[0.13597051 0.04045345],[0.32092547 0.17250589],5.166666666666667,50427790.92835872,152129.01191691347,0.2585134471167911,4
30,505,[0.40129615 0.33624663],[0.13772268 0.04108265],[0.32092547 0.17250589],5.666666666666666,50079374.92071766,151178.62494699762,0.25781064667781317,4
31,482,[0.40522709 0.33449712],[0.13788127 0.04157534],[0.32092547 0.17250589],5.666666666666666,50079374.92071766,151178.62494699762,0.25781064667781317,4
32,496,[0.40448129 0.3356398 ],[0.13964761 0.04120519],[0.32092547 0.17250589],6.0,49829050.86784223,150440.44328117548,0.2593860072043702,4
33,495,[0.40625233 0.33524427],[0.14006284 0.04115603],[0.32053806 0.17250589],6.0,49829050.86784223,150440.44328117548,0.2593860072043702,4
34,515,[0.40779983 0.33478231],[0.14014007 0.04117416],[0.32053806 0.17250589],6.166666666666667,49695948.30628216,149928.06370454913,0.2593917609633679,5
35,510,[0.41100703 0.33366821],[0.13970323 0.04123478],[0.32053806 0.17250589],6.166666666666667,49695948.30628216,149928.06370454913,0.2593917609633679,5
36,502,[0.41061171 0.33427897],[0.1399235  0.04112719],[0.32053806 0.17250589],6.5,49058435.49457538,148029.01780780306,0.2623809204662761,6
37,518,[0.41219448 0.33371421],[0.13963408 0.04096084],[0.32053806 0.17250589],6.5,49058435.49457538,148029.01780780306,0.2623809204662761,6
38,492,[0.4141882  0.33314883],[0.13914891 0.04068656],[0.32053806 0.17250589],6.5,49058435.49457538,148029.01780780306,0.2623809204662761,6
39,509,[0.41736422 0.33209185],[0.13884633 0.04041708],[0.32053806 0.17250589],6.666666666666667,49022539.73456401,147976.85580512797,0.26191301016111185,6
40,523,[0.42238453 0.33061716],[0.13930156 0.04026978],[0.32437346 0.17250589],7.166666666666667,48833643.21006139,147438.70726462136,0.2625993530814869,6
41,502,[0.41839492 0.33199299],[0.13859796 0.03968679],[0.3236     0.17250589],7.5,48426809.11316001,146330.00026563375,0.26466284178781346,7
42,506,[0.41723186 0.33222854],[0.13849257 0.03918358],[0.32697587 0.17250589],8.0,48283198.64103667,145937.02341263162,0.26415617997491925,8
43,512,[0.41517683 0.33300291],[0.1387005  0.03847949],[0.32697587 0.17250589],8.333333333333332,48009028.18592721,145188.88081749438,0.26466243181057053,8
44,503,[0.41621273 0.33289994],[0.14079408 0.03834826],[0.33003781 0.17250589],9.333333333333334,47536673.73946858,143996.9383746414,0.26633505273876007,8
45,516,[0.41663793 0.3327433 ],[0.14111962 0.03888528],[0.33003781 0.17250589],9.833333333333332,47218669.46376272,143248.2655460664,0.2663665883037909,9
46,504,[0.42123677 0.33158814],[0.14556051 0.03972299],[0.33003781 0.17250589],10.666666666666668,47391397.24280376,143804.92225357998,0.2665681654424193,9
47,496,[0.42481017 0.33036977],[0.14570121 0.03990453],[0.33003781 0.17250589],11.333333333333332,46975488.936021194,142528.8341541694,0.2679405680075612,10
48,525,[0.42909667 0.32964829],[0.14700677 0.03967543],[0.33003781 0.17250589],11.666666666666666,47159518.45857831,143190.89159767883,0.26906859233499764,10
49,503,[0.43420067 0.32809313],[0.14826708 0.03987772],[0.33003781 0.17250589],12.333333333333334,47294542.756376766,143573.89488803674,0.2680987748008249,10
50,506,[0.43164155 0.32867749],[0.14941015 0.03960377],[0.33387321 0.17250589],13.0,46927680.10580976,142529.89143151176,0.27016394250136744,10
51,498,[0.43590387 0.32769554],[0.15046124 0.03960713],[0.33387321 0.17250589],14.333333333333334,46543703.66254141,141449.202888813,0.2732454996165042,10
52,511,[0.44114355 0.326089  ],[0.15278241 0.04015884],[0.33387321 0.17250589],15.833333333333332,46338393.54800128,140920.29871817597,0.2730574782169311,12
53,507,[0.44726369 0.3241504 ],[0.15482893 0.04046202],[0.33387321 0.17250589],17.0,46096108.066483535,140153.9604089757,0.2729743100653452,13
54,496,[0.44987796 0.32331797],[0.1538461  0.04028044],[0.33387321 0.17250589],17.833333333333336,45567399.44135253,138651.30191053756,0.2744664205163011,15
55,501,[0.4550396  0.32194653],[0.15356798 0.04005776],[0.33387321 0.17250589],19.166666666666668,45292210.278000705,137806.7734921336,0.2762235956964703,16
56,496,[0.45969312 0.32050563],[0.15366887 0.0397978 ],[0.33213964 0.17250589],20.833333333333336,44586603.3899437,135698.5353844877,0.27886230245923016,17
57,508,[0.45372698 0.32022686],[0.15317299 0.03824547],[0.33151981 0.17250589],24.5,42570188.42588302,129737.86198125551,0.2860404666235282,17
58,513,[0.45201673 0.31928799],[0.15473665 0.03794617],[0.33426623 0.17250589],28.833333333333332,41631830.15927655,127035.66240107843,0.2901294996029915,16
59,495,[0.4446887  0.32036677],[0.15322263 0.0377196 ],[0.33426623 0.17250589],39.166666666666664,38585909.55460019,118019.90438835647,0.302996342361769,22
60,499,[0.43296289 0.32369633],[0.15240658 0.03694187],[0.33702226 0.17250589],71.83333333333334,34603107.16309998,106199.86476008955,0.3188692813963189,21
61,504,[0.37192704 0.32737062],[0.10714193 0.02812043],[0.33702226 0.17250589],100.0,30519788.505364165,94071.02982373268,0.3273706155985438,21
62,506,[0.36514255 0.32827464],[0.09570091 0.02654211],[0.33702226 0.17250589],100.0,30126970.290208828,92935.53960668735,0.3282746387931134,28
63,516,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
64,482,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
65,491,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
66,536,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
67,481,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
68,500,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
69,503,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
70,484,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
71,496,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
72,514,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
73,526,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
74,509,[0.34084408 0.33482285],[0.03297957 0.01349022],[0.33702226 0.17250589],100.0,28720270.09455143,88868.34151568015,0.3348228546908702,30
75,489,[0.34038295 0.33501353],[0.03103841 0.0126829 ],[0.33702226 0.17250589],100.0,28693111.0038151,88792.46294711548,0.33501353239606163,30
76,512,[0.34023885 0.33510923],[0.0308524  0.01247708],[0.33702226 0.17250589],100.0,28684563.996015105,88768.91750925414,0.33510922822272754,30
77,467,[0.34023885 0.33510923],[0.0308524  0.01247708],[0.33702226 0.17250589],100.0,28684563.996015105,88768.91750925414,0.33510922822272754,30
78,519,[0.34023885 0.33510923],[0.0308524  0.01247708],[0.33702226 0.17250589],100.0,28684563.996015105,88768.91750925414,0.33510922822272754,30
79,507,[0.34023885 0.33510923],[0.0308524  0.01247708],[0.33702226 0.17250589],100.0,28684563.996015105,88768.91750925414,0.33510922822272754,30
80,489,[0.34023885 0.33510923],[0.0308524  0.01247708],[0.33702226 0.17250589],100.0,28684563.996015105,88768.91750925414,0.33510922822272754,30
81,501,[0.33956278 0.33542955],[0.02859875 0.01121425],[0.33702226 0.17250589],100.0,28646225.4693415,88653.49478592149,0.3354295480572438,30
82,516,[0.33956278 0.33542955],[0.02859875 0.01121425],[0.33702226 0.17250589],100.0,28646225.4693415,88653.49478592149,0.3354295480572438,30
83,507,[0.33956278 0.33542955],[0.02859875 0.01121425],[0.33702226 0.17250589],100.0,28646225.4693415,88653.49478592149,0.3354295480572438,30
84,496,[0.34148886 0.33476844],[0.03912492 0.01369365],[0.3355222  0.17250589],100.0,28755329.285416566,88982.66489541215,0.33476843986572896,22
85,493,[0.34177222 0.3346422 ],[0.03977266 0.01398814],[0.3355222  0.17250589],100.0,28770422.405771967,89033.79277478615,0.3346422039786067,22
86,506,[0.34197265 0.334485  ],[0.04014842 0.01413276],[0.3355222  0.17250589],100.0,28782614.320684165,89065.68214347083,0.33448499826377726,26
87,519,[0.34183316 0.33408978],[0.04114603 0.01462326],[0.3355222  0.17250589],100.0,28781912.809138298,89021.54233171149,0.3340897838348043,30
88,501,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
89,504,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
90,502,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
91,484,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
92,491,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
93,504,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
94,513,[0.33812695 0.33478199],[0.02873375 0.0111447 ],[0.3355222  0.17250589],100.0,28579511.84510871,88366.88581579615,0.3347819924948768,39
95,489,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
96,491,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
97,493,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
98,506,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
99,508,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
100,515,[0.33809021 0.33479911],[0.02872997 0.01114217],[0.3355222  0.17250589],100.0,28577263.164858308,88361.08156423082,0.33479910751865694,40
