gen,best_obj1,best_obj2
0,0.7793852152915446,0.17250589121617352
1,0.7793852152915446,0.17250589121617352
2,0.7793852152915446,0.17250589121617352
3,0.46073038243872455,0.17250589121617352
4,0.46073038243872455,0.17250589121617352
5,0.46073038243872455,0.17250589121617352
6,0.46073038243872455,0.17250589121617352
7,0.46073038243872455,0.17250589121617352
8,0.46073038243872455,0.17250589121617352
9,0.46073038243872455,0.17250589121617352
10,0.46073038243872455,0.17250589121617352
11,0.46073038243872455,0.17250589121617352
12,0.46073038243872455,0.17250589121617352
13,0.46073038243872455,0.17250589121617352
14,0.46073038243872455,0.17250589121617352
15,0.46073038243872455,0.17250589121617352
16,0.46073038243872455,0.17250589121617352
17,0.46073038243872455,0.17250589121617352
18,0.46073038243872455,0.17250589121617352
19,0.46073038243872455,0.17250589121617352
20,0.46073038243872455,0.17250589121617352
21,0.46073038243872455,0.17250589121617352
22,0.46073038243872455,0.17250589121617352
23,0.46073038243872455,0.17250589121617352
24,0.46073038243872455,0.17250589121617352
25,0.46073038243872455,0.17250589121617352
26,0.46073038243872455,0.17250589121617352
27,0.46073038243872455,0.17250589121617352
28,0.46073038243872455,0.17250589121617352
29,0.46073038243872455,0.17250589121617352
30,0.46073038243872455,0.17250589121617352
31,0.46073038243872455,0.17250589121617352
32,0.46073038243872455,0.17250589121617352
33,0.46073038243872455,0.17250589121617352
34,0.46073038243872455,0.17250589121617352
35,0.46073038243872455,0.17250589121617352
36,0.38426948174926945,0.17250589121617352
37,0.38426948174926945,0.17250589121617352
38,0.38426948174926945,0.17250589121617352
39,0.38426948174926945,0.17250589121617352
40,0.38426948174926945,0.17250589121617352
41,0.38426948174926945,0.17250589121617352
42,0.38426948174926945,0.17250589121617352
43,0.38426948174926945,0.17250589121617352
44,0.38426948174926945,0.17250589121617352
45,0.38426948174926945,0.17250589121617352
46,0.38426948174926945,0.17250589121617352
47,0.38426948174926945,0.17250589121617352
48,0.38426948174926945,0.17250589121617352
49,0.38426948174926945,0.17250589121617352
50,0.3690336927457278,0.17250589121617352
51,0.3690336927457278,0.17250589121617352
52,0.3521929298369372,0.17250589121617352
53,0.3521929298369372,0.17250589121617352
54,0.3521929298369372,0.17250589121617352
55,0.3521929298369372,0.17250589121617352
56,0.3521929298369372,0.17250589121617352
57,0.3521929298369372,0.17250589121617352
58,0.3407040365092161,0.17250589121617352
59,0.3407040365092161,0.17250589121617352
60,0.3370222635975678,0.17250589121617352
61,0.3370222635975678,0.17250589121617352
62,0.3370222635975678,0.17250589121617352
63,0.3370222635975678,0.17250589121617352
64,0.3370222635975678,0.17250589121617352
65,0.3370222635975678,0.17250589121617352
66,0.3370222635975678,0.17250589121617352
67,0.3370222635975678,0.17250589121617352
68,0.3370222635975678,0.17250589121617352
69,0.3370222635975678,0.17250589121617352
70,0.3370222635975678,0.17250589121617352
71,0.3370222635975678,0.17250589121617352
72,0.3370222635975678,0.17250589121617352
73,0.3370222635975678,0.17250589121617352
74,0.3370222635975678,0.17250589121617352
75,0.3370222635975678,0.17250589121617352
76,0.3370222635975678,0.17250589121617352
77,0.3370222635975678,0.17250589121617352
78,0.3370222635975678,0.17250589121617352
79,0.3370222635975678,0.17250589121617352
80,0.3370222635975678,0.17250589121617352
81,0.3370222635975678,0.17250589121617352
82,0.3370222635975678,0.17250589121617352
83,0.3370222635975678,0.17250589121617352
84,0.33552220126890114,0.17250589121617352
85,0.33552220126890114,0.17250589121617352
86,0.33552220126890114,0.17250589121617352
87,0.33552220126890114,0.17250589121617352
88,0.33552220126890114,0.17250589121617352
89,0.33552220126890114,0.17250589121617352
90,0.33552220126890114,0.17250589121617352
91,0.33552220126890114,0.17250589121617352
92,0.33552220126890114,0.17250589121617352
93,0.33552220126890114,0.17250589121617352
94,0.33552220126890114,0.17250589121617352
95,0.33552220126890114,0.17250589121617352
96,0.33552220126890114,0.17250589121617352
97,0.33552220126890114,0.17250589121617352
98,0.33552220126890114,0.17250589121617352
99,0.33552220126890114,0.17250589121617352
100,0.33552220126890114,0.17250589121617352
