ID,cost,co2,fitness1_obj,fitness2_obj,mean_strength_ratio,max_strength_ratio,violation,violation_deflection,violation_drift,violation_hierarchy,violation_wind_disp,individual_genes
Sol #1,33861606.92604004,103961.87580639993,0.4303430590202115,0.2790884490462103,0.2790884490462103,0.6408627472841807,0.0,0.6349206349206349,0.16841476681767723,1.0,0.991991985568736,"[350, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 254, 288, 527, 231]"
Sol #2,33861606.92604004,103961.87580639993,0.4303430590202115,0.2790884490462103,0.2790884490462103,0.6408627472841807,0.0,0.6349206349206349,0.16841476681767723,1.0,0.991991985568736,"[350, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 935, 288, 619, 231]"
Sol #3,33861606.92604004,103961.87580639993,0.4303430590202115,0.2790884490462103,0.2790884490462103,0.6408627472841807,0.0,0.6349206349206349,0.16841476681767723,1.0,0.991991985568736,"[350, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 278, 288, 619, 231]"
Sol #4,33861606.92604004,103961.87580639993,0.4303430590202115,0.2790884490462103,0.2790884490462103,0.6408627472841807,0.0,0.6349206349206349,0.16841476681767723,1.0,0.991991985568736,"[350, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 254, 288, 619, 231]"
Sol #5,34756425.845400035,106163.24280639994,0.4446326630695209,0.27388112829925926,0.27388112829925926,0.6466488362398027,0.0,0.6349206349206349,0.17273594037972204,1.0,0.9228898511394061,"[350, 708, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 254, 288, 619, 231]"
Sol #6,35133524.43484003,107256.53403679996,0.45115545819913716,0.27330768177328013,0.27330768177328013,0.6413332383350137,0.0,0.6349206349206349,0.15715189325909065,1.0,0.9697791236367319,"[350, 548, 938, 455, 369, 577, 1, 0, 0, 1, 0, 0, 254, 288, 619, 231]"
Sol #7,35144094.71204004,107541.62085839997,0.4521078619849872,0.27238760037905163,0.27238760037905163,0.6367661123360231,0.0,0.6349206349206349,0.15860745869787218,1.0,0.9521685957026954,"[658, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 278, 288, 619, 231]"
Sol #8,35313868.65444004,108084.82561039997,0.4551987262907957,0.2711734108227541,0.2711734108227541,0.636279791294651,0.0,0.6349206349206349,0.15853183827388012,1.0,0.9377582649263645,"[737, 548, 769, 455, 369, 577, 1, 0, 0, 1, 0, 0, 89, 288, 619, 231]"
Sol #9,35329012.38024011,108535.92971559988,0.4566922598245605,0.26937523751686177,0.26937523751686177,0.6398425477443389,0.0,0.6349206349206349,0.2156343317359906,1.0,0.9836274873982639,"[884, 708, 769, 455, 532, 590, 1, 0, 0, 1, 0, 0, 254, 294, 619, 231]"
Sol #10,36731404.0742401,109792.26948159974,0.47245244902117833,0.26701202394783174,0.26701202394783174,0.6741506214894675,0.0,0.6349206349206349,0.2044858090521869,1.0,0.9461967024147545,"[884, 708, 769, 455, 532, 590, 1, 0, 0, 1, 0, 0, 54, 209, 619, 231]"
Sol #11,36731404.0742401,109792.26948159974,0.47245244902117833,0.26701202394783174,0.26701202394783174,0.6741506214894675,0.0,0.6349206349206349,0.2044858090521869,1.0,0.9461967024147545,"[884, 708, 769, 455, 532, 590, 1, 1, 0, 1, 0, 0, 254, 209, 619, 231]"
Sol #12,36731404.0742401,109792.26948159974,0.47245244902117833,0.26701202394783174,0.26701202394783174,0.6741506214894675,0.0,0.6349206349206349,0.2044858090521869,1.0,0.9461967024147545,"[884, 708, 769, 455, 532, 590, 1, 0, 0, 1, 0, 0, 254, 209, 619, 231]"
Sol #13,36937902.951720044,113443.70779279998,0.48525748153306614,0.263682681331837,0.263682681331837,0.6712559627765634,0.0,0.6349206349206349,0.17842420847289275,1.0,0.8310079229874971,"[884, 834, 769, 455, 244, 590, 1, 0, 0, 1, 0, 0, 254, 288, 619, 231]"
Sol #14,37449147.772640005,113191.71578880018,0.4888554925233002,0.25441255290577675,0.25441255290577675,0.6217444466987939,0.0,0.5194805194805194,0.21502005413553552,1.0,0.9961081935239176,"[884, 834, 769, 455, 245, 590, 1, 1, 0, 1, 0, 0, 10, 288, 619, 236]"
Sol #15,37606047.112,112851.2338752002,0.4891638148948112,0.25379452879856035,0.25379452879856035,0.6354113653920046,0.0,0.5194805194805194,0.20707749615136983,1.0,0.9958730074250121,"[884, 708, 769, 455, 245, 716, 1, 0, 0, 1, 0, 0, 254, 288, 619, 236]"
Sol #16,37629053.3752,113935.2639360002,0.4926387104734774,0.2505621731608831,0.2505621731608831,0.6305767061244449,0.0,0.5194805194805194,0.2045369028062274,1.0,0.988690153573335,"[884, 834, 769, 455, 245, 716, 1, 0, 0, 1, 0, 0, 254, 288, 619, 236]"
Sol #17,38116614.83744,114388.32195360016,0.4981671849222318,0.24527806360565577,0.24527806360565577,0.6203757951561718,0.0,0.5194805194805194,0.19182116764931587,1.0,0.9491696498923761,"[884, 708, 769, 455, 532, 590, 1, 1, 0, 1, 0, 0, 131, 288, 619, 236]"
Sol #18,38116614.83744,114388.32195360016,0.4981671849222318,0.24527806360565577,0.24527806360565577,0.6203757951561718,0.0,0.5194805194805194,0.19182116764931587,1.0,0.9491696498923761,"[884, 708, 769, 455, 532, 590, 1, 1, 0, 1, 0, 0, 254, 288, 619, 236]"
Sol #19,38116614.83744,114388.32195360016,0.4981671849222318,0.24527806360565577,0.24527806360565577,0.6203757951561718,0.0,0.5194805194805194,0.19182116764931587,1.0,0.9491696498923761,"[884, 708, 769, 455, 532, 590, 1, 0, 0, 1, 0, 0, 254, 288, 619, 236]"
Sol #20,38296520.44,115131.87010080018,0.501950402872409,0.2421789553815336,0.2421789553815336,0.6201979643438845,0.0,0.5194805194805194,0.18561244933974128,1.0,0.9346457972655915,"[884, 708, 769, 455, 532, 716, 1, 0, 0, 1, 0, 0, 254, 288, 619, 236]"
Sol #21,39546415.61235996,121967.5548628802,0.5332849391831741,0.23838126840482757,0.23838126840482757,0.5407172942614636,0.0,0.47619047619047616,0.2062546711234199,1.0,0.9285529244198915,"[884, 708, 769, 455, 75, 590, 1, 0, 0, 1, 0, 0, 254, 288, 619, 495]"
Sol #22,40916710.86271995,122293.10486160032,0.5459561873675187,0.2347153667688044,0.2347153667688044,0.5353878079188598,0.0,0.5194805194805194,0.18415939549074126,1.0,0.851123199197098,"[884, 834, 890, 455, 244, 590, 1, 1, 0, 1, 0, 0, 680, 288, 619, 310]"
Sol #23,40504118.097639956,125425.46694480025,0.5519113113461198,0.23190642370401765,0.23190642370401765,0.5388071785080214,0.0,0.47619047619047616,0.18097053278227462,1.0,0.8722963717081308,"[884, 834, 769, 455, 245, 590, 1, 0, 0, 1, 0, 0, 254, 288, 619, 495]"
Sol #24,43263786.295199975,129003.31419960012,0.5862685593265714,0.22290001946207286,0.22290001946207286,0.5378687819100627,0.0,0.47619047619047616,0.15485243160540638,1.0,0.8417977972130435,"[884, 708, 769, 455, 328, 758, 1, 1, 0, 1, 0, 0, 10, 288, 820, 440]"
Sol #25,45477376.84196005,138893.99393088007,0.6350619418291212,0.22106773061058063,0.22106773061058063,0.5397066851271797,0.0,0.47619047619047616,0.17435658468541512,1.0,0.8026325585751276,"[884, 708, 769, 455, 75, 590, 1, 0, 0, 1, 0, 0, 254, 288, 619, 686]"
Sol #26,46056518.589759946,145915.51687888018,0.661238007950143,0.19979120984304757,0.19979120984304757,0.4504233033074156,0.0,0.3007518796992481,0.16892351992703247,1.0,0.7355094008867487,"[884, 708, 769, 455, 75, 590, 1, 0, 0, 1, 0, 0, 254, 707, 619, 495]"
Sol #27,60403279.277120024,182268.82070208012,0.8935466659429312,0.16126451332415045,0.16126451332415045,0.4128447603994325,0.0,0.23809523809523808,0.1789560056742311,1.0,0.8151092469665632,"[884, 708, 769, 455, 75, 716, 1, 1, 0, 1, 0, 0, 10, 744, 619, 885]"
