ID,Cost,CO2,Max_Drift_Ratio,Max_Drift_Ratio_Percent,Mean_DCR,N_types,Fit1(CostCO2),Fit2(MaxDrift)
1,63694211.726436704,197254.38610077408,0.019905408118794328,1.9905408118794328,0.14448183654200644,37,0.19095474258359407,0.9952704059397164
2,63929988.243831135,197863.5527571723,0.019208537116333798,1.9208537116333797,0.14712517719058796,38,0.1932925533689853,0.9604268558166899
3,64148027.49402674,198080.99107594448,0.01910834858118343,1.9108348581183427,0.14687037223322494,37,0.19479041563385177,0.9554174290591714
4,64273851.89034673,198328.12994652847,0.019086276500474363,1.9086276500474362,0.14734462585515568,37,0.19588836118085007,0.9543138250237181
5,64195422.87197954,198579.66078516308,0.018960662865861642,1.8960662865861642,0.14681042050657353,38,0.19598263506848562,0.9480331432930821
6,64219923.078187935,198879.26009495053,0.017940788265560854,1.7940788265560854,0.14781240955356398,37,0.1966792213631996,0.8970394132780427
7,64264505.28403271,199347.70665151422,0.017880493613212003,1.7880493613212003,0.14890335366608293,38,0.1977994773581693,0.8940246806606001
8,64299035.66671754,199464.453629036,0.017789533173261405,1.7789533173261405,0.14621005801919695,38,0.19819471629474583,0.8894766586630702
9,64420901.653324716,199720.4005047897,0.017680599677512253,1.7680599677512252,0.1478430275277842,38,0.1992899573913953,0.8840299838756126
10,64640615.38562595,200192.44769468854,0.01757080296008403,1.7570802960084029,0.1447699522933765,37,0.20128492667391734,0.8785401480042014
11,64650397.31037469,200438.83317918718,0.01714593555777426,1.714593555777426,0.1456578647667719,38,0.20180641954398748,0.857296777888713
12,64992590.110146336,201037.9605722008,0.016999013358063784,1.6999013358063784,0.1476003304326628,38,0.20465226370343065,0.8499506679031892
13,64927535.60753714,201364.01713055695,0.016697326451818786,1.6697326451818786,0.15214577390724182,36,0.20495588802069686,0.8348663225909393
14,64989841.592783526,201486.39586850264,0.016687123191695505,1.6687123191695505,0.1507439778778356,36,0.20549957097132787,0.8343561595847753
15,65339025.81573395,201994.1179944432,0.01661618512858026,1.6616185128580259,0.1485468939690034,36,0.208204574584165,0.8308092564290129
16,66052241.09633311,203816.51694873732,0.016602358042938907,1.6602358042938907,0.14623294448262728,39,0.21523737836712342,0.8301179021469454
17,66091668.971161574,204202.39655899393,0.016539051760536806,1.6539051760536807,0.15058766307847946,37,0.21617357815653268,0.8269525880268402
18,66377158.59130194,205241.36019062492,0.0164246399872927,1.64246399872927,0.14669668854889023,40,0.21958286800158977,0.821231999364635
19,66409358.28866393,205434.36204664665,0.016320407894546123,1.6320407894546123,0.1445252158736457,37,0.22011295566987127,0.8160203947273061
20,66746405.76070274,206226.21136383084,0.016318976908209,1.6318976908209,0.14228257031638022,37,0.22330330037294,0.81594884541045
21,66878183.08897752,206128.15316762295,0.01631842785837788,1.631842785837788,0.14814117536962704,37,0.22376801842831504,0.815921392918894
22,67165139.02652597,207779.34557314386,0.015825642706974834,1.5825642706974834,0.14218458316244503,40,0.22835995881627322,0.7912821353487417
23,67958875.49922116,210091.0713489529,0.012982015803175075,1.2982015803175075,0.1402826254850131,38,0.23673118806400317,0.6491007901587538
