gen,best_obj1,best_obj2,hypervolume
0,0.7735143126170657,0.7921491770976677,2.9343469399999433
1,0.7735143126170657,0.7921491770976677,2.9358659410146357
2,0.7735143126170657,0.7921491770976677,2.936272760034652
3,0.7248361560874841,0.7890019717390402,3.023432333918273
4,0.6284771075993293,0.7890019717390402,3.1748080353293995
5,0.6284771075993293,0.7890019717390402,3.1795269230424337
6,0.5873876180525275,0.7890019717390402,3.249057224536628
7,0.5482917000069845,0.724774223608691,3.445862433329044
8,0.5226388975135321,0.724774223608691,3.4884161549183164
9,0.5128317825966293,0.724774223608691,3.5053821571557107
10,0.5128317825966293,0.724774223608691,3.5067691230851463
11,0.5052466474381383,0.724774223608691,3.525755419675381
12,0.5052466474381383,0.724774223608691,3.527765002924687
13,0.480262625260095,0.724774223608691,3.5741679494589795
14,0.4646684768516822,0.724774223608691,3.605087398927351
15,0.46465876015177565,0.7156197343245064,3.6248596161834374
16,0.45412138126962653,0.6824350635153164,3.7067284645903196
17,0.44164664763271905,0.6824350635153164,3.7310751807891913
18,0.42416168971007806,0.6824350635153164,3.760140036518597
19,0.42416168971007806,0.6824350635153164,3.7615679293694697
20,0.41837403715673754,0.6824350635153164,3.7743529851441395
21,0.40012755397078636,0.6824350635153164,3.803556013873399
22,0.3984739912855339,0.6824350635153164,3.8071804916250773
23,0.39485317098300604,0.6824350635153164,3.815973194699944
24,0.38685830011644196,0.6824350635153164,3.8294602640979107
25,0.3844458019047772,0.6824350635153164,3.8343633288448618
26,0.3825218891108333,0.6824350635153164,3.8383144900889485
27,0.3654121771460903,0.6823687757605097,3.872989958108711
28,0.3602976363196564,0.6823687757605097,3.8812752390789154
29,0.3551490654931946,0.6823687757605097,3.8900952128894617
30,0.3519656205127354,0.6823687757605097,3.8956609718359387
31,0.34041415707884004,0.6823687757605097,3.9152520126126933
32,0.335785439107381,0.6823687757605097,3.9226138534508896
33,0.33431861403626495,0.6823687757605097,3.9273216882258657
34,0.3247028597210794,0.6823687757605097,3.9434249693772396
35,0.3247028597210794,0.6823687757605097,3.943518598470829
36,0.3210377059815771,0.6823687757605097,3.950900216482646
37,0.3210377059815771,0.6823687757605097,3.951324572114625
38,0.31735082788524216,0.6823687757605097,3.957351346322209
39,0.3112980448175041,0.6823687757605097,3.967709739310221
40,0.3060192191535477,0.6823687757605097,3.9778004778746467
41,0.30096985996460723,0.6823687757605097,3.986101107133118
42,0.2947571533473224,0.6823687757605097,3.9962098010715756
43,0.28962955734108276,0.6823687757605097,4.005770363690985
44,0.2813799073562797,0.6823687757605097,4.019005929002191
45,0.27604929905173115,0.6823687757605097,4.029795133245366
46,0.2740810801935137,0.6823687757605097,4.03306259526917
47,0.2740810801935137,0.6823687757605097,4.033070198930774
48,0.2740810801935137,0.6823687757605097,4.034160248319496
49,0.2740810801935137,0.6823687757605097,4.034229641167558
50,0.27131173554969007,0.6823687757605097,4.039042895611013
51,0.2632372892652233,0.6823687757605097,4.051907041044057
52,0.2632372892652233,0.6823687757605097,4.0519318558259645
53,0.2632372892652233,0.6823687757605097,4.052384470579514
54,0.25789436465524274,0.6823687757605097,4.061375095137978
55,0.2562860274576161,0.6823687757605097,4.064481728782906
56,0.2562860274576161,0.6823687757605097,4.0645867946689185
57,0.24989101651835313,0.6823687757605097,4.075055538406939
58,0.242192638857458,0.6823687757605097,4.088276117946419
59,0.242192638857458,0.6823687757605097,4.088388918564851
60,0.242192638857458,0.6823687757605097,4.088795181259198
61,0.242192638857458,0.6823687757605097,4.089153820060584
62,0.23820170109279382,0.6823687757605097,4.096187156469821
63,0.23820170109279382,0.6823687757605097,4.096453078356832
64,0.23820170109279382,0.6823687757605097,4.096719024042328
65,0.22982553309838094,0.6823687757605097,4.109530290893331
66,0.22982553309838094,0.6823687757605097,4.110169862511111
67,0.22982553309838094,0.6823687757605097,4.110507162955241
68,0.22569685232572417,0.6823687757605097,4.118256262288028
69,0.22569685232572417,0.6823687757605097,4.1184692242470815
70,0.22569685232572417,0.6823687757605097,4.118790836011156
71,0.22569685232572417,0.6823687757605097,4.118948123582771
72,0.22495236824333908,0.6823687757605097,4.120435983144454
73,0.2212185257842428,0.6823687757605097,4.126283899757265
74,0.22075143726442437,0.6823687757605097,4.127320988496759
75,0.22075143726442437,0.6823687757605097,4.127586477735205
76,0.2192312709807014,0.6823687757605097,4.130033680435433
77,0.21665674593719292,0.6823687757605097,4.1344329352300875
78,0.21665674593719292,0.6823687757605097,4.134762345975741
79,0.20861947201521536,0.6823687757605097,4.147069274081834
80,0.2034856740593317,0.6823687757605097,4.1551319998389635
81,0.2034856740593317,0.6823687757605097,4.155417463775263
82,0.2034856740593317,0.6823687757605097,4.155761129035422
83,0.2034856740593317,0.6823687757605097,4.155918923266365
84,0.2034856740593317,0.6823687757605097,4.156554751092296
85,0.2034856740593317,0.6823687757605097,4.156866151346421
86,0.2034856740593317,0.6823687757605097,4.156976020113943
87,0.2034856740593317,0.6491007901587538,4.2437595845577105
88,0.20078909555672636,0.6491007901587538,4.247905977407369
89,0.20078909555672636,0.6491007901587538,4.24821205755888
90,0.20078909555672636,0.6491007901587538,4.248300424677369
91,0.20078909555672636,0.6491007901587538,4.248301055176551
92,0.1999557590239216,0.6491007901587538,4.249653726312726
93,0.19991533898933944,0.6491007901587538,4.250035841393073
94,0.19824200497239974,0.6491007901587538,4.252625779600921
95,0.19820121236015809,0.6491007901587538,4.253204740889548
96,0.19192845033942313,0.6491007901587538,4.262769719148018
97,0.19192845033942313,0.6491007901587538,4.262938786865387
98,0.19192845033942313,0.6491007901587538,4.263045605440473
99,0.19095474258359407,0.6491007901587538,4.264677594205053
100,0.19095474258359407,0.6491007901587538,4.26476805714357
