ID,Cost,CO2,Mean_DCR,Fit1(NormCost+CO2),Fit2(Mean_DCR)
1,57067306.40359994,160584.46069800013,0.23373143585122919,0.4670207294327604,0.23373143585122919
2,61040423.97240001,174311.79974280013,0.2085118395024927,0.5435868591168034,0.2085118395024927
3,61740918.17219987,173386.5509528002,0.20463189002125698,0.5464555634924599,0.20463189002125698
4,67016513.8468,190289.24275279997,0.18513152410056533,0.643912222184541,0.18513152410056533
5,68182291.5369999,194988.30702760004,0.17785797935674774,0.668510885847869,0.17785797935674774
6,74017283.26800002,211376.2876159997,0.17027140034301994,0.7689707253170264,0.17027140034301994
