Solution_ID,Check_Type,Story,Value
Sol #1,Seismic_Drift_X,1,0.0014411359967657505
Sol #1,Seismic_Drift_X,2,0.0019124186392312263
Sol #1,Seismic_Drift_X,3,0.002703772109367101
Sol #1,Seismic_Drift_X,4,0.0021160102832210245
Sol #1,Seismic_Drift_Y,1,0.0016742777146417308
Sol #1,Seismic_Drift_Y,2,0.002447037761162923
Sol #1,Seismic_Drift_Y,3,0.0035768203586954103
Sol #1,Seismic_Drift_Y,4,0.0026759446338393703
Sol #1,Wind_Disp_X,1,0.0076565366097946395
Sol #1,Wind_Disp_X,2,0.017815996152561596
Sol #1,Wind_Disp_X,3,0.02984639690836467
Sol #1,Wind_Disp_X,4,0.03895375138546146
Sol #1,Wind_Disp_Y,1,0.0068186538833854725
Sol #1,Wind_Disp_Y,2,0.01616516868448919
Sol #1,Wind_Disp_Y,3,0.029664323152699398
Sol #1,Wind_Disp_Y,4,0.039975527168378516
Sol #2,Seismic_Drift_X,1,0.0015623445962641609
Sol #2,Seismic_Drift_X,2,0.0019587533338231997
Sol #2,Seismic_Drift_X,3,0.0023911790278363866
Sol #2,Seismic_Drift_X,4,0.002015060959004269
Sol #2,Seismic_Drift_Y,1,0.0019674237551537133
Sol #2,Seismic_Drift_Y,2,0.002616190932184635
Sol #2,Seismic_Drift_Y,3,0.0030412207090086225
Sol #2,Seismic_Drift_Y,4,0.002421956937332206
Sol #2,Wind_Disp_X,1,0.008272354328415134
Sol #2,Wind_Disp_X,2,0.0186374501921407
Sol #2,Wind_Disp_X,3,0.030823658732638304
Sol #2,Wind_Disp_X,4,0.0385154836532874
Sol #2,Wind_Disp_Y,1,0.008012615390437851
Sol #2,Wind_Disp_Y,2,0.018463569111103154
Sol #2,Wind_Disp_Y,3,0.030032754164035988
Sol #2,Wind_Disp_Y,4,0.03858439184610786
Sol #3,Seismic_Drift_X,1,0.0014381504785364787
Sol #3,Seismic_Drift_X,2,0.001905730143530313
Sol #3,Seismic_Drift_X,3,0.002639291849757365
Sol #3,Seismic_Drift_X,4,0.0020934612356168546
