gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
10,508,[0.39179609 0.39018363],[1.04089156 0.44714619],[0.31268203 0.21521082],[0.09040432 0.04538839],100.0,2.833333333333333,46555385.10771531,69122006.91076005,37112775.45184005,8116459.00675623,137230.30678472936,206400.44576239988,108512.40999559988,23977.110255028765,0.28550653946186916,0.3262924910607455,0.23233005194368994,0.025611961389494342,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
11,506,[0.39282814 0.38837744],[1.04089156 0.44300677],[0.31268203 0.21521082],[0.09166152 0.04339999],100.0,2.833333333333333,46555385.10771531,69122006.91076005,37112775.45184005,8116459.00675623,137230.30678472936,206400.44576239988,108512.40999559988,23977.110255028765,0.28550653946186916,0.3262924910607455,0.23233005194368994,0.025611961389494342,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
12,499,[0.38521245 0.39300262],[1.04089156 0.44154322],[0.31083927 0.21521082],[0.0920473  0.04313993],100.0,3.0,46224135.65086224,69122006.91076005,37112775.45184005,8005149.848544211,136412.93829362217,206400.44576239988,108512.40999559988,23544.009379208543,0.2881546555776726,0.3331726295463321,0.23233005194368994,0.027179817295905292,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
13,485,[0.3750052  0.39630948],[1.04089156 0.43653422],[0.31083927 0.21521082],[0.09227256 0.0400687 ],100.0,3.166666666666667,45928295.71360423,69122006.91076005,37112775.45184005,7892087.668494069,135801.93606526311,206400.44576239988,108512.40999559988,23062.208219184166,0.29310112252669773,0.38213752760915015,0.23233005194368994,0.03376798662491254,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
14,503,[0.36643958 0.39925143],[1.04089156 0.43053393],[0.31083927 0.23233005],[0.09145901 0.03813163],100.0,3.166666666666667,45928295.71360423,69122006.91076005,37112775.45184005,7892087.668494069,135801.93606526311,206400.44576239988,108512.40999559988,23062.208219184166,0.29310112252669773,0.38213752760915015,0.23233005194368994,0.03376798662491254,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
15,491,[0.36991554 0.39757542],[1.04089156 0.43053393],[0.31597731 0.23233005],[0.0937318  0.03789629],100.0,3.5000000000000004,46385951.2737143,69122006.91076005,37112775.45184005,7732256.01116516,137583.4600589333,206400.44576239988,108512.40999559988,22983.657329456888,0.29590427613553466,0.38213752760915015,0.23233005194368994,0.03329891136838841,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
16,512,[0.37306742 0.39587952],[1.04089156 0.43053393],[0.31597731 0.23233005],[0.09348668 0.03756133],100.0,3.5000000000000004,46385951.2737143,69122006.91076005,37112775.45184005,7732256.01116516,137583.4600589333,206400.44576239988,108512.40999559988,22983.657329456888,0.29590427613553466,0.38213752760915015,0.23233005194368994,0.03329891136838841,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
17,495,[0.37695777 0.39356078],[1.04089156 0.43053393],[0.31597731 0.23233005],[0.09379066 0.03700386],100.0,3.5000000000000004,46385951.2737143,69122006.91076005,37112775.45184005,7732256.01116516,137583.4600589333,206400.44576239988,108512.40999559988,22983.657329456888,0.29590427613553466,0.38213752760915015,0.23233005194368994,0.03329891136838841,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
18,500,[0.37962668 0.39250263],[1.04089156 0.43053393],[0.31597731 0.23233005],[0.09321355 0.03736479],100.0,3.5000000000000004,46385951.2737143,69122006.91076005,37112775.45184005,7732256.01116516,137583.4600589333,206400.44576239988,108512.40999559988,22983.657329456888,0.29590427613553466,0.38213752760915015,0.23233005194368994,0.03329891136838841,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42582286.59661718,55338832.34552004,37112775.45184005,6046088.771263146,126078.8228393142,164740.63698239982,108512.40999559988,18373.79330426234,0.277368051037609,0.30377142028025955,0.23233005194368994,0.02503413162620241,7
19,506,[0.37560394 0.39326881],[1.04089156 0.42663635],[0.31796742 0.23233005],[0.09223244 0.03666101],100.0,3.6666666666666665,45861124.043880016,69122006.91076005,34839752.217360064,7928081.266351698,136196.88070305448,206400.44576239988,107078.71422960004,23336.920471730067,0.29867240419877056,0.38213752760915015,0.23233005194368994,0.03491890455620811,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41614469.79921004,55338832.34552004,34839752.217360064,6208258.711156365,123703.80926309992,164740.63698239982,107078.71422960004,18299.769718488285,0.2872974313487484,0.35680309352672446,0.23233005194368994,0.03519257636968312,8
20,497,[0.37665565 0.39580979],[1.04089156 0.42573217],[0.31796742 0.23233005],[0.09326611 0.0377296 ],100.0,3.6666666666666665,45861124.043880016,69122006.91076005,34839752.217360064,7928081.266351698,136196.88070305448,206400.44576239988,107078.71422960004,23336.920471730067,0.29867240419877056,0.38213752760915015,0.23233005194368994,0.03491890455620811,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41614469.79921004,55338832.34552004,34839752.217360064,6208258.711156365,123703.80926309992,164740.63698239982,107078.71422960004,18299.769718488285,0.2872974313487484,0.35680309352672446,0.23233005194368994,0.03519257636968312,8
21,487,[0.38014783 0.39393581],[1.04089156 0.42573217],[0.31796742 0.23233005],[0.09274962 0.0373053 ],100.0,3.6666666666666665,45861124.043880016,69122006.91076005,34839752.217360064,7928081.266351698,136196.88070305448,206400.44576239988,107078.71422960004,23336.920471730067,0.29867240419877056,0.38213752760915015,0.23233005194368994,0.03491890455620811,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41614469.79921004,55338832.34552004,34839752.217360064,6208258.711156365,123703.80926309992,164740.63698239982,107078.71422960004,18299.769718488285,0.2872974313487484,0.35680309352672446,0.23233005194368994,0.03519257636968312,8
22,513,[0.38400493 0.39124398],[1.04089156 0.42573217],[0.31796742 0.23233005],[0.09240275 0.03662955],100.0,3.833333333333333,45791676.935920015,69122006.91076005,34839752.217360064,7760655.463846261,135888.91202643476,206400.44576239988,107078.71422960004,22869.62317650141,0.29931686342019104,0.38213752760915015,0.23233005194368994,0.034284876567733095,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41614469.79921004,55338832.34552004,34839752.217360064,6208258.711156365,123703.80926309992,164740.63698239982,107078.71422960004,18299.769718488285,0.2872974313487484,0.35680309352672446,0.23233005194368994,0.03519257636968312,8
