gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
0,10,[0.99134885 0.00910688],[1.34832306 0.0164783 ],[0.67772053 0.00713401],[0.25059343 0.00263129],100.0,50.0,101110450.59198992,87539324.44010577,0.007642325188388861,0.007134006851736985,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,3.7618911957301178,87539324.44010577,0.007134006851736985,3
1,10,[1.07759422 0.00968351],[1.34832306 0.0164783 ],[0.69952518 0.00713401],[0.22099865 0.0028522 ],100.0,80.0,98841940.61080597,87539324.44010577,0.008476339271656145,0.007134006851736985,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,3.7618911957301173,87539324.44010577,0.007134006851736985,3
