gen,best_obj1,best_obj2,hypervolume
0,0.8545406237340056,0.5934110404615948,3.0972561673621546
1,0.8545406237340056,0.5934110404615948,3.1085470792933876
2,0.8438714397558327,0.5934110404615948,3.1257835443054596
3,0.7970427789490419,0.5934110404615948,3.202763286411084
4,0.696505081157857,0.5934110404615948,3.40106613261906
5,0.6572044554003309,0.5934110404615948,3.4777721686570153
6,0.6572044554003309,0.5934110404615948,3.4788868734010734
7,0.6349280708084268,0.5934110404615948,3.5197225275070534
8,0.6155784780614992,0.5934110404615948,3.551545152962036
9,0.5757897685454528,0.5934110404615948,3.6220222169307172
10,0.5757897685454528,0.5934110404615948,3.6314678906614803
11,0.5647316498358104,0.5934110404615948,3.654616701577128
12,0.5400640824350971,0.5934110404615948,3.695111273895632
13,0.5357522490624482,0.5934110404615948,3.70605993920939
14,0.5357522490624482,0.5934110404615948,3.7130737136805325
15,0.535313863164852,0.5934110404615948,3.7238897578520698
16,0.5290846362489043,0.5934110404615948,3.7341316553032025
17,0.49916332716171974,0.5934110404615948,3.783949077862645
18,0.496435489191488,0.5934110404615948,3.7929968656598945
19,0.4769118770106458,0.5934110404615948,3.827836250640039
20,0.4769118770106458,0.5934110404615948,3.8281006892768756
21,0.44863554412737106,0.5934110404615948,3.877116829290835
22,0.4106668003055475,0.5934110404615948,3.945437083046329
23,0.4106668003055475,0.5934110404615948,3.9473071103823263
24,0.4106668003055475,0.5934110404615948,3.9533356078577535
25,0.40642739078634393,0.5934110404615948,3.9602373102011716
26,0.39433551538147926,0.418752485068041,4.351143547778549
27,0.38112398394084857,0.418752485068041,4.374796226704875
28,0.38112398394084857,0.418752485068041,4.377017134928666
29,0.3721220068391322,0.418752485068041,4.391879106283882
30,0.3519758878803234,0.418752485068041,4.426486772885196
31,0.3519758878803234,0.418752485068041,4.430079363337032
32,0.3519758878803234,0.418752485068041,4.431802029397801
33,0.3452292419870003,0.418752485068041,4.445380057408317
34,0.3371848021331386,0.418752485068041,4.4634355836151025
35,0.33630243917248615,0.418752485068041,4.465293152176694
36,0.3024123021754034,0.418752485068041,4.5197126041190305
37,0.3024123021754034,0.418752485068041,4.52168466101955
38,0.3024123021754034,0.418752485068041,4.522282931342953
39,0.2924032119933275,0.418752485068041,4.54089742111967
40,0.2924032119933275,0.418752485068041,4.542915417031558
41,0.2924032119933275,0.418752485068041,4.544857660798115
42,0.288884686950866,0.418752485068041,4.5512418036719735
43,0.2834348444847299,0.418752485068041,4.559950824567136
44,0.279889086508233,0.418752485068041,4.566211492740754
45,0.2758996409719243,0.418752485068041,4.573874938113374
46,0.2725416636880032,0.418752485068041,4.5801127593953055
47,0.2685109533263972,0.418752485068041,4.586540046147794
48,0.26590963329731215,0.418752485068041,4.591756625122985
49,0.26021279067023034,0.418752485068041,4.601153444369983
50,0.26021279067023034,0.418752485068041,4.601666326268908
51,0.25712477353969043,0.418752485068041,4.60702091953757
52,0.2501967172872443,0.418752485068041,4.625044142260905
53,0.2501967172872443,0.418752485068041,4.625552087659773
54,0.2501967172872443,0.418752485068041,4.6262508405958185
55,0.2501967172872443,0.418752485068041,4.626613477641371
56,0.24831420105485535,0.418752485068041,4.630245673046545
57,0.2393518765384878,0.418752485068041,4.64468468421428
58,0.2393518765384878,0.418752485068041,4.665098506079761
59,0.2393518765384878,0.418752485068041,4.665210156844861
60,0.2393518765384878,0.418752485068041,4.665276201513384
61,0.23905698113806023,0.418752485068041,4.666668003529177
62,0.23159480999747417,0.418752485068041,4.678109694615589
63,0.2314816237130371,0.418752485068041,4.6786544538864785
64,0.2314816237130371,0.418752485068041,4.678911368017701
65,0.2279791233131075,0.418752485068041,4.687786257793869
66,0.2279791233131075,0.418752485068041,4.6879604765113765
67,0.2279791233131075,0.418752485068041,4.688068922467405
68,0.2260314740893335,0.418752485068041,4.691345249083123
69,0.2260314740893335,0.418752485068041,4.691463847638247
70,0.2260314740893335,0.418752485068041,4.691879018448948
71,0.22492551004093733,0.418752485068041,4.693980111760232
72,0.22154615137282613,0.418752485068041,4.699192643212109
73,0.22149129516252103,0.418752485068041,4.699420012539413
74,0.22069409328287898,0.418752485068041,4.700882396179628
75,0.21627759511247877,0.418752485068041,4.707915009408243
76,0.21549546310218518,0.418752485068041,4.709366766377617
77,0.21454055705541536,0.418752485068041,4.721007119874294
78,0.21137991045877674,0.418752485068041,4.726042557520329
79,0.20749581536483874,0.418752485068041,4.732040027101822
80,0.2066986134851966,0.418752485068041,4.73343947090932
81,0.20476615372986523,0.418752485068041,4.736602758105728
82,0.20476615372986523,0.418752485068041,4.736861137260933
83,0.20476615372986523,0.418752485068041,4.737152417427471
84,0.20476615372986523,0.418752485068041,4.737206012850051
85,0.2030249615194715,0.269106417738496,5.111312446576147
86,0.20292577133327303,0.269106417738496,5.115339540433219
87,0.20292577133327303,0.269106417738496,5.115361180912517
88,0.20191594440096222,0.269106417738496,5.11698002325759
89,0.20003597130494546,0.269106417738496,5.119892800044658
90,0.20003597130494546,0.269106417738496,5.120793730146486
91,0.20003597130494546,0.269106417738496,5.122689890375101
92,0.20003597130494546,0.269106417738496,5.122703530617384
93,0.19950283103899275,0.269106417738496,5.123563071755115
94,0.19950283103899275,0.269106417738496,5.123575871421081
95,0.1975636586071432,0.269106417738496,5.126633138124654
96,0.1970320008266527,0.269106417738496,5.12748116481585
97,0.1970320008266527,0.269106417738496,5.127521952598694
98,0.1961085073771748,0.269106417738496,5.129031024021857
99,0.19350306036912762,0.269106417738496,5.1330245804000185
100,0.19270437600402335,0.269106417738496,5.136011339111386
