gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
85,479,[0.24838672 0.82880296],[1.18066317 0.97975817],[0.20302496 0.26910642],[0.08918831 0.10074078],100.0,100.0,50793692.67335161,47414511.26609867,0.01657605919860749,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1113124465761475,47414511.26609867,0.00538212835476992,20
86,490,[0.24576951 0.83501781],[1.18066317 0.9867554 ],[0.20292577 0.26910642],[0.08957944 0.10615204],100.0,100.0,50596045.59661622,47404395.06158168,0.016700356246467457,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1153395404332205,47404395.06158168,0.00538212835476992,12
87,487,[0.24158668 0.84118847],[1.18066317 0.9867554 ],[0.20292577 0.26910642],[0.08689033 0.10369034],100.0,100.0,50288558.817043506,47404395.06158168,0.016823769362492094,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.115361180912516,47404395.06158168,0.00538212835476992,12
88,483,[0.24109582 0.84005356],[1.18066317 0.9867554 ],[0.20191594 0.26910642],[0.08704822 0.10365873],100.0,100.0,50242398.83781974,47268090.77961689,0.016801071261788435,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1169800232575895,47306472.26715247,0.00538212835476992,10
89,481,[0.24069337 0.83899904],[1.18066317 0.99122845],[0.20003597 0.26910642],[0.08717558 0.10295566],100.0,100.0,50202303.48499315,47102567.65945129,0.016779980738928644,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.119892800044655,47102567.65945129,0.00538212835476992,13
90,487,[0.24018888 0.840453  ],[1.18066317 0.99122845],[0.20003597 0.26910642],[0.08759091 0.10459391],100.0,100.0,50161132.20846625,47102567.65945129,0.016809060075628508,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1207937301464845,47102567.65945129,0.00538212835476992,9
91,482,[0.23896805 0.84291683],[1.18066317 0.99212087],[0.20003597 0.26910642],[0.08792854 0.10720261],100.0,100.0,50061142.923008874,47102567.65945129,0.01685833655632724,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.122689890375103,47102567.65945129,0.00538212835476992,11
92,482,[0.23753621 0.84657281],[1.18066317 0.99212087],[0.20003597 0.26910642],[0.08802957 0.10770357],100.0,100.0,49949315.155242115,47102567.65945129,0.01693145622752865,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.122703530617385,47102567.65945129,0.00538212835476992,13
93,478,[0.23606943 0.8528193 ],[1.18066317 0.99212087],[0.19950283 0.26910642],[0.08842631 0.11045604],100.0,100.0,49829972.72784357,47075931.725709684,0.017056386067620288,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.123563071755116,47075931.725709684,0.00538212835476992,10
94,492,[0.23268448 0.86143642],[1.18066317 0.97002579],[0.19950283 0.26910642],[0.08825432 0.10942112],100.0,100.0,49574649.28723816,47057520.34086228,0.01722872845634466,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1235758714210835,47075931.725709684,0.00538212835476992,10
95,484,[0.2330097  0.85729803],[1.18066317 0.98026332],[0.19756366 0.26910642],[0.08823225 0.10711934],100.0,100.0,49595736.15629806,46956019.42418147,0.01714596055712523,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.126633138124655,46956019.42418147,0.00538212835476992,10
96,483,[0.23258749 0.8592122 ],[1.18066317 0.99737938],[0.197032   0.26910642],[0.0883736  0.10904463],100.0,100.0,49557147.94800563,46923000.327808686,0.017184243944963803,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.127481164815852,46923000.327808686,0.00538212835476992,11
97,478,[0.23245799 0.85933601],[1.18066317 0.99811711],[0.197032   0.26910642],[0.08847309 0.11010222],100.0,100.0,49541880.61018916,46923000.327808686,0.017186720183997504,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.127521952598696,46923000.327808686,0.00538212835476992,13
98,489,[0.23203215 0.85821398],[1.18066317 0.99811711],[0.19610851 0.26910642],[0.08858269 0.10968149],100.0,100.0,49506111.160430044,46865978.175040685,0.017164279500896523,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.129031024021858,46919937.05470189,0.00538212835476992,11
99,485,[0.23168144 0.85760877],[1.18066317 0.99876699],[0.19350306 0.26910642],[0.08870336 0.1096173 ],100.0,100.0,49480825.54269287,46693725.216245085,0.01715217533053238,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.1330245804000185,46728394.88888028,0.00538212835476992,13
100,484,[0.23102891 0.85925972],[1.18066317 0.99876699],[0.19270438 0.26910642],[0.0889102  0.11170059],100.0,100.0,49429883.38026348,46693725.216245085,0.017185194395656717,0.00538212835476992,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.136011339111385,46705337.07739028,0.00538212835476992,6
