gen,best_obj1,best_obj2,hypervolume
0,0.6288686757990223,0.3362805858418916,4.009534899175263
1,0.5222991606636813,0.3279537511408701,4.255218745707468
2,0.5213323827653588,0.3279537511408701,4.277038763678474
3,0.5213323827653588,0.3279537511408701,4.2810586420283325
4,0.4750220134441948,0.3279537511408701,4.369173966396105
5,0.46206070384909675,0.3279537511408701,4.401301043829646
6,0.40747799591260114,0.3279537511408701,4.5120282621671
7,0.40747799591260114,0.3279537511408701,4.518111012059123
8,0.3992806118541615,0.3279537511408701,4.536266862316811
9,0.3708601606946438,0.3279537511408701,4.597603296798425
10,0.3375160968210993,0.3279537511408701,4.66212397453601
11,0.2957488436932531,0.3279537511408701,4.734369438069767
12,0.2957488436932531,0.3279537511408701,4.74741838055422
13,0.2957488436932531,0.3279537511408701,4.7512641781991904
14,0.2773092914523082,0.3279537511408701,4.7902866115548886
15,0.2773092914523082,0.3279537511408701,4.7939715171899895
16,0.2456746663782871,0.3279537511408701,4.857366635344852
17,0.2329677873934958,0.3279537511408701,4.8798184149355865
18,0.22370073818208783,0.3279537511408701,4.8991263066738115
19,0.21491618970641746,0.3279537511408701,4.915292865094554
20,0.20649410364957116,0.3279537511408701,4.930409927518262
21,0.1912276886604441,0.3279537511408701,4.958673037000108
22,0.1912276886604441,0.3279537511408701,4.9641926524707145
23,0.1766151634922018,0.3279537511408701,4.993934649854773
24,0.1673372671453636,0.3279537511408701,5.011131159754213
25,0.1673372671453636,0.3279537511408701,5.016471190182945
26,0.15880799491918104,0.3279537511408701,5.031392694700816
27,0.1519482490218349,0.3279537511408701,5.0441894220424315
28,0.1519482490218349,0.3279537511408701,5.050009474604835
29,0.1481907293220721,0.3279537511408701,5.05877316590212
30,0.14620143594608004,0.3279537511408701,5.063167439972612
31,0.13368374176910358,0.3279537511408701,5.084485101589655
32,0.1262439644978322,0.3279537511408701,5.098580585703443
33,0.12279631702366584,0.3279537511408701,5.106666994314368
34,0.12279631702366584,0.3279537511408701,5.107882970116045
35,0.11526219903452575,0.3279537511408701,5.121468892670848
36,0.11526219903452575,0.3279537511408701,5.12208507205987
37,0.11056741642825851,0.3279537511408701,5.130624266537158
38,0.1101287560832318,0.3279537511408701,5.132479486393205
39,0.10600562289815647,0.3279537511408701,5.140803426775986
40,0.10600562289815647,0.3279537511408701,5.1419418077070596
41,0.10263449204255323,0.3279537511408701,5.148486689849177
42,0.09985062874381574,0.3279537511408701,5.153933879495841
43,0.09985062874381574,0.3279537511408701,5.155933457439005
44,0.09677778267945453,0.3279537511408701,5.1629284640091715
45,0.09329644594653455,0.3279537511408701,5.168853635981138
46,0.09329644594653455,0.3279537511408701,5.169959438148955
47,0.0929344071376897,0.3279537511408701,5.171712597934139
48,0.0929344071376897,0.3279537511408701,5.17362065299603
49,0.08999463619572234,0.3279537511408701,5.178914777690636
50,0.08999463619572234,0.3279537511408701,5.180422619226455
51,0.08819353592572927,0.3279537511408701,5.18431862395781
52,0.08566971417221764,0.3279537511408701,5.189595359000546
53,0.08523209199923865,0.3279537511408701,5.191459704951239
54,0.08523209199923865,0.3279537511408701,5.191670397239627
55,0.08523209199923865,0.3279537511408701,5.193196431875248
56,0.08009276545859706,0.3279537511408701,5.201752989111507
57,0.08009276545859706,0.3279537511408701,5.201860490968477
58,0.08009276545859706,0.3279537511408701,5.202425754105293
59,0.08009276545859706,0.3279537511408701,5.2030893002425485
60,0.0791471911736209,0.3279537511408701,5.204634425034982
61,0.0791471911736209,0.3279537511408701,5.204860225655583
62,0.07744245208384853,0.3279537511408701,5.207652537334136
63,0.07744245208384853,0.3279537511408701,5.211660471433746
64,0.07744245208384853,0.3279537511408701,5.211912326070102
65,0.07737756795036697,0.3279537511408701,5.212531792981743
66,0.07737756795036697,0.3279537511408701,5.212694600996401
67,0.07651606825445229,0.3279537511408701,5.214811214949395
68,0.07651606825445229,0.3279537511408701,5.215193588017658
69,0.0749991138840822,0.3279537511408701,5.217710227836998
70,0.07389511209108021,0.3279537511408701,5.219578767707114
71,0.07389511209108021,0.3279537511408701,5.219810211546872
72,0.07060394177728088,0.3279537511408701,5.225460230004458
73,0.07060394177728088,0.3279537511408701,5.225701214413671
74,0.07060394177728088,0.3279537511408701,5.2262984282873415
75,0.07060394177728088,0.3279537511408701,5.22644253883347
76,0.07060394177728088,0.3279537511408701,5.2269587336815535
77,0.07060394177728088,0.3279537511408701,5.22716737474253
78,0.06979629360757766,0.3279537511408701,5.2284834148296495
79,0.06979629360757766,0.3279537511408701,5.229041470147699
80,0.06857300490878913,0.3279537511408701,5.231188349521669
81,0.06857300490878913,0.3279537511408701,5.231361932239489
82,0.06761894241051933,0.3279537511408701,5.232992741627313
83,0.06631622050695783,0.3279537511408701,5.2352335890105
84,0.06631622050695783,0.3279537511408701,5.235327503992166
85,0.06631622050695783,0.3279537511408701,5.235456490818356
86,0.06524623591774245,0.3279537511408701,5.237363332901051
87,0.06524623591774245,0.3279537511408701,5.237496547572244
88,0.06524623591774245,0.3279537511408701,5.237584206524279
89,0.06524623591774245,0.3279537511408701,5.237865482901336
90,0.06524623591774245,0.3279537511408701,5.237970286085472
91,0.06524623591774245,0.3279537511408701,5.238157308207734
92,0.0644189702659361,0.3279537511408701,5.239601179388329
93,0.0644189702659361,0.3279537511408701,5.239707749260676
94,0.06308828363683004,0.3279537511408701,5.241914102523046
95,0.06308828363683004,0.3279537511408701,5.242129993625944
96,0.06308828363683004,0.3279537511408701,5.242457795589477
97,0.06263494010889922,0.3279537511408701,5.243582921410306
98,0.06263494010889922,0.3279537511408701,5.243785590687912
99,0.06166966872626033,0.3279537511408701,5.245659037694012
