gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,min_cost,avg_drift,min_drift,best_margins,hypervolume,hof_min_cost,hof_min_drift,hof_size
57,484,[0.21907756 0.52667393],[1.16105247 0.94019121],[0.10541285 0.30833753],[0.16442357 0.14668321],100.0,100.0,40547956.52077617,34026943.127987735,0.010533478633814873,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.201885674413802,34026943.127987735,0.006166750557251402,64
58,488,[0.21837783 0.53008576],[1.16105247 0.94471386],[0.10541285 0.30833753],[0.16482901 0.15168431],100.0,100.0,40505557.5263676,34004818.07580806,0.010601715142963836,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.202128306949771,34004818.07580806,0.006166750557251402,63
59,488,[0.21661437 0.53555922],[1.16105247 0.95512568],[0.1007271  0.30833753],[0.16549821 0.15659737],100.0,100.0,40403811.99645515,33595869.15057913,0.010711184475730906,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.209915440752493,33595869.15057913,0.006166750557251402,54
60,481,[0.21705376 0.52940198],[1.16105247 0.95512568],[0.1007271  0.30833753],[0.16536591 0.14910703],100.0,100.0,40424123.78210385,33595869.15057913,0.010588039605980003,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.210777445097585,33595869.15057913,0.006166750557251402,55
61,485,[0.21407953 0.54190159],[1.16105247 0.95512568],[0.10045042 0.30833753],[0.1665887  0.15973202],100.0,100.0,40251923.68582866,33545709.037108246,0.010838031870994677,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.211459351279585,33545709.037108246,0.006166750557251402,53
62,481,[0.21356579 0.5420309 ],[1.16105247 0.95512568],[0.10045042 0.30833753],[0.16688568 0.15946556],100.0,100.0,40215609.152424164,33545709.037108246,0.010840618075840016,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.2120589564624265,33545709.037108246,0.006166750557251402,56
63,493,[0.21180665 0.5423706 ],[1.16105247 0.95512568],[0.0990445  0.30833753],[0.16709427 0.15878476],100.0,100.0,40104814.98035109,33417341.359555565,0.010847412011088282,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.214732629354014,33417341.359555565,0.006166750557251402,56
64,488,[0.1946306  0.55620692],[1.16105247 0.95258298],[0.09813975 0.30833753],[0.15171815 0.15600794],100.0,100.0,39076176.51913492,33387616.757112347,0.011124138458736006,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.216538319478144,33387616.757112347,0.006166750557251402,62
65,481,[0.19370865 0.55988299],[1.16105247 0.95680591],[0.09739096 0.30833753],[0.15215358 0.16064534],100.0,100.0,39017029.71580864,33367143.63547265,0.011197659801862186,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.218005820175419,33367143.63547265,0.006166750557251402,64
66,481,[0.19375535 0.55537894],[1.16105247 0.95680591],[0.09363367 0.30833753],[0.15216075 0.156582  ],100.0,100.0,39010148.86221241,33059543.321466535,0.011107578899670551,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.224411079327675,33059543.321466535,0.006166750557251402,64
67,484,[0.19337026 0.56084321],[1.16105247 0.9508981 ],[0.09248123 0.30833753],[0.15250156 0.16794949],100.0,100.0,38981222.82651225,33059543.321466535,0.011216864169718122,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.226590794861568,33059543.321466535,0.006166750557251402,66
68,489,[0.1937548  0.55302652],[1.16105247 0.96052469],[0.09202192 0.30833753],[0.15239458 0.16068716],100.0,100.0,38993381.00262143,32964027.554563556,0.011060530416535388,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.227967546301954,32964027.554563556,0.006166750557251402,66
69,487,[0.19187512 0.55769529],[1.16105247 0.96052469],[0.08956427 0.30833753],[0.1531372  0.16092483],100.0,100.0,38873063.277529106,32849684.691639345,0.01115390577024144,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.232332040744649,32849684.691639345,0.006166750557251402,61
70,481,[0.19152313 0.55694159],[1.16105247 0.95353932],[0.08956427 0.30833753],[0.15334663 0.15953948],100.0,100.0,38845147.47741843,32827792.78084955,0.011138831736385338,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.232743208835483,32827792.78084955,0.006166750557251402,65
71,486,[0.19021113 0.56240407],[1.16105247 0.95733087],[0.08929669 0.30833753],[0.15401535 0.16526874],100.0,100.0,38758282.04655524,32827792.78084955,0.011248081438564534,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.234104452941332,32849684.691639345,0.006166750557251402,49
72,488,[0.19022676 0.5585944 ],[1.16105247 0.95733087],[0.08761793 0.30833753],[0.15404407 0.16430935],100.0,100.0,38754481.886106,32705058.254726235,0.011171888079840452,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.236881462081778,32705058.254726235,0.006166750557251402,58
73,484,[0.1895517  0.55785334],[1.16105247 0.95773639],[0.08740578 0.30833753],[0.15438301 0.16260667],100.0,100.0,38707053.696090296,32705058.254726235,0.011157066802787554,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.237766448705654,32705058.254726235,0.006166750557251402,59
74,490,[0.18938606 0.5584428 ],[1.16105247 0.95773639],[0.08740578 0.30833753],[0.15458935 0.16587161],100.0,100.0,38695122.78601849,32697262.155907847,0.01116885609504748,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.238177745728649,32697262.155907847,0.006166750557251402,66
75,481,[0.1876309  0.56447065],[1.16105247 0.95773639],[0.08462603 0.30833753],[0.15534297 0.1681132 ],100.0,100.0,38585642.84421973,32615609.354261037,0.011289412904022593,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.242784716139576,32615609.354261037,0.006166750557251402,64
76,488,[0.18734335 0.56176045],[1.16105247 0.95417514],[0.08462603 0.30833753],[0.1554729  0.16355855],100.0,100.0,38565658.503853016,32574527.629784532,0.011235208983456516,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.242970850550628,32574527.629784532,0.006166750557251402,69
77,485,[0.18538203 0.57272761],[1.16105247 0.95904531],[0.08462603 0.30833753],[0.15631815 0.17282695],100.0,100.0,38445908.12473535,32574527.629784532,0.01145455213867468,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.243654534831824,32574527.629784532,0.006166750557251402,65
78,491,[0.18582462 0.56652975],[1.16105247 0.96504064],[0.08462603 0.30833753],[0.15624774 0.16801058],100.0,100.0,38468291.18787729,32574527.629784532,0.011330594905182425,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.243904443144578,32574527.629784532,0.006166750557251402,65
79,486,[0.18596382 0.56836692],[1.16105247 0.96504064],[0.08309608 0.30833753],[0.15639263 0.17272655],100.0,100.0,38478646.83000167,32485791.09865915,0.011367338375483453,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.24659025162344,32485791.09865915,0.006166750557251402,68
80,488,[0.18485379 0.56981324],[1.16105247 0.96504064],[0.08206325 0.30833753],[0.15673406 0.17133176],100.0,100.0,38408414.8501494,32413495.170955136,0.011396264765193656,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.248707960674492,32413495.170955136,0.006166750557251402,63
81,488,[0.18420075 0.56865208],[1.16105247 0.95571106],[0.08206325 0.30833753],[0.15700259 0.16851842],100.0,100.0,38367207.51637642,32413495.170955136,0.01137304158278186,0.006166750557251402,S:0.00 D:0.00 W:0.00 F:0.00 SCWB:0.00,5.248862522518211,32413495.170955136,0.006166750557251402,69
