gen,best_obj1,best_obj2,hypervolume
0,0.4928537804020192,0.30833752786257007,4.319468002126615
1,0.4928537804020192,0.30833752786257007,4.328733796046235
2,0.4928537804020192,0.30833752786257007,4.3496870839686705
3,0.44086037153462937,0.30833752786257007,4.444917464763941
4,0.44086037153462937,0.30833752786257007,4.476746938895019
5,0.4280256682306682,0.30833752786257007,4.509777073073106
6,0.4138022414204172,0.30833752786257007,4.53849284954536
7,0.3465916492790173,0.30833752786257007,4.671138748212633
8,0.3465916492790173,0.30833752786257007,4.678593327039856
9,0.3465916492790173,0.30833752786257007,4.681289383684429
10,0.31497506626938443,0.30833752786257007,4.74238814392392
11,0.30788585046946126,0.30833752786257007,4.763189987836817
12,0.30572777189873684,0.30833752786257007,4.774818306734908
13,0.27259042355360713,0.30833752786257007,4.8355941342813695
14,0.27259042355360713,0.30833752786257007,4.8405268357086095
15,0.24831132790389865,0.30833752786257007,4.8848654021951745
16,0.24831132790389865,0.30833752786257007,4.88913329199399
17,0.24831132790389865,0.30833752786257007,4.895892953856821
18,0.24831132790389865,0.30833752786257007,4.899182993557873
19,0.21809551604757224,0.30833752786257007,4.957101068205728
20,0.20970182499500006,0.30833752786257007,4.972027176328787
21,0.20970182499500006,0.30833752786257007,4.977129229691748
22,0.20250538318835828,0.30833752786257007,4.993828587785387
23,0.1939516284862165,0.30833752786257007,5.0095554242848905
24,0.18774292298633816,0.30833752786257007,5.023072489223659
25,0.18774292298633816,0.30833752786257007,5.026464044304682
26,0.182617122326093,0.30833752786257007,5.03689327084062
27,0.17936618009961625,0.30833752786257007,5.043149742991979
28,0.1693109884422508,0.30833752786257007,5.062064295639386
29,0.1693109884422508,0.30833752786257007,5.066529901424524
30,0.1693109884422508,0.30833752786257007,5.068271409872696
31,0.15664011042553538,0.30833752786257007,5.093022775056168
32,0.15142409155707837,0.30833752786257007,5.103582825400387
33,0.15142409155707837,0.30833752786257007,5.105850717355633
34,0.15142409155707837,0.30833752786257007,5.107365367760279
35,0.14768616551088143,0.30833752786257007,5.114590955182452
36,0.141755324552448,0.30833752786257007,5.12571385352425
37,0.141755324552448,0.30833752786257007,5.127676421037872
38,0.139789780481895,0.30833752786257007,5.132348088962188
39,0.1316240926584411,0.30833752786257007,5.146201657946504
40,0.1316240926584411,0.30833752786257007,5.1477187117350125
41,0.12761979906237078,0.30833752786257007,5.155415461489875
42,0.12761979906237078,0.30833752786257007,5.156575921996595
43,0.12761979906237078,0.30833752786257007,5.157191866164945
44,0.12761979906237078,0.30833752786257007,5.1575504460293375
45,0.12471586733556697,0.30833752786257007,5.163691908221445
46,0.12471586733556697,0.30833752786257007,5.164156209220668
47,0.12471586733556697,0.30833752786257007,5.164603456974065
48,0.12471586733556697,0.30833752786257007,5.165354919386013
49,0.12206960086040759,0.30833752786257007,5.170684244810101
50,0.11614108666600013,0.30833752786257007,5.180461014563833
51,0.11614108666600013,0.30833752786257007,5.181414910788678
52,0.10860562866250814,0.30833752786257007,5.19371960609797
53,0.10860562866250814,0.30833752786257007,5.194707544767908
54,0.10860562866250814,0.30833752786257007,5.195325808075756
55,0.10860562866250814,0.30833752786257007,5.195740707196984
56,0.10610763319549864,0.30833752786257007,5.2003224096228315
57,0.1054128453234514,0.30833752786257007,5.201885674413802
58,0.1054128453234514,0.30833752786257007,5.202128306949771
59,0.10072709585321402,0.30833752786257007,5.209915440752492
60,0.10072709585321402,0.30833752786257007,5.210777445097584
61,0.10045041506839,0.30833752786257007,5.211459351279584
62,0.10045041506839,0.30833752786257007,5.2120589564624265
63,0.09904449880170121,0.30833752786257007,5.214732629354014
64,0.09813974674866856,0.30833752786257007,5.216538319478144
65,0.09739096168781879,0.30833752786257007,5.218005820175419
66,0.09363366862406758,0.30833752786257007,5.224411079327674
67,0.09248123430629582,0.30833752786257007,5.2265907948615675
68,0.09202192417257463,0.30833752786257007,5.227967546301954
69,0.08956427108651677,0.30833752786257007,5.232332040744648
70,0.08956427108651677,0.30833752786257007,5.232743208835483
71,0.08929669233903445,0.30833752786257007,5.234104452941333
72,0.0876179270023298,0.30833752786257007,5.236881462081777
73,0.08740578356934357,0.30833752786257007,5.237766448705653
74,0.08740578356934357,0.30833752786257007,5.238177745728649
75,0.08462603138545761,0.30833752786257007,5.242784716139578
76,0.08462603138545761,0.30833752786257007,5.242970850550629
77,0.08462603138545761,0.30833752786257007,5.243654534831824
78,0.08462603138545761,0.30833752786257007,5.2439044431445785
79,0.08309607691679743,0.30833752786257007,5.246590251623438
80,0.08206325241653836,0.30833752786257007,5.248707960674493
81,0.08206325241653836,0.30833752786257007,5.248862522518212
82,0.08206325241653836,0.30833752786257007,5.24921835559492
83,0.08145507559200302,0.30833752786257007,5.250545088982748
84,0.08145507559200302,0.30833752786257007,5.250787199011587
85,0.08011892665549995,0.30833752786257007,5.252966265603225
86,0.08011892665549995,0.30833752786257007,5.253084799126331
87,0.08011892665549995,0.30833752786257007,5.253203420227319
88,0.08011892665549995,0.30833752786257007,5.2537185733778475
89,0.07926034423877865,0.30833752786257007,5.255211243708102
90,0.07926034423877865,0.30833752786257007,5.255520194903772
91,0.07788742193316397,0.30833752786257007,5.257947369913676
92,0.07788742193316397,0.30833752786257007,5.258122891262744
93,0.07788742193316397,0.30833752786257007,5.258440180755707
94,0.07788742193316397,0.30833752786257007,5.258844331930565
95,0.07727924510862863,0.30833752786257007,5.259833189343906
96,0.07459805322380525,0.30833752786257007,5.264228927914188
97,0.07422390423014255,0.30833752786257007,5.265297033568709
98,0.07288775529363949,0.30833752786257007,5.26763259745144
99,0.07216605497382289,0.30833752786257007,5.269206515759674
100,0.07216605497382289,0.30833752786257007,5.26971091753046
