Solution_ID,Check_Type,Story,Value
Sol #1,Seismic_Drift_X,1,0.0017514608489458106
Sol #1,Seismic_Drift_X,2,0.0020525148649779713
Sol #1,Seismic_Drift_X,3,0.002360844711054289
Sol #1,Seismic_Drift_X,4,0.0015009740851946183
Sol #1,Seismic_Drift_Y,1,0.002140114171229018
Sol #1,Seismic_Drift_Y,2,0.0026902697894025636
Sol #1,Seismic_Drift_Y,3,0.002815016453204788
Sol #1,Seismic_Drift_Y,4,0.0018167144414266726
Sol #1,Wind_Disp_X,1,0.009144796275936763
Sol #1,Wind_Disp_X,2,0.019896048258241913
Sol #1,Wind_Disp_X,3,0.032038283740282975
Sol #1,Wind_Disp_X,4,0.03937247033950823
Sol #1,Wind_Disp_Y,1,0.008714944088894255
Sol #1,Wind_Disp_Y,2,0.01958480630269011
Sol #1,Wind_Disp_Y,3,0.03084209212564076
Sol #1,Wind_Disp_Y,4,0.03777924275220748
Sol #2,Seismic_Drift_X,1,0.001754230702421696
Sol #2,Seismic_Drift_X,2,0.002056684543208541
Sol #2,Seismic_Drift_X,3,0.0023450843406699275
Sol #2,Seismic_Drift_X,4,0.0014901438345397075
Sol #2,Seismic_Drift_Y,1,0.002143073510681508
Sol #2,Seismic_Drift_Y,2,0.0027085825797015426
Sol #2,Seismic_Drift_Y,3,0.0027324829574232714
Sol #2,Seismic_Drift_Y,4,0.0017870893316235693
Sol #2,Wind_Disp_X,1,0.009153208280536848
Sol #2,Wind_Disp_X,2,0.01991695450870158
Sol #2,Wind_Disp_X,3,0.031770652247442105
Sol #2,Wind_Disp_X,4,0.03899024178831241
Sol #2,Wind_Disp_Y,1,0.008727078266940656
Sol #2,Wind_Disp_Y,2,0.019684117447424994
Sol #2,Wind_Disp_Y,3,0.03034219690857609
Sol #2,Wind_Disp_Y,4,0.037094766299938534
Sol #3,Seismic_Drift_X,1,0.001744540267570954
Sol #3,Seismic_Drift_X,2,0.0020422163779901205
Sol #3,Seismic_Drift_X,3,0.002387942166840759
Sol #3,Seismic_Drift_X,4,0.0015191799718252711
Sol #3,Seismic_Drift_Y,1,0.0021453378776427616
Sol #3,Seismic_Drift_Y,2,0.002728838103832424
Sol #3,Seismic_Drift_Y,3,0.0026534469817765926
Sol #3,Seismic_Drift_Y,4,0.0017751848578928192
Sol #3,Wind_Disp_X,1,0.009095621593331197
Sol #3,Wind_Disp_X,2,0.019771136496505044
Sol #3,Wind_Disp_X,3,0.03231681602776927
Sol #3,Wind_Disp_X,4,0.039781959656168826
Sol #3,Wind_Disp_Y,1,0.008736365057216745
Sol #3,Wind_Disp_Y,2,0.01980032858743645
Sol #3,Wind_Disp_Y,3,0.02983551701823766
Sol #3,Wind_Disp_Y,4,0.036473162328640715
Sol #4,Seismic_Drift_X,1,0.0017184535811480025
