Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
800,0.18343513802850864,0.012542305005170683,38979273.338578634,115854.25549557859,0.012542305005170683,5.778002624731824
800,0.18436982266114332,0.012403132359431475,38971925.80466762,116170.40700893344,0.012403132359431475,5.778002624731824
800,0.18584411038087262,0.012402000191353717,39075123.39377758,116373.10327742789,0.012402000191353717,5.778002624731824
800,0.19248474288258,0.011596456656011642,39415874.123061694,117606.04767266197,0.011596456656011642,5.778002624731824
800,0.19675204066210678,0.010723377186130333,39760260.755422905,118074.95622687887,0.010723377186130333,5.778002624731824
800,0.2009405243964709,0.010375139168156964,39911580.837565675,119016.6170419346,0.010375139168156964,5.778002624731824
800,0.20241481211620016,0.010373937097622016,40014778.42667563,119219.31331042905,0.010373937097622016,5.778002624731824
800,0.20580164551617813,0.01024929377493613,40196861.539905965,119826.74840396225,0.01024929377493613,5.778002624731824
800,0.20843254680131043,0.010123214705539237,40526842.68145176,119812.46786244326,0.010123214705539237,5.778002624731824
800,0.20907026760634134,0.01002091376740847,40380390.7766753,120392.86650745042,0.01002091376740847,5.778002624731824
800,0.20999012925054228,0.009554422527725955,40348181.622048736,120768.40921901798,0.009554422527725955,5.778002624731824
800,0.2126210305356745,0.009512999920722525,40678162.76359452,120754.12867749899,0.009512999920722525,5.778002624731824
800,0.2126552792512237,0.009511927232203418,40681628.075638786,120756.08376243245,0.009511927232203418,5.778002624731824
800,0.21355571516830918,0.009430099080583943,40670815.22968351,121070.28019085384,0.009430099080583943,5.778002624731824
800,0.21390777035548414,0.009429712856085801,40696203.12414346,121116.76338954602,0.009429712856085801,5.778002624731824
800,0.21436615932581257,0.008774361839019395,40721944.25194123,121196.14726484298,0.008774361839019395,5.778002624731824
800,0.21584044704554184,0.008773725233660283,40825141.84105118,121398.84353333742,0.008773725233660283,5.778002624731824
800,0.21855464306017663,0.008335484189370813,40873264.33408399,122137.8080798987,0.008335484189370813,5.778002624731824
800,0.21890669824735157,0.008335146223084788,40898652.22854394,122184.29127859088,0.008335146223084788,5.778002624731824
800,0.22002893077990587,0.008334743169085482,40976461.92319395,122340.50434839315,0.008334743169085482,5.778002624731824
800,0.22038098596708083,0.008334593989355321,41001849.817653894,122386.98754708533,0.008334593989355321,5.778002624731824
800,0.22406192896404692,0.00831110416731113,41158205.37152629,123154.27942455311,0.00831110416731113,5.778002624731824
800,0.22441398415122188,0.008310768251351705,41183593.26598624,123200.76262324529,0.008310768251351705,5.778002624731824
800,0.22509629381911395,0.008226616087156318,41246718.49658845,123254.95448075251,0.008226616087156318,5.778002624731824
800,0.22544834900628893,0.008226105881608981,41272106.39104841,123301.43767944469,0.008226105881608981,5.778002624731824
800,0.22657058153884319,0.008225708226467562,41349916.08569841,123457.65074924695,0.008225708226467562,5.778002624731824
800,0.22657565397430365,0.008119798971558496,41312698.27566235,123555.22805380644,0.008119798971558496,5.778002624731824
800,0.22804994169403292,0.008119084194103853,41415895.864772305,123757.92432230088,0.008119084194103853,5.778002624731824
800,0.2320829398781739,0.008097686369093384,41597639.313104644,124571.69939846084,0.008097686369093384,5.778002624731824
800,0.233117304733241,0.008007628686505976,41686152.43816681,124672.37445466024,0.008007628686505976,5.778002624731824
800,0.23346358900529324,0.007927779028864173,41620194.0504693,124952.55480032867,0.007927779028864173,5.778002624731824
800,0.23911862479324741,0.007333863457868473,42017630.88653287,125725.9416966734,0.007333863457868473,5.778002624731824
800,0.24436463303829803,0.007320178903806415,42504503.68237156,126138.66163205888,0.007320178903806415,5.778002624731824
800,0.24678033035075572,0.007238341022048017,42553937.01689284,126779.33114435547,0.007238341022048017,5.778002624731824
800,0.25480134126488274,0.0069764352840066875,42993370.9584712,128196.7511182632,0.0069764352840066875,5.778002624731824
800,0.25627562898461204,0.0069755677529005,43096568.54758116,128399.44738675765,0.0069755677529005,5.778002624731824
800,0.2691851645217332,0.006872656914606626,43995726.01034627,130185.9196285599,0.006872656914606626,5.778002624731824
800,0.27732092363430727,0.006872289590669079,44564462.18600624,131306.42683242614,0.006872289590669079,5.778002624731824
800,0.28203331269897636,0.006802573427152973,44654769.2412153,132571.99564515927,0.006802573427152973,5.778002624731824
800,0.28267242627119127,0.00672525992723688,44768358.233730465,132482.33375893038,0.00672525992723688,5.778002624731824
800,0.2895197095363491,0.006456017839702145,44881275.0815211,134368.44700609177,0.006456017839702145,5.778002624731824
800,0.3111551523301269,0.00643957261510171,46163660.584149145,137941.4028661567,0.00643957261510171,5.778002624731824
800,0.3764013079061683,0.006289174178175064,50263923.28531,148115.70437578385,0.006289174178175064,5.778002624731824
800,0.4854893862306152,0.006138364336627861,56860612.06152992,165793.71731418173,0.006138364336627861,5.778002624731824
800,0.5090558402237056,0.006073804165115576,58062781.90078043,170187.51860541105,0.006073804165115576,5.778002624731824
800,0.5763914823291474,0.005891640744498109,62462762.229291335,180253.41634735605,0.005891640744498109,5.778002624731824
800,0.6300804681770387,0.005840549720501531,66103948.50271754,187936.53543335423,0.005840549720501531,5.778002624731824
800,0.6998579626791861,0.005747723878478238,69662019.65037009,200949.70469406393,0.005747723878478238,5.778002624731824
800,0.7444624958959856,0.005743296602261368,73547641.62845185,205113.9298758305,0.005743296602261368,5.778002624731824
800,0.7557208608435944,0.005720192908074483,73596374.1201096,208568.15269651174,0.005720192908074483,5.778002624731824
800,0.8202141091172519,0.005567697126596834,77876186.48429413,218040.08811299113,0.005567697126596834,5.778002624731824
800,1.2631610340757047,0.005523040374097142,104079348.09184718,291322.4480659991,0.005523040374097142,5.778002624731824
