Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
2,0.38262691277686356,0.08135177097181678,51682232.008746065,148078.42062416975,0.08135177097181678,5.186325947833496
2,0.39847660150112,0.08111908492971316,52803743.11160066,150139.65336218028,0.08111908492971316,5.186325947833496
2,0.39926058905935335,0.06852034231205487,52414263.25495244,151402.78568612383,0.06852034231205487,5.186325947833496
2,0.40923188478062017,0.06706472911036283,53002610.05423278,153005.42831878614,0.06706472911036283,5.186325947833496
2,0.41385475738714383,0.06543717350062256,53228939.768964194,153869.6306370926,0.06543717350062256,5.186325947833496
2,0.41910851468265065,0.05634746989020814,53584512.80251976,154595.09581472658,0.05634746989020814,5.186325947833496
2,0.43495820340690705,0.05626378732984743,54706023.905374356,156656.32855273708,0.05626378732984743,5.186325947833496
2,0.4448785322525237,0.05555841239977975,55107677.43606635,158730.1361378393,0.05555841239977975,5.186325947833496
2,0.4587965275091549,0.05410517988667179,56319249.55618332,159948.42606665965,0.05410517988667179,5.186325947833496
2,0.4622104922923155,0.05288048258255056,56090300.92907236,161620.2964191336,0.05288048258255056,5.186325947833496
2,0.5061906801845644,0.04999565390785287,58747552.08967292,168526.60891637887,0.04999565390785287,5.186325947833496
3,0.31953975662630346,0.11425288331951035,48682925.41370415,136051.68280787955,0.11425288331951035,5.3285612157247755
3,0.3255436975015647,0.10324699872213317,48974844.719335966,137179.34910169264,0.10324699872213317,5.3285612157247755
3,0.33437484868721623,0.09359665278546418,49508905.617509544,138564.84912143694,0.09359665278546418,5.3285612157247755
3,0.3383037992093333,0.0886574216923717,49608637.648395546,139541.04616785256,0.0886574216923717,5.3285612157247755
3,0.33991339429782574,0.08177045913048807,49645811.94089208,139950.58287581571,0.08177045913048807,5.3285612157247755
3,0.350175004207497,0.07522000966044666,50157648.45965516,141844.25425602286,0.07522000966044666,5.3285612157247755
3,0.3561789450827583,0.06488434530541803,50449567.765286975,142971.92054983598,0.06488434530541803,5.3285612157247755
3,0.3656935574586989,0.06479105809413435,51252862.36999445,143869.90331501098,0.06479105809413435,5.3285612157247755
3,0.39131309792419466,0.06282566675834668,52934331.91036245,147544.46687828767,0.06282566675834668,5.3285612157247755
3,0.43177060233505143,0.06206007777070518,55007781.9712993,154865.68882252026,0.06206007777070518,5.3285612157247755
3,0.5355876540205429,0.05697915755922574,61394914.79222526,170869.30683719923,0.05697915755922574,5.3285612157247755
3,0.5632502383684495,0.0549128049060066,63177249.17390392,174923.60571063633,0.0549128049060066,5.3285612157247755
5,0.4847182146915825,0.054255932317995206,57912202.47419573,163949.07451871346,0.054255932317995206,4.930822519687108
5,0.5431273055944885,0.05325482040762564,61905861.15039866,171908.68553078518,0.05325482040762564,4.930822519687108
7,0.31506200024984043,0.10242375000776935,48474285.49981401,135186.98515927015,0.10242375000776935,5.317383985437983
7,0.3210489766102781,0.1024160115187256,48886225.57505302,135996.10014746324,0.1024160115187256,5.317383985437983
7,0.33322525096471123,0.10164495822730939,49549192.962829486,138097.92824757207,0.10164495822730939,5.317383985437983
7,0.33391946378091686,0.0910321727606684,49577568.58097619,138242.3504535123,0.0910321727606684,5.317383985437983
7,0.34597541418703226,0.08971621308244977,50285042.26852469,140190.16595866324,0.08971621308244977,5.317383985437983
7,0.3601845331462374,0.07249909876325411,50993609.73837809,142812.74140425623,0.07249909876325411,5.317383985437983
7,0.3734997650811478,0.06689995068936953,51882417.94487757,144683.63989141778,0.06689995068936953,5.317383985437983
7,0.39584001360392096,0.06567847788643756,53104576.04763721,148524.8348644443,0.06567847788643756,5.317383985437983
9,0.38804517604128685,0.0887200539790226,52431672.924841724,147827.79853808685,0.0887200539790226,5.127436299338461
9,0.40579757030818775,0.07204450011210638,53360299.923069604,150991.18392705882,0.07204450011210638,5.127436299338461
