gen,best_obj1,best_obj2,hypervolume,PopSize
0,0.8324584980502929,0.005879131158643282,4.1586068949820145,1000
1,0.5891999341735474,0.005879131158643282,4.764825812915844,1000
2,0.5266850630770056,0.005879131158643282,4.920722253878665,1000
3,0.5266850630770056,0.005718778849975574,4.921221605048145,1000
4,0.5266850630770056,0.0057187788499754285,4.921245617472174,1000
5,0.5266850630770056,0.0057187788499754285,4.921444006158354,1000
6,0.502425732546048,0.0057187788499754285,4.981926016732197,1000
7,0.4152422785431604,0.0057187788499754285,5.199067959618375,1000
8,0.4152422785431604,0.0057187788499754285,5.199184653862972,1000
9,0.40871589198781766,0.0057187788499754285,5.215606348116963,1000
10,0.40871589198781766,0.005386255722018993,5.2162812270666095,1000
11,0.40871589198781766,0.005386255722018993,5.216364479554002,1000
12,0.40871589198781766,0.005386255722018993,5.216425513539886,1000
13,0.3951299219222807,0.005386255722018993,5.250343474090951,1000
14,0.38138496492884766,0.005386255722018993,5.284655006023806,1000
15,0.3534475065003916,0.005386255722018993,5.354219717325442,1000
16,0.3534475065003916,0.005386255722018993,5.354329035831465,1000
17,0.3534475065003916,0.005386255722018993,5.3543372740741155,1000
18,0.3475585931287918,0.005386255722018993,5.368978667802884,1000
19,0.3377547412569957,0.005386255722018993,5.393454991435965,1000
20,0.32033108349860884,0.005386255722018993,5.436828394400685,1000
21,0.32033108349860884,0.005386255722018993,5.436857186796707,1000
22,0.30840673540086616,0.005386255722018993,5.466551536970443,1000
23,0.30231269900077884,0.005386255722018993,5.481718606701379,1000
24,0.30231269900077884,0.005386255722018993,5.48175994559229,1000
25,0.30231269900077884,0.005386255722018993,5.481793792762544,1000
26,0.29586941701215247,0.005386255722018993,5.497834118127864,1000
27,0.28743775643569536,0.005386255722018993,5.518830087231916,1000
28,0.285937870177414,0.005386255722018993,5.522596594998114,1000
29,0.283659184700262,0.005386255722018993,5.528296435096891,1000
30,0.28103620166180776,0.005386255722018993,5.534830241471062,1000
31,0.2725314691407581,0.005386255722018993,5.55603877291595,1000
32,0.2725314691407581,0.005386255722018993,5.5560656205336105,1000
33,0.2615588422007367,0.005386255722018993,5.583391438799854,1000
34,0.2615588422007367,0.005386255722018993,5.583402034219825,1000
35,0.2595680859200401,0.005386255722018993,5.5883699619589375,1000
36,0.2557430207857876,0.005386255722018993,5.597905013352214,1000
37,0.25487013600363423,0.005386255722018993,5.600097860268165,1000
38,0.24277963756506954,0.005386255722018993,5.630189776137679,1000
39,0.24277963756506954,0.005386255722018993,5.630209848868812,1000
40,0.24277963756506954,0.005386255722018993,5.630221011648245,1000
41,0.24277963756506954,0.005386255722018993,5.630249213779926,1000
42,0.23299556819489867,0.005386255722018993,5.6545937085498865,1000
43,0.23299556819489867,0.005386255722018993,5.654612015442117,1000
44,0.23299556819489867,0.005386255722018993,5.654624843229142,1000
45,0.23299556819489867,0.005386255722018993,5.654647529534944,1000
46,0.23299556819489867,0.005386255722018993,5.654657472336971,1000
47,0.23243192698743764,0.005386255722018993,5.656074335558251,1000
48,0.23243192698743764,0.005386255722018993,5.656088151061117,1000
49,0.22788178870482875,0.005386255722018993,5.66742397706353,1000
50,0.22448894365980598,0.005386255722018993,5.675876490881125,1000
51,0.22448894365980598,0.005386255722018993,5.675882963394343,1000
52,0.22448894365980598,0.005386255722018993,5.675910409313143,1000
53,0.22448894365980598,0.005386255722018993,5.675919391531594,1000
54,0.21870353512224017,0.005386255722018993,5.6903141180992804,1000
55,0.21870353512224017,0.005386255722018993,5.690324150632494,1000
56,0.21870353512224017,0.005386255722018993,5.6903286459408395,1000
57,0.21682356671684114,0.005386255722018993,5.695008438557303,1000
58,0.21682356671684114,0.005386255722018993,5.695026578679937,1000
59,0.21682356671684114,0.005386255722018993,5.6950311690245865,1000
60,0.21682356671684114,0.005386255722018993,5.695033064353513,1000
61,0.215524968583041,0.005386255722018993,5.698264267991682,1000
62,0.215524968583041,0.005386255722018993,5.698270298757312,1000
63,0.21016209532399635,0.005386255722018993,5.7116199040356275,1000
64,0.21016209532399635,0.005386255722018993,5.711635709068793,1000
65,0.21016209532399635,0.005386255722018993,5.711640582886246,1000
66,0.21016209532399635,0.005386255722018993,5.711649114343784,1000
67,0.21016209532399635,0.005386255722018993,5.711651418278028,1000
68,0.21016209532399635,0.005386255722018993,5.7116516726858295,1000
69,0.21016209532399635,0.005386255722018993,5.711652501550083,1000
70,0.21016209532399635,0.005386255722018993,5.71165655579279,1000
71,0.21016209532399635,0.005386255722018993,5.711657594219266,1000
72,0.20902994033469618,0.005386255722018993,5.7144731279819885,1000
73,0.20902994033469618,0.005386255722018993,5.71448006405574,1000
74,0.20902994033469618,0.005386255722018993,5.714480335978632,1000
75,0.20902994033469618,0.005386255722018993,5.7144833116067595,1000
76,0.20902994033469618,0.005386255722018993,5.7144833116067595,1000
77,0.20902994033469618,0.005386255722018993,5.714485231743573,1000
78,0.20877786741288967,0.005386255722018993,5.715112124923656,1000
79,0.20877786741288967,0.005386255722018993,5.715112644350459,1000
80,0.20877786741288967,0.005386255722018993,5.715113546585717,1000
81,0.20877786741288967,0.005386255722018993,5.7151201195895736,1000
82,0.20877786741288967,0.005386255722018993,5.715123676240675,1000
83,0.20226877619835687,0.005386255722018993,5.73132610401399,1000
84,0.20226877619835687,0.005386255722018993,5.731339714793099,1000
85,0.20226877619835687,0.005386255722018993,5.731341409092611,1000
86,0.20113662120905668,0.005386255722018993,5.734166114195865,1000
87,0.20113662120905668,0.005386255722018993,5.73416641194002,1000
88,0.20113662120905668,0.005386255722018993,5.734174018408403,1000
89,0.20088454828725016,0.005386255722018993,5.73480169118063,1000
90,0.20079448847862758,0.005386255722018993,5.735030537750476,1000
91,0.20079448847862758,0.005386255722018993,5.735031330179111,1000
92,0.20079448847862758,0.005386255722018993,5.735031612876114,1000
93,0.20079448847862758,0.005386255722018993,5.735033010319431,1000
94,0.20079448847862758,0.005386255722018993,5.735050127967106,1000
95,0.20079448847862735,0.005386255722018993,5.735052862997606,1000
96,0.1994102605675209,0.005386255722018993,5.738502485168192,1000
97,0.1883323093671229,0.005386255722018993,5.76607429126658,1000
98,0.1883323093671229,0.005386255722018993,5.7660855995955735,1000
99,0.1883323093671229,0.005386255722018993,5.766088646204281,1000
100,0.1883323093671229,0.005386255722018993,5.766106615265271,1000
