gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
30,0.2573143198194906,0.048184207868238994,5.495947569667658,PopSize_600,600,3,TwoPoint,0.9,0.7
31,0.25534921370922825,0.048184207868238994,5.5006801269583265,PopSize_600,600,3,TwoPoint,0.9,0.7
32,0.2527253174229462,0.048184207868238994,5.507115094348877,PopSize_600,600,3,TwoPoint,0.9,0.7
33,0.24955002105916985,0.048184207868238994,5.514767139548624,PopSize_600,600,3,TwoPoint,0.9,0.7
34,0.24955002105916985,0.048184207868238994,5.5147994324867895,PopSize_600,600,3,TwoPoint,0.9,0.7
35,0.24792442771477868,0.048184207868238994,5.518755527121418,PopSize_600,600,3,TwoPoint,0.9,0.7
36,0.24657523318954078,0.048184207868238994,5.522141124694996,PopSize_600,600,3,TwoPoint,0.9,0.7
37,0.244663796353206,0.048184207868238994,5.526763800561698,PopSize_600,600,3,TwoPoint,0.9,0.7
38,0.24209803780601252,0.048184207868238994,5.532974563238489,PopSize_600,600,3,TwoPoint,0.9,0.7
39,0.24209803780601252,0.048184207868238994,5.533135309621475,PopSize_600,600,3,TwoPoint,0.9,0.7
40,0.24126836409854813,0.048184207868238994,5.535166086458132,PopSize_600,600,3,TwoPoint,0.9,0.7
41,0.24126836409854813,0.048184207868238994,5.535228640382908,PopSize_600,600,3,TwoPoint,0.9,0.7
42,0.24126836409854813,0.048184207868238994,5.535248576695053,PopSize_600,600,3,TwoPoint,0.9,0.7
43,0.2394941318592462,0.048184207868238994,5.539517163886998,PopSize_600,600,3,TwoPoint,0.9,0.7
44,0.2394941318592462,0.048184207868238994,5.539557006479352,PopSize_600,600,3,TwoPoint,0.9,0.7
45,0.23891097868698202,0.048184207868238994,5.541011456528611,PopSize_600,600,3,TwoPoint,0.9,0.7
46,0.23891097868698202,0.048184207868238994,5.541061832060587,PopSize_600,600,3,TwoPoint,0.9,0.7
47,0.23891097868698202,0.048184207868238994,5.541068178158794,PopSize_600,600,3,TwoPoint,0.9,0.7
48,0.23891097868698202,0.048184207868238994,5.541139051788634,PopSize_600,600,3,TwoPoint,0.9,0.7
49,0.23891097868698202,0.048184207868238994,5.541152359822844,PopSize_600,600,3,TwoPoint,0.9,0.7
50,0.23891097868698202,0.048184207868238994,5.541166477659475,PopSize_600,600,3,TwoPoint,0.9,0.7
51,0.23891097868698202,0.048184207868238994,5.5411683448554765,PopSize_600,600,3,TwoPoint,0.9,0.7
52,0.2375776556501808,0.048184207868238994,5.544363581163049,PopSize_600,600,3,TwoPoint,0.9,0.7
53,0.2375776556501808,0.048184207868238994,5.544374190835027,PopSize_600,600,3,TwoPoint,0.9,0.7
54,0.2375776556501808,0.048184207868238994,5.544416927277489,PopSize_600,600,3,TwoPoint,0.9,0.7
55,0.2375776556501808,0.048184207868238994,5.544432059299968,PopSize_600,600,3,TwoPoint,0.9,0.7
56,0.2375776556501808,0.048184207868238994,5.544476328360634,PopSize_600,600,3,TwoPoint,0.9,0.7
57,0.2375776556501808,0.048184207868238994,5.544487631596466,PopSize_600,600,3,TwoPoint,0.9,0.7
58,0.23157705676040918,0.048184207868238994,5.559063002269051,PopSize_600,600,3,TwoPoint,0.9,0.7
59,0.23157705676040918,0.048184207868238994,5.559066507833467,PopSize_600,600,3,TwoPoint,0.9,0.7
60,0.22396352079665535,0.048184207868238994,5.57741058102977,PopSize_600,600,3,TwoPoint,0.9,0.7
61,0.22396352079665535,0.048184207868238994,5.577418879384721,PopSize_600,600,3,TwoPoint,0.9,0.7
62,0.22263019775985404,0.048184207868238994,5.580639839142035,PopSize_600,600,3,TwoPoint,0.9,0.7
63,0.22263019775985404,0.048184207868238994,5.580815963022243,PopSize_600,600,3,TwoPoint,0.9,0.7
64,0.22263019775985404,0.048184207868238994,5.580934154390718,PopSize_600,600,3,TwoPoint,0.9,0.7
65,0.22263019775985404,0.048184207868238994,5.580949694587149,PopSize_600,600,3,TwoPoint,0.9,0.7
66,0.2197441274807258,0.048184207868238994,5.587992057164455,PopSize_600,600,3,TwoPoint,0.9,0.7
67,0.2197441274807258,0.048184207868238994,5.5882212646244165,PopSize_600,600,3,TwoPoint,0.9,0.7
68,0.2197441274807258,0.048184207868238994,5.588227729995855,PopSize_600,600,3,TwoPoint,0.9,0.7
69,0.21899581506292004,0.048184207868238994,5.590059692781008,PopSize_600,600,3,TwoPoint,0.9,0.7
70,0.21899581506292004,0.048184207868238994,5.590138317464391,PopSize_600,600,3,TwoPoint,0.9,0.7
71,0.21836268562560499,0.048184207868238994,5.591726990052978,PopSize_600,600,3,TwoPoint,0.9,0.7
72,0.21628491315110562,0.048184207868238994,5.596949170228526,PopSize_600,600,3,TwoPoint,0.9,0.7
73,0.20922451397865613,0.048184207868238994,5.613948512615772,PopSize_600,600,3,TwoPoint,0.9,0.7
74,0.20922451397865613,0.048184207868238994,5.613993966624272,PopSize_600,600,3,TwoPoint,0.9,0.7
75,0.20847620156085037,0.048184207868238994,5.6158632110747515,PopSize_600,600,3,TwoPoint,0.9,0.7
76,0.20847620156085037,0.048184207868238994,5.615923367503874,PopSize_600,600,3,TwoPoint,0.9,0.7
77,0.20847620156085037,0.048184207868238994,5.615935383947801,PopSize_600,600,3,TwoPoint,0.9,0.7
78,0.20700071650443985,0.048184207868238994,5.619490826964298,PopSize_600,600,3,TwoPoint,0.9,0.7
79,0.20700071650443985,0.048184207868238994,5.619585846118391,PopSize_600,600,3,TwoPoint,0.9,0.7
80,0.20700071650443985,0.048184207868238994,5.61963767839626,PopSize_600,600,3,TwoPoint,0.9,0.7
81,0.20700071650443985,0.048184207868238994,5.61965516217897,PopSize_600,600,3,TwoPoint,0.9,0.7
82,0.20700071650443985,0.048184207868238994,5.6196565157693135,PopSize_600,600,3,TwoPoint,0.9,0.7
83,0.20700071650443985,0.048184207868238994,5.619725360046128,PopSize_600,600,3,TwoPoint,0.9,0.7
84,0.20700071650443985,0.048184207868238994,5.619747154862458,PopSize_600,600,3,TwoPoint,0.9,0.7
85,0.20700071650443985,0.048184207868238994,5.619768744460132,PopSize_600,600,3,TwoPoint,0.9,0.7
86,0.20700071650443985,0.048184207868238994,5.619769045509239,PopSize_600,600,3,TwoPoint,0.9,0.7
87,0.20700071650443985,0.048184207868238994,5.619788439016316,PopSize_600,600,3,TwoPoint,0.9,0.7
88,0.20700071650443985,0.048184207868238994,5.619791327837128,PopSize_600,600,3,TwoPoint,0.9,0.7
89,0.20700071650443985,0.048184207868238994,5.61979189131849,PopSize_600,600,3,TwoPoint,0.9,0.7
90,0.20700071650443985,0.048184207868238994,5.6198187677814175,PopSize_600,600,3,TwoPoint,0.9,0.7
91,0.20700071650443985,0.048184207868238994,5.6198187677814175,PopSize_600,600,3,TwoPoint,0.9,0.7
92,0.20558788962471128,0.048184207868238994,5.623222283716352,PopSize_600,600,3,TwoPoint,0.9,0.7
93,0.20558788962471128,0.048184207868238994,5.623226907120852,PopSize_600,600,3,TwoPoint,0.9,0.7
94,0.20558788962471128,0.048184207868238994,5.623226907120853,PopSize_600,600,3,TwoPoint,0.9,0.7
95,0.20558788962471128,0.048184207868238994,5.623226907120853,PopSize_600,600,3,TwoPoint,0.9,0.7
96,0.20558788962471128,0.048184207868238994,5.623233774799168,PopSize_600,600,3,TwoPoint,0.9,0.7
97,0.20558788962471128,0.048184207868238994,5.6232391875834535,PopSize_600,600,3,TwoPoint,0.9,0.7
98,0.20558788962471128,0.048184207868238994,5.623246534792773,PopSize_600,600,3,TwoPoint,0.9,0.7
99,0.20558788962471128,0.048184207868238994,5.623247319933962,PopSize_600,600,3,TwoPoint,0.9,0.7
100,0.20558788962471128,0.048184207868238994,5.623247578265559,PopSize_600,600,3,TwoPoint,0.9,0.7
0,0.9880528092602054,0.07931454426648668,3.659948574460965,PopSize_700,700,3,TwoPoint,0.9,0.7
1,0.4495214977793317,0.0712018760000609,4.9801983394957645,PopSize_700,700,3,TwoPoint,0.9,0.7
2,0.4495214977793317,0.0712018760000609,4.9801983394957645,PopSize_700,700,3,TwoPoint,0.9,0.7
3,0.4451560953586077,0.057771031559703805,5.015881626394431,PopSize_700,700,3,TwoPoint,0.9,0.7
4,0.43632007060400235,0.04796161154358463,5.057295075306259,PopSize_700,700,3,TwoPoint,0.9,0.7
5,0.39129165455691695,0.04796161154358463,5.167857085777036,PopSize_700,700,3,TwoPoint,0.9,0.7
6,0.31751992548039704,0.04796161154358463,5.346755924844082,PopSize_700,700,3,TwoPoint,0.9,0.7
7,0.31751992548039704,0.04796161154358463,5.347548102780016,PopSize_700,700,3,TwoPoint,0.9,0.7
8,0.30521663292559187,0.04658396791408846,5.381373078245442,PopSize_700,700,3,TwoPoint,0.9,0.7
9,0.30521663292559187,0.04658396791408846,5.381653534333483,PopSize_700,700,3,TwoPoint,0.9,0.7
10,0.29310546447328645,0.04658396791408846,5.411004758678559,PopSize_700,700,3,TwoPoint,0.9,0.7
11,0.2779325972408269,0.04658396791408846,5.447678211495103,PopSize_700,700,3,TwoPoint,0.9,0.7
12,0.27301607391111116,0.04658396791408846,5.460041758063817,PopSize_700,700,3,TwoPoint,0.9,0.7
13,0.2607970885873737,0.04658396791408846,5.489598714078538,PopSize_700,700,3,TwoPoint,0.9,0.7
14,0.2607970885873737,0.04658396791408846,5.489956992420945,PopSize_700,700,3,TwoPoint,0.9,0.7
15,0.2597164388278346,0.04658396791408846,5.492674144611585,PopSize_700,700,3,TwoPoint,0.9,0.7
16,0.2597164388278346,0.04658396791408846,5.492711540131813,PopSize_700,700,3,TwoPoint,0.9,0.7
17,0.2597164388278346,0.04658396791408846,5.493175507069311,PopSize_700,700,3,TwoPoint,0.9,0.7
18,0.25804045070185666,0.04658396791408846,5.497241343021396,PopSize_700,700,3,TwoPoint,0.9,0.7
19,0.25719837702880377,0.04658396791408846,5.499478650777171,PopSize_700,700,3,TwoPoint,0.9,0.7
20,0.2519872110322187,0.04658396791408846,5.512176252395632,PopSize_700,700,3,TwoPoint,0.9,0.7
21,0.23781325356903904,0.04658396791408846,5.546281877788726,PopSize_700,700,3,TwoPoint,0.9,0.7
22,0.23781325356903904,0.04658396791408846,5.546358334081942,PopSize_700,700,3,TwoPoint,0.9,0.7
23,0.23781325356903904,0.04658396791408846,5.546404490039341,PopSize_700,700,3,TwoPoint,0.9,0.7
24,0.23781325356903904,0.04658396791408846,5.546424939589129,PopSize_700,700,3,TwoPoint,0.9,0.7
25,0.235056615683522,0.04658396791408846,5.553072603117474,PopSize_700,700,3,TwoPoint,0.9,0.7
26,0.22889586391498518,0.04658396791408846,5.567999681631368,PopSize_700,700,3,TwoPoint,0.9,0.7
27,0.2214383359353176,0.04658396791408846,5.585950405327267,PopSize_700,700,3,TwoPoint,0.9,0.7
28,0.21640508228195535,0.04658396791408846,5.598046038729487,PopSize_700,700,3,TwoPoint,0.9,0.7
29,0.21640508228195535,0.04658396791408846,5.598277242249352,PopSize_700,700,3,TwoPoint,0.9,0.7
30,0.21640508228195535,0.04658396791408846,5.598393773242919,PopSize_700,700,3,TwoPoint,0.9,0.7
31,0.21640508228195535,0.04658396791408846,5.598458857309137,PopSize_700,700,3,TwoPoint,0.9,0.7
32,0.21517223565849902,0.04658396791408846,5.601438211967971,PopSize_700,700,3,TwoPoint,0.9,0.7
33,0.2015837005692171,0.04658396791408846,5.6340438669448085,PopSize_700,700,3,TwoPoint,0.9,0.7
34,0.2015837005692171,0.04658396791408846,5.634103746073628,PopSize_700,700,3,TwoPoint,0.9,0.7
35,0.2015837005692171,0.04658396791408846,5.63412415594606,PopSize_700,700,3,TwoPoint,0.9,0.7
36,0.2015837005692171,0.04658396791408846,5.634279487332262,PopSize_700,700,3,TwoPoint,0.9,0.7
37,0.2015837005692171,0.04658396791408846,5.634297914181447,PopSize_700,700,3,TwoPoint,0.9,0.7
38,0.2015837005692171,0.04658396791408846,5.6343306925606775,PopSize_700,700,3,TwoPoint,0.9,0.7
39,0.2015837005692171,0.04658396791408846,5.63436176331724,PopSize_700,700,3,TwoPoint,0.9,0.7
40,0.2015837005692171,0.04658396791408846,5.634380428772289,PopSize_700,700,3,TwoPoint,0.9,0.7
41,0.2015837005692171,0.04658396791408846,5.634445762004954,PopSize_700,700,3,TwoPoint,0.9,0.7
42,0.2015837005692171,0.04658396791408846,5.634472947408314,PopSize_700,700,3,TwoPoint,0.9,0.7
43,0.2015837005692171,0.04658396791408846,5.63448681714427,PopSize_700,700,3,TwoPoint,0.9,0.7
44,0.2015837005692171,0.04658396791408846,5.6345607146545,PopSize_700,700,3,TwoPoint,0.9,0.7
45,0.2015837005692171,0.04658396791408846,5.6346073561252075,PopSize_700,700,3,TwoPoint,0.9,0.7
46,0.2015837005692171,0.04658396791408846,5.634669839664468,PopSize_700,700,3,TwoPoint,0.9,0.7
47,0.2015837005692171,0.04658396791408846,5.634857870720832,PopSize_700,700,3,TwoPoint,0.9,0.7
48,0.2015837005692171,0.04658396791408846,5.6348963397883445,PopSize_700,700,3,TwoPoint,0.9,0.7
49,0.2015837005692171,0.04658396791408846,5.63496670345284,PopSize_700,700,3,TwoPoint,0.9,0.7
50,0.2015837005692171,0.04658396791408846,5.635039161547669,PopSize_700,700,3,TwoPoint,0.9,0.7
51,0.2015837005692171,0.04658396791408846,5.635056424976135,PopSize_700,700,3,TwoPoint,0.9,0.7
52,0.19342135045142128,0.04658396791408846,5.654759726901631,PopSize_700,700,3,TwoPoint,0.9,0.7
53,0.19342135045142128,0.04658396791408846,5.654771342615543,PopSize_700,700,3,TwoPoint,0.9,0.7
