Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
600,0.17623627143221784,0.011351835346597998,38808882.5269205,114004.5415303119,0.011351835346597998,5.796046139255267
600,0.19246223040140237,0.01103101299565861,39716164.09499692,116824.60550012608,0.01103101299565861,5.796046139255267
600,0.19353847805982483,0.011029951239271803,39791073.40832636,116973.67503365169,0.011029951239271803,5.796046139255267
600,0.19541844646522388,0.011029819718216271,39922667.94339833,117232.14736273802,0.011029819718216271,5.796046139255267
600,0.2008227291310269,0.01039396537836851,40251419.208888106,118102.90362304315,0.01039396537836851,5.796046139255267
600,0.2018989767894494,0.01039296726227785,40326328.52221755,118251.97315656875,0.01039296726227785,5.796046139255267
600,0.20377894519484846,0.010392843624461788,40457923.05728952,118510.44548565509,0.010392843624461788,5.796046139255267
600,0.20705044271635117,0.010180412588282457,40539740.4003917,119339.7373057851,0.010180412588282457,5.796046139255267
600,0.2088437400451539,0.010130206702097147,40690853.150466464,119520.32359695088,0.010130206702097147,5.796046139255267
600,0.2099199877035764,0.010129242384410514,40765762.4637959,119669.39313047648,0.010129242384410514,5.796046139255267
600,0.21007634906510808,0.008934577820692067,40677847.591515236,119945.79653809019,0.008934577820692067,5.796046139255267
600,0.21115259672353065,0.008933732949859465,40752756.90484468,120094.86607161579,0.008933732949859465,5.796046139255267
600,0.21303256512892968,0.008933628294661973,40884351.43991665,120353.33840070212,0.008933628294661973,5.796046139255267
600,0.21809735997923513,0.008713930450450047,41117281.533093594,121363.21651199792,0.008713930450450047,5.796046139255267
600,0.2191736076376576,0.008713113624938316,41192190.84642303,121512.28604552352,0.008713113624938316,5.796046139255267
600,0.22105357604305664,0.008713012443739553,41323785.381495,121770.75837460985,0.008713012443739553,5.796046139255267
600,0.22350222434344139,0.00863850169764834,41457249.43949756,122205.23614927585,0.00863850169764834,5.796046139255267
600,0.22567314250620218,0.008618358659079893,41509971.60561861,122759.59194000094,0.008618358659079893,5.796046139255267
600,0.2267493901646246,0.008617575596087992,41584880.91894805,122908.66147352653,0.008617575596087992,5.796046139255267
600,0.22862935857002364,0.008617478596962451,41716475.454020016,123167.13380261287,0.008617478596962451,5.796046139255267
600,0.2315232352575684,0.0084319837177787,41896683.38107592,123622.65612318358,0.0084319837177787,5.796046139255267
600,0.23369415342032912,0.00841322702164363,41949405.54719696,124177.01191390867,0.00841322702164363,5.796046139255267
600,0.23477040107875163,0.008412468935813027,42024314.860526405,124326.08144743426,0.008412468935813027,5.796046139255267
600,0.23517012244385327,0.008223076584674633,41920643.73853726,124720.49398330435,0.008223076584674633,5.796046139255267
600,0.2358863390432295,0.007717208038251219,42309086.9398028,123946.65009025036,0.007717208038251219,5.796046139255267
600,0.2367796436155999,0.007477935023707848,42251529.256733574,124379.10832521868,0.007477935023707848,5.796046139255267
600,0.24480065452972688,0.00729586238874868,42690963.198311925,125796.52829912641,0.00729586238874868,5.796046139255267
600,0.29546153086857463,0.007057548260732231,45278066.80175342,135234.68790393305,0.007057548260732231,5.796046139255267
600,0.3348904567000322,0.006963018427251847,47479330.28247957,142096.24021247283,0.006963018427251847,5.796046139255267
600,0.347562693378632,0.006815387074201677,48243478.29369554,144155.37298797796,0.006815387074201677,5.796046139255267
600,0.3548301599678849,0.006642161575998106,48865259.25769071,144863.01145009664,0.006642161575998106,5.796046139255267
600,0.37537006721475175,0.006604434478928191,49755410.110312834,149098.97337956465,0.006604434478928191,5.796046139255267
600,0.3772500356201508,0.006604373577601201,49887004.6453848,149357.44570865098,0.006604373577601201,5.796046139255267
600,0.3967947170322028,0.0064643175302885195,51474502.07151833,151478.87501293066,0.0064643175302885195,5.796046139255267
600,0.40271343929671666,0.005925960937006679,52110999.39103359,151719.70121418883,0.005925960937006679,5.796046139255267
600,0.6040157445475708,0.005917612635044704,64165473.86114892,184646.87493589084,0.005917612635044704,5.796046139255267
600,0.6440491995424587,0.005877035706575226,67036467.51813359,189973.78412941637,0.005877035706575226,5.796046139255267
600,0.7272023380872455,0.005821959966545075,71845509.96598548,204014.5007629123,0.005821959966545075,5.796046139255267
600,1.1346343190757846,0.005352044932031994,97878457.17622969,266442.8904497537,0.005352044932031994,5.796046139255267
