Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
500,0.19810884278607413,0.10005095463201556,40740743.28665556,118563.02065713532,0.10005095463201556,5.643228445178602
500,0.19945496079511177,0.09818840697051912,40838692.802699864,118731.03743517716,0.09818840697051912,5.643228445178602
500,0.19964791954907796,0.09758689224799108,40756823.098509096,119005.41410869732,0.09758689224799108,5.643228445178602
500,0.202487499583889,0.09748138376087424,41127263.90257007,118932.32432521963,0.09748138376087424,5.643228445178602
500,0.2026804583378552,0.09688270944514696,41045394.1983793,119206.70099873979,0.09688270944514696,5.643228445178602
500,0.2048939946491973,0.09421287292543884,41054498.024905294,119879.55558414385,0.09421287292543884,5.643228445178602
500,0.20726145551283176,0.09183196300629128,41085916.696637444,120542.6171104736,0.09183196300629128,5.643228445178602
500,0.2100064805371849,0.08557338083401984,41413191.703118436,120552.41805265614,0.08557338083401984,5.643228445178602
500,0.21135259854622254,0.08453094338279281,41511141.21916274,120720.43483069798,0.08453094338279281,5.643228445178602
500,0.2115455573001887,0.08430972753691332,41429271.51497197,120994.81150421815,0.08430972753691332,5.643228445178602
500,0.21217175742177014,0.08388623691214095,41465360.89921104,121097.69948278455,0.08388623691214095,5.643228445178602
500,0.21351787543080777,0.08293307999427137,41563310.415255345,121265.71626082639,0.08293307999427137,5.643228445178602
500,0.21371083418477393,0.08274914344913017,41481440.71106458,121540.09293434655,0.08274914344913017,5.643228445178602
500,0.216550414219585,0.08225074423899648,41851881.51512555,121467.00315086886,0.08225074423899648,5.643228445178602
500,0.21674337297355117,0.08206927762625918,41770011.81093478,121741.37982438902,0.08206927762625918,5.643228445178602
500,0.21734674553309438,0.08178540522112873,41746764.628650874,121991.93164692927,0.08178540522112873,5.643228445178602
500,0.2189569092848933,0.08107315443402528,41779115.637460776,122414.23440979308,0.08107315443402528,5.643228445178602
500,0.21956647396708848,0.07888825511217867,41953062.25764321,122152.1276693451,0.07888825511217867,5.643228445178602
500,0.21975943272105464,0.0785584868988379,41871192.55345244,122426.50434286526,0.0785584868988379,5.643228445178602
500,0.2225990127558657,0.07821955113603574,42241633.35751341,122353.41455938756,0.07821955113603574,5.643228445178602
500,0.22279197150983188,0.07789347929800701,42159763.653322645,122627.79123290772,0.07789347929800701,5.643228445178602
500,0.2230431043658085,0.07762262012733176,42144484.21503138,122746.69818544644,0.07762262012733176,5.643228445178602
500,0.22313783311224133,0.0765312436151863,41982456.26764574,123199.34646281699,0.0765312436151863,5.643228445178602
