Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
700,0.19545217961774852,0.012882782427586559,39953821.64681086,117162.54527827683,0.012882782427586559,5.747805418278724
700,0.19977500299268042,0.010871989188427732,40112329.65086909,118128.38900161634,0.010871989188427732,5.747805418278724
700,0.20714865452136258,0.010562282234338013,40407163.49842425,119712.80958757704,0.010562282234338013,5.747805418278724
700,0.2102730661215777,0.010204537101786528,40573093.160243034,120278.45206518115,0.010204537101786528,5.747805418278724
700,0.2176467176502599,0.010116467123834483,40867927.007798195,121862.87265114185,0.010116467123834483,5.747805418278724
700,0.21858179368955633,0.010015573821808675,40911603.34141446,122047.58594541474,0.010015573821808675,5.747805418278724
700,0.22031814266120314,0.009994759982396906,41112941.68735351,122080.55971920615,0.009994759982396906,5.747805418278724
700,0.2204399498101365,0.00892619590470361,41210338.99088434,121868.15690220163,0.00892619590470361,5.747805418278724
700,0.22270555803804526,0.00890531907420141,41295085.84424101,122370.04758429738,0.00890531907420141,5.747805418278724
700,0.22328050687883177,0.008541245040185368,41178824.04310605,122852.64253884116,0.008541245040185368,5.747805418278724
700,0.22859113197077008,0.0085173037318645,41716259.71054013,123155.53498870016,0.0085173037318645,5.747805418278724
700,0.23083704785464848,0.008454457074210782,41717459.71269192,123866.58568195584,0.008454457074210782,5.747805418278724
700,0.2320756685196475,0.008208786522206852,41686096.73890412,124341.30391820097,0.008208786522206852,5.747805418278724
700,0.23914577542262708,0.008181226142335293,42055969.89386334,125635.71956218944,0.008181226142335293,5.747805418278724
700,0.24212074505927295,0.007935605760246298,42225945.26601459,126143.41157222597,0.007935605760246298,5.747805418278724
700,0.24913427163929291,0.007935572476939236,42716871.74702457,127107.70570628995,0.007935572476939236,5.747805418278724
700,0.2494883721706786,0.0075527348851925444,42695068.31211388,127276.51992770899,0.0075527348851925444,5.747805418278724
700,0.24980227531901433,0.00742679017411248,42970574.38200922,126665.9536182625,0.00742679017411248,5.747805418278724
700,0.25743389249981474,0.006888117313554395,42999402.74085209,129018.2836212256,0.006888117313554395,5.747805418278724
700,0.26913694840516966,0.006878034099373051,43731126.80740832,130852.84489044965,0.006878034099373051,5.747805418278724
700,0.26952191124468133,0.00674653324634015,43837702.992622726,130700.45165287153,0.00674653324634015,5.747805418278724
700,0.27871784432475466,0.006746148512950908,44279826.182701096,132484.53326390986,0.006746148512950908,5.747805418278724
700,0.27998690353237865,0.006659532973312116,44347985.4761011,132712.3166408772,0.006659532973312116,5.747805418278724
700,0.2806342629178239,0.00659751576254658,44492585.57012435,132545.31602882422,0.00659751576254658,5.747805418278724
700,0.28956779945196354,0.00651748812785183,44896684.85139387,134344.0050143374,0.00651748812785183,5.747805418278724
700,0.2899198546391387,0.00651723031854909,44922072.74585385,134390.48821302957,0.00651723031854909,5.747805418278724
700,0.29330649959642385,0.00645531007452524,45256733.581340335,134604.44880432935,0.00645531007452524,5.747805418278724
700,0.2972401241855203,0.006419410862731012,45613509.45420983,134935.31258225656,0.006419410862731012,5.747805418278724
700,0.3194824712880121,0.0063275277242385315,46666860.69784774,139291.80298668263,0.0063275277242385315,5.747805418278724
700,0.3688355698797243,0.006152962061372513,49373872.060413204,148004.94551666922,0.006152962061372513,5.747805418278724
700,0.5540018472763846,0.006136342456595283,61487342.54960116,175649.14914984684,0.006136342456595283,5.747805418278724
700,0.5748699983891639,0.0059710797914454385,62881237.30949064,178690.60407703376,0.0059710797914454385,5.747805418278724
700,0.7174668127199,0.0058707354887879435,71285912.8934182,202361.74331582544,0.0058707354887879435,5.747805418278724
700,0.8648476088947104,0.00567883780254812,79953478.42512913,226876.21908682765,0.00567883780254812,5.747805418278724
