Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
400,0.261685381845277,0.060539493467260425,44396668.81160018,129030.22294805502,0.060539493467260425,5.674710910067839
400,0.26821075775294745,0.06017627405642055,44496111.32832386,130824.28529200047,0.06017627405642055,5.674710910067839
400,0.2964513635924674,0.056876807552901705,46372253.467615016,134815.68517093154,0.056876807552901705,5.674710910067839
400,0.3089117669186852,0.05668369030322393,47084494.4537888,136878.34330770094,0.05668369030322393,5.674710910067839
400,0.3093566403200866,0.05630343302686435,47119920.671374716,136925.89737538152,0.05630343302686435,5.674710910067839
400,0.32909753337226216,0.055643672161377396,48424729.75055582,139733.37015757797,0.055643672161377396,5.674710910067839
400,0.3587166456915729,0.05505597563860798,50039944.55306034,144839.52345201577,0.05505597563860798,5.674710910067839
400,0.4099288119482467,0.05462105904002818,53456342.6380039,152040.6709652235,0.05462105904002818,5.674710910067839
400,0.44123694521260287,0.05256477336779955,55190909.864403665,157366.90038513174,0.05256477336779955,5.674710910067839
400,0.44295813572787274,0.051324017193666235,55488041.79286204,157133.15776448,0.051324017193666235,5.674710910067839
400,0.6916207524118146,0.05040410326416392,70474185.65700662,196280.06610294606,0.05040410326416392,5.674710910067839
