Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
400,0.20944197642353432,0.013574698793738413,40438138.640914105,120362.16038524837,0.013574698793738413,5.71310647363281
400,0.20969404934534047,0.01334650445184357,40382015.72582335,120587.02357765904,0.01334650445184357,5.71310647363281
400,0.2111683370650697,0.013345117569023637,40485213.31493331,120789.71984615349,0.013345117569023637,5.71310647363281
400,0.2152457662468089,0.01332655924576129,40674291.21281625,121598.71132554475,0.01332655924576129,5.71310647363281
400,0.21592176293066484,0.01318526861927395,40670336.91732695,121823.85726040098,0.01318526861927395,5.71310647363281
400,0.21701729355787625,0.011107091792006495,40771541.836287186,121911.2562938373,0.011107091792006495,5.71310647363281
400,0.2184915812776055,0.011106117135063763,40874739.42539714,122113.95256233175,0.011106117135063763,5.71310647363281
400,0.22324500714320056,0.01093851047954857,41059863.02779078,123148.08997657924,0.01093851047954857,5.71310647363281
400,0.2247192948629298,0.010937548011373388,41163060.616900735,123350.78624507369,0.010937548011373388,5.71310647363281
400,0.22627091349195746,0.010044041482335175,41197970.218914315,123754.14920888434,0.010044041482335175,5.71310647363281
400,0.22774520121168673,0.010042958617287417,41301167.80802427,123956.84547737878,0.010042958617287417,5.71310647363281
400,0.23463141222158196,0.009040660200688314,41733225.3328055,125032.4473318014,0.009040660200688314,5.71310647363281
400,0.23610569994131125,0.009039896186449549,41836422.92191546,125235.14360029585,0.009039896186449549,5.71310647363281
400,0.2389178044999951,0.009039835641673433,42033265.37464549,125621.77308450954,0.009039835641673433,5.71310647363281
400,0.24085912580690627,0.008916253290418558,42021546.52430909,126269.28101454335,0.008916253290418558,5.71310647363281
400,0.24233341352663554,0.008915497776884457,42124744.11341905,126471.97728303779,0.008915497776884457,5.71310647363281
400,0.242652423135709,0.008804833178830362,42172659.27438386,126449.86730570914,0.008804833178830362,5.71310647363281
400,0.2438850321556632,0.008085571268670082,42159653.71543263,126875.34024684844,0.008085571268670082,5.71310647363281
400,0.24535931987539247,0.008084880997229335,42262851.304542586,127078.03651534289,0.008084880997229335,5.71310647363281
400,0.2481714244340764,0.008084827115274473,42459693.75727262,127464.66599955657,0.008084827115274473,5.71310647363281
400,0.2509518287565609,0.008082720470587392,42580475.44638932,128037.3347570643,0.008082720470587392,5.71310647363281
400,0.25190604306979025,0.007882953820273101,42599087.65701099,128292.76022075617,0.007882953820273101,5.71310647363281
400,0.2609857881179177,0.007808910665109595,43307452.313244365,129353.40568025828,0.007808910665109595,5.71310647363281
400,0.26164624370562295,0.0077338203480113235,43042683.226146646,130246.1087836977,0.0077338203480113235,5.71310647363281
400,0.26312053142535224,0.007733174619323786,43145880.8152566,130448.80505219214,0.007733174619323786,5.71310647363281
400,0.26760090337223086,0.007150761241889932,43647414.65990308,130580.2690397506,0.007150761241889932,5.71310647363281
400,0.27188729565064407,0.0071499250591410945,43947454.70174308,131169.59479245872,0.0071499250591410945,5.71310647363281
400,0.28117363118782623,0.006934359595196214,44379124.088474326,133009.37676154403,0.006934359595196214,5.71310647363281
400,0.2826479189075556,0.006933762415258679,44482321.67758428,133212.0730300385,0.006933762415258679,5.71310647363281
400,0.2933388270729219,0.006882174392773886,44840814.648070425,135687.1558142416,0.006882174392773886,5.71310647363281
400,0.2999633974996035,0.006762078985029649,45443201.789257295,136240.3755163639,0.006762078985029649,5.71310647363281
400,0.30281139817173275,0.006752896163684912,45504894.703837104,136986.8958806688,0.006752896163684912,5.71310647363281
400,0.3106587822474177,0.006699887816835261,45809073.48422791,138697.8560424024,0.006699887816835261,5.71310647363281
400,0.3125970890005355,0.006695921522403652,46207635.28422866,138286.51578683645,0.006695921522403652,5.71310647363281
400,0.31284745316978024,0.006194473237926361,46009528.820097476,138876.93363662777,0.006194473237926361,5.71310647363281
400,0.34896323595536866,0.0060638324357296216,47953058.39767754,145349.54458751064,0.0060638324357296216,5.71310647363281
400,0.4742594554349418,0.006012714144695027,55937235.32329909,164603.7654743919,0.006012714144695027,5.71310647363281
400,0.48242999146305343,0.005987954487907498,56422384.64883711,165950.85568127618,0.005987954487907498,5.71310647363281
400,0.490274146154519,0.005935777775947926,57111947.09807188,166667.09505909955,0.005935777775947926,5.71310647363281
400,0.5251008006169678,0.005795187210933743,58691015.985718794,173669.54057053817,0.005795187210933743,5.71310647363281
400,0.5583574907733578,0.005780964412645759,61203500.22848272,177766.0086504822,0.005780964412645759,5.71310647363281
400,0.6068220398632393,0.005656373946156009,63715497.179029256,186699.45037455304,0.005656373946156009,5.71310647363281
400,0.6243282176117102,0.005629171271991002,65081253.19385113,188744.43665987853,0.005629171271991002,5.71310647363281
