gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
8,0.34089448405702183,0.048829595788204255,5.289240041300408,PopSize_900,900,3,TwoPoint,0.9,0.7
9,0.33111636359949176,0.04847516175161364,5.313815413444021,PopSize_900,900,3,TwoPoint,0.9,0.7
10,0.322652797497199,0.04847516175161364,5.334449529929224,PopSize_900,900,3,TwoPoint,0.9,0.7
11,0.31884172245379583,0.04847516175161364,5.3441497761745715,PopSize_900,900,3,TwoPoint,0.9,0.7
12,0.3030849726242004,0.04847516175161364,5.3823499459432504,PopSize_900,900,3,TwoPoint,0.9,0.7
13,0.2846008417419331,0.04847516175161364,5.427142645535831,PopSize_900,900,3,TwoPoint,0.9,0.7
14,0.26172203537697847,0.04847516175161364,5.482422837861095,PopSize_900,900,3,TwoPoint,0.9,0.7
15,0.26172203537697847,0.04847516175161364,5.482653592132612,PopSize_900,900,3,TwoPoint,0.9,0.7
16,0.26172203537697847,0.04847516175161364,5.483120540336563,PopSize_900,900,3,TwoPoint,0.9,0.7
17,0.23776743920947985,0.04847516175161364,5.54133768723532,PopSize_900,900,3,TwoPoint,0.9,0.7
18,0.23776743920947985,0.04847516175161364,5.541436754299874,PopSize_900,900,3,TwoPoint,0.9,0.7
19,0.23776743920947985,0.04847516175161364,5.54160468388828,PopSize_900,900,3,TwoPoint,0.9,0.7
20,0.23776743920947985,0.04847516175161364,5.54175027913306,PopSize_900,900,3,TwoPoint,0.9,0.7
21,0.23776743920947985,0.04847516175161364,5.542032968761174,PopSize_900,900,3,TwoPoint,0.9,0.7
22,0.2327792653990538,0.04847516175161364,5.554126686625172,PopSize_900,900,3,TwoPoint,0.9,0.7
23,0.2327792653990538,0.04847516175161364,5.554238572332385,PopSize_900,900,3,TwoPoint,0.9,0.7
24,0.2327792653990538,0.04847516175161364,5.554394923457183,PopSize_900,900,3,TwoPoint,0.9,0.7
25,0.22473147209209676,0.04847516175161364,5.574224850458392,PopSize_900,900,3,TwoPoint,0.9,0.7
26,0.22340000650202685,0.04847516175161364,5.577633213640542,PopSize_900,900,3,TwoPoint,0.9,0.7
27,0.22340000650202685,0.04847516175161364,5.57783962909976,PopSize_900,900,3,TwoPoint,0.9,0.7
28,0.22340000650202685,0.04847516175161364,5.577896386312199,PopSize_900,900,3,TwoPoint,0.9,0.7
29,0.2231021157459147,0.04847516175161364,5.578680990847181,PopSize_900,900,3,TwoPoint,0.9,0.7
30,0.22192452144561634,0.04847516175161364,5.58165356866159,PopSize_900,900,3,TwoPoint,0.9,0.7
31,0.21532675921588534,0.04847516175161364,5.597644916605599,PopSize_900,900,3,TwoPoint,0.9,0.7
32,0.21532675921588534,0.04847516175161364,5.597653471982175,PopSize_900,900,3,TwoPoint,0.9,0.7
33,0.21532675921588534,0.04847516175161364,5.597719518094575,PopSize_900,900,3,TwoPoint,0.9,0.7
34,0.21532675921588534,0.04847516175161364,5.597959189314658,PopSize_900,900,3,TwoPoint,0.9,0.7
