gen,best_obj1,best_obj2,hypervolume,PopSize
0,0.8324584980502929,0.005371922684095339,4.158705954942905,900
1,0.6647467581747473,0.005371922684095339,4.5751372665439725,900
2,0.6647467581747473,0.005371922684095339,4.57622529692462,900
3,0.6513189574451261,0.005371922684095339,4.611087457228389,900
4,0.6106766783274449,0.005333381753442404,4.712728484765982,900
5,0.6106766783274449,0.005333381753442404,4.712871525879606,900
6,0.566310486658273,0.005333381753442404,4.823633621246937,900
7,0.5392073110163964,0.005333381753442404,4.89113299199028,900
8,0.48766762255001855,0.005333381753442404,5.019585540756388,900
9,0.4690486081312122,0.005333381753442404,5.066132130468149,900
10,0.4690486081312122,0.005333381753442404,5.066199594729187,900
11,0.4528946132944698,0.005333381753442404,5.106467435339427,900
12,0.440849462255275,0.005333381753442404,5.136523577699908,900
13,0.40247595860782553,0.005333381753442404,5.232230021290459,900
14,0.3799632952780898,0.005333381753442404,5.28828725564087,900
15,0.3799632952780898,0.005333381753442404,5.288345105019838,900
16,0.34941151709294943,0.005333381753442404,5.364441583644272,900
17,0.34941151709294943,0.005333381753442404,5.36445752641518,900
18,0.34941151709294943,0.005333381753442404,5.364480436335629,900
19,0.33430668547268094,0.005333381753442404,5.402052591816381,900
20,0.31242318118952017,0.005333381753442404,5.456531817298251,900
21,0.3121350419360711,0.005333381753442404,5.457325408005209,900
22,0.3121350419360711,0.005333381753442404,5.457358601054654,900
23,0.30091962634199243,0.005333381753442404,5.485286229198594,900
24,0.2871307688342628,0.005333381753442404,5.5196118403258145,900
25,0.28227781942722463,0.005333381753442404,5.53176125879687,900
26,0.28227781942722463,0.005333381753442404,5.531798836786177,900
27,0.2658469903396513,0.005333381753442404,5.572665316947969,900
28,0.2658469903396513,0.005333381753442404,5.572709483761014,900
29,0.2658469903396513,0.005333381753442404,5.572731629794619,900
30,0.25918355344222876,0.005333381753442404,5.589324953669327,900
31,0.2553374877720409,0.005333381753442404,5.598901426881604,900
32,0.2553374877720409,0.005333381753442404,5.598974029192602,900
33,0.2553374877720409,0.005333381753442404,5.598992297768497,900
34,0.25522837236313495,0.005333381753442404,5.599281602721185,900
35,0.2550733341955526,0.005333381753442404,5.5996837295203115,900
36,0.2550733341955526,0.005333381753442404,5.59970541008324,900
37,0.2410283099660819,0.005333381753442404,5.634666236470973,900
38,0.23390972287558778,0.005333381753442404,5.652401578968351,900
39,0.22891079498372036,0.005333381753442404,5.66483314424569,900
40,0.22891079498372036,0.005333381753442404,5.6648379098204185,900
41,0.22891079498372036,0.005333381753442404,5.664865206360483,900
42,0.22891079498372036,0.005333381753442404,5.664882377145127,900
43,0.22891079498372036,0.005333381753442404,5.664907371041053,900
44,0.22891079498372036,0.005333381753442404,5.664926484232435,900
45,0.2258341373850667,0.005333381753442404,5.672577837885806,900
46,0.2258341373850667,0.005333381753442404,5.672595573736971,900
47,0.2258341373850667,0.005333381753442404,5.672604856431872,900
48,0.2258341373850667,0.005333381753442404,5.672616202886615,900
49,0.21820548387218633,0.005333381753442404,5.691600748724272,900
50,0.21820548387218633,0.005333381753442404,5.691605676117787,900
51,0.21820548387218633,0.005333381753442404,5.6916112798880265,900
52,0.21820548387218633,0.005333381753442404,5.691616664468066,900
53,0.21528618814116648,0.005333381753442404,5.698881852093079,900
54,0.21233061968718253,0.005333381753442404,5.706251459686626,900
55,0.21233061968718253,0.005333381753442404,5.706264948903655,900
56,0.21233061968718253,0.005333381753442404,5.70627930396929,900
57,0.21233061968718253,0.005333381753442404,5.706281102756044,900
58,0.21225492993633055,0.005333381753442404,5.706480343839759,900
59,0.2059937778950159,0.005333381753442404,5.722052375973015,900
60,0.2059937778950159,0.005333381753442404,5.7220618333977,900
61,0.20475012772225432,0.005333381753442404,5.725164619208437,900
62,0.20475012772225432,0.005333381753442404,5.725176127128493,900
63,0.20207553591515592,0.005333381753442404,5.731846551567654,900
64,0.20047316603623155,0.005333381753442404,5.735840680595153,900
65,0.20047316603623155,0.005333381753442404,5.73584850400671,900
66,0.20047316603623155,0.005333381753442404,5.735858538571317,900
67,0.20047316603623155,0.005333381753442404,5.735859257844395,900
68,0.19940728027919344,0.005333381753442404,5.73852441073971,900
69,0.19940728027919344,0.005333381753442404,5.738531843834776,900
70,0.19940728027919344,0.005333381753442404,5.738539922493545,900
71,0.19940728027919344,0.005333381753442404,5.738541908141235,900
72,0.1906530067738621,0.005333381753442404,5.76031414738892,900
73,0.1906530067738621,0.005333381753442404,5.760324597994659,900
74,0.1906530067738621,0.005333381753442404,5.760334659349146,900
75,0.17763895865752288,0.005333381753442404,5.792700506466681,900
