gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
49,0.3441898450822234,0.05252492040458635,5.273012923064074,CXPB_0.6,100,3,OnePoint,0.6,0.2
50,0.3441898450822234,0.05252492040458635,5.273034395720219,CXPB_0.6,100,3,OnePoint,0.6,0.2
0,inf,inf,0.0,CXPB_0.7,100,3,OnePoint,0.7,0.2
1,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
2,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
3,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
4,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
5,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
6,0.8715328370451265,0.059558242178147765,3.974179265716756,CXPB_0.7,100,3,OnePoint,0.7,0.2
7,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
8,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
9,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
10,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
11,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
12,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
13,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
14,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
15,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
16,0.8104446360381955,0.059558242178147765,4.1175617692741895,CXPB_0.7,100,3,OnePoint,0.7,0.2
17,0.46768610312721004,0.059558242178147765,4.950709351358808,CXPB_0.7,100,3,OnePoint,0.7,0.2
18,0.46768610312721004,0.059558242178147765,4.950709351358808,CXPB_0.7,100,3,OnePoint,0.7,0.2
19,0.46768610312721004,0.059558242178147765,4.950709351358808,CXPB_0.7,100,3,OnePoint,0.7,0.2
20,0.46768610312721004,0.059558242178147765,4.950709351358808,CXPB_0.7,100,3,OnePoint,0.7,0.2
21,0.46768610312721004,0.059558242178147765,4.950988909596944,CXPB_0.7,100,3,OnePoint,0.7,0.2
22,0.46768610312721004,0.059558242178147765,4.950988909596944,CXPB_0.7,100,3,OnePoint,0.7,0.2
23,0.46768610312721004,0.059558242178147765,4.950988909596944,CXPB_0.7,100,3,OnePoint,0.7,0.2
24,0.46768610312721004,0.059558242178147765,4.950988909596944,CXPB_0.7,100,3,OnePoint,0.7,0.2
25,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
26,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
27,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
28,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
29,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
30,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
31,0.4638310780370688,0.059558242178147765,4.964646211327197,CXPB_0.7,100,3,OnePoint,0.7,0.2
32,0.41061525459126547,0.059558242178147765,5.092126459368244,CXPB_0.7,100,3,OnePoint,0.7,0.2
33,0.41061525459126547,0.059558242178147765,5.0923706883737525,CXPB_0.7,100,3,OnePoint,0.7,0.2
34,0.41061525459126547,0.059558242178147765,5.0923706883737525,CXPB_0.7,100,3,OnePoint,0.7,0.2
35,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
36,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
37,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
38,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
39,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
40,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
41,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
42,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
43,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
44,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
45,0.41061525459126547,0.059558242178147765,5.0926147914858575,CXPB_0.7,100,3,OnePoint,0.7,0.2
46,0.3753739840700437,0.059558242178147765,5.176820680294466,CXPB_0.7,100,3,OnePoint,0.7,0.2
47,0.3753739840700437,0.059558242178147765,5.176820680294467,CXPB_0.7,100,3,OnePoint,0.7,0.2
48,0.3753739840700437,0.059558242178147765,5.176820680294467,CXPB_0.7,100,3,OnePoint,0.7,0.2
49,0.3753739840700437,0.059558242178147765,5.177321156198452,CXPB_0.7,100,3,OnePoint,0.7,0.2
50,0.3753739840700437,0.059558242178147765,5.177321156198452,CXPB_0.7,100,3,OnePoint,0.7,0.2
0,inf,inf,0.0,CXPB_0.8,100,3,OnePoint,0.8,0.2
1,inf,inf,0.0,CXPB_0.8,100,3,OnePoint,0.8,0.2
2,inf,inf,0.0,CXPB_0.8,100,3,OnePoint,0.8,0.2
3,0.5445108724651742,0.06113378044832046,4.769176375845273,CXPB_0.8,100,3,OnePoint,0.8,0.2
4,0.5129326183378066,0.06113378044832046,4.846117865108599,CXPB_0.8,100,3,OnePoint,0.8,0.2
5,0.44684816849904163,0.06113378044832046,5.005888964416604,CXPB_0.8,100,3,OnePoint,0.8,0.2
6,0.434036452388171,0.06113378044832046,5.037104406689829,CXPB_0.8,100,3,OnePoint,0.8,0.2
7,0.434036452388171,0.06113378044832046,5.037104406689829,CXPB_0.8,100,3,OnePoint,0.8,0.2
8,0.42252041290356734,0.06081087949267159,5.066735383399063,CXPB_0.8,100,3,OnePoint,0.8,0.2
9,0.42252041290356734,0.06081087949267159,5.066752106535756,CXPB_0.8,100,3,OnePoint,0.8,0.2
10,0.4160565283977845,0.06081087949267159,5.082366041946509,CXPB_0.8,100,3,OnePoint,0.8,0.2
11,0.4160565283977845,0.05594396421566203,5.092403664869513,CXPB_0.8,100,3,OnePoint,0.8,0.2
12,0.4160565283977845,0.05594396421566203,5.092403664869514,CXPB_0.8,100,3,OnePoint,0.8,0.2
13,0.4160565283977845,0.05594396421566203,5.092403664869514,CXPB_0.8,100,3,OnePoint,0.8,0.2
