Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
100,0.2202283893264394,0.014033119661268733,41231343.210532345,121746.72757544152,0.014033119661268733,5.685525789035337
100,0.22170267704616886,0.014032672028282508,41334540.799642324,121949.42384393596,0.014032672028282508,5.685525789035337
100,0.22770558961303938,0.013747579574453281,41685908.48925687,122952.21397679005,0.013747579574453281,5.685525789035337
100,0.22917987733276865,0.013747123354776902,41789106.07836682,123154.9102452845,0.013747123354776902,5.685525789035337
100,0.23114185266430137,0.012654407827956416,41823238.63626754,123690.75990628196,0.012654407827956416,5.685525789035337
100,0.23182767213974717,0.012654324771307414,41870053.38778165,123788.12360849229,0.012654324771307414,5.685525789035337
100,0.2324390573470215,0.012423440927495059,41943542.022392415,123793.0417121347,0.012423440927495059,5.685525789035337
100,0.23391334506675077,0.012423047574787367,42046739.61150237,123995.73798062914,0.012423047574787367,5.685525789035337
100,0.23609211367485705,0.01225571167304065,42099731.11361617,124551.89554543525,0.01225571167304065,5.685525789035337
100,0.239304872426347,0.01225570589857915,42324618.66650616,124993.6100098408,0.01225570589857915,5.685525789035337
100,0.2400933406706305,0.012255403275913436,42381001.50410201,125098.94257612494,0.012255403275913436,5.685525789035337
100,0.24062619752135248,0.012237663456383902,42441792.12203377,125111.6318819155,0.012237663456383902,5.685525789035337
100,0.2440147819477368,0.012228447387233011,42734009.23200201,125435.64835391691,0.012228447387233011,5.685525789035337
100,0.24731960976282336,0.012098941992609332,42787164.93696802,126349.44107525615,0.012098941992609332,5.685525789035337
100,0.24829350011886703,0.01188683659720563,42831950.01438969,126543.6375029106,0.01188683659720563,5.685525789035337
100,0.25290068219687095,0.011859916563193011,43231671.63484476,126977.94202653186,0.011859916563193011,5.685525789035337
100,0.2537749803315478,0.011036109683592024,43215644.143515654,127297.27301792422,0.011036109683592024,5.685525789035337
100,0.2564917322583089,0.009804845067049556,43233783.95497284,128114.35923456872,0.009804845067049556,5.685525789035337
100,0.25825038032547715,0.009703870597405295,43356886.27631485,128356.15152249156,0.009703870597405295,5.685525789035337
100,0.26547664941767046,0.009465196448265356,43763049.709180914,129606.65002162277,0.009465196448265356,5.685525789035337
100,0.27021513253794105,0.007905476168436662,43996708.88089541,130510.88930313484,0.007905476168436662,5.685525789035337
100,0.2770809476172664,0.007784146259503523,44377785.525009155,131711.45760084092,0.007784146259503523,5.685525789035337
100,0.2836213972340136,0.007670718815558223,44737134.20636106,132864.59239776182,0.007670718815558223,5.685525789035337
100,0.3051042907857491,0.0070040310897607665,46140655.84993634,136076.6975075968,0.0070040310897607665,5.685525789035337
100,0.32788993869945254,0.006705536940283686,47439826.251036145,139972.11062507337,0.006705536940283686,5.685525789035337
100,0.33972866942642865,0.0065706502477120895,48143336.82334352,141922.56026672662,0.0065706502477120895,5.685525789035337
100,0.3495474858182128,0.006317915983986464,48608809.605751276,143844.49728553492,0.006317915983986464,5.685525789035337
100,0.36533695409259026,0.006165619628715128,49365557.27113501,146913.91286541344,0.006165619628715128,5.685525789035337
100,0.3877730557276906,0.00615516639761602,50911872.63565032,150060.9272167459,0.00615516639761602,5.685525789035337
100,0.40773402172838413,0.006069016424175335,52210226.80059148,153060.2670570393,0.006069016424175335,5.685525789035337
100,0.4245360160132706,0.005914973390207445,52872615.19856817,156694.9414736934,0.005914973390207445,5.685525789035337
