Parameter,Obj1_NormCostCO2,Obj2_MaxDrift,Cost,CO2,Max_Drift,Hypervolume
800,0.19922125117595535,0.09246542724661087,40271652.28237021,120137.26628995375,0.09246542724661087,5.640544357624708
800,0.2014450486501716,0.09237156766876894,40352521.935573004,120626.06626715581,0.09237156766876894,5.640544357624708
800,0.21245481311962305,0.09114166833347019,41154144.08454835,121998.94638759703,0.09114166833347019,5.640544357624708
800,0.21396304691243903,0.07497592689586362,41089433.382070705,122642.4685329365,0.07497592689586362,5.640544357624708
800,0.2161868443866553,0.0743398684703492,41170303.0352735,123131.26851013856,0.0743398684703492,5.640544357624708
800,0.22271116473911878,0.07287584149495525,41497285.45150686,124331.19864407342,0.07287584149495525,5.640544357624708
800,0.22493496221333506,0.07227043284297513,41578155.104709655,124819.99862127547,0.07227043284297513,5.640544357624708
800,0.22602940750157652,0.07160850891441374,41749290.05826443,124717.82402454483,0.07160850891441374,5.640544357624708
800,0.233974502901696,0.06504427552984401,42221540.62847031,125985.7807371455,0.06504427552984401,5.640544357624708
800,0.24128141862476177,0.06445478144824336,42699185.23552302,127038.82213224647,0.06445478144824336,5.640544357624708
800,0.24350521609897802,0.06439561080064786,42780054.88872582,127527.62210944852,0.06439561080064786,5.640544357624708
800,0.2435457251196883,0.06348188873974864,42756984.96790379,127600.57499937624,0.06348188873974864,5.640544357624708
800,0.2457695225939046,0.06335681682984419,42837854.62110659,128089.3749765783,0.06335681682984419,5.640544357624708
800,0.2480141189901678,0.05612240218889938,42920002.43318038,128581.38494205325,0.05612240218889938,5.640544357624708
800,0.25085526553053433,0.0560681551808257,43187631.469939984,128777.09111116557,0.0560681551808257,5.640544357624708
800,0.2523146418684146,0.054439691775542726,43166115.1962109,129292.51509878605,0.054439691775542726,5.640544357624708
800,0.2815840619946931,0.05380684063841154,44875044.58438101,134044.0557971028,0.05380684063841154,5.640544357624708
800,0.29144304609470306,0.05283174500963194,45710288.62143607,134967.03738377354,0.05283174500963194,5.640544357624708
800,0.35391292769010196,0.052428319410926114,49929699.25625867,143615.46809663213,0.052428319410926114,5.640544357624708
800,0.4333108874836774,0.052405670841713686,54314923.50883113,157158.54495401474,0.052405670841713686,5.640544357624708
800,0.4534749042788724,0.04911921425553066,55633090.470859684,160064.317743665,0.04911921425553066,5.640544357624708
800,0.5188009145641306,0.04904992519107108,59138856.55492913,171473.95246192848,0.04904992519107108,5.640544357624708
800,0.610781374628695,0.047146805350604254,65487785.05317765,183852.22808928907,0.047146805350604254,5.640544357624708
