gen,best_obj1,best_obj2,hypervolume,PopSize
0,0.5891999341735474,0.005523040374095879,4.7634251336321185,600
1,0.5891999341735474,0.005523040374095879,4.7646563428055,600
2,0.5891999341735474,0.005352044932031994,4.765110156871967,600
3,0.5891999341735474,0.005352044932031994,4.765725372555513,600
4,0.5891999341735474,0.005352044932031994,4.765917279747323,600
5,0.45821992409428575,0.005352044932031994,5.091816211220519,600
6,0.45821992409428575,0.005352044932031994,5.09216533685489,600
7,0.45821992409428575,0.005352044932031994,5.092319282623789,600
8,0.43086802012421044,0.005352044932031994,5.16041973491718,600
9,0.43086802012421044,0.005352044932031994,5.160631665753201,600
10,0.43086802012421044,0.005352044932031994,5.160790424631773,600
11,0.4027050188209207,0.005352044932031994,5.230943663703008,600
12,0.4027050188209207,0.005352044932031994,5.231046962005809,600
13,0.4027050188209207,0.005352044932031994,5.231164866775128,600
14,0.3901196385043565,0.005352044932031994,5.2624983316329645,600
15,0.3753531148508459,0.005352044932031994,5.299386405431403,600
16,0.3659625607991198,0.005352044932031994,5.322803902647347,600
17,0.3454858670415459,0.005352044932031994,5.3739512568569445,600
18,0.3454858670415459,0.005352044932031994,5.37395765414538,600
19,0.328639674448851,0.005352044932031994,5.415919953898945,600
20,0.328639674448851,0.005352044932031994,5.4159585413326194,600
21,0.31495829658491803,0.005352044932031994,5.450043627312227,600
22,0.31495829658491803,0.005352044932031994,5.450071139979124,600
23,0.28713394717310103,0.005352044932031994,5.51933690755314,600
24,0.2825892806912592,0.005352044932031994,5.530683848294112,600
25,0.2825892806912592,0.005352044932031994,5.530726121387709,600
26,0.2825892806912592,0.005352044932031994,5.5307614486340375,600
27,0.2777532256638587,0.005352044932031994,5.542839639887283,600
28,0.2777532256638587,0.005352044932031994,5.542866844265239,600
29,0.2717685201778367,0.005352044932031994,5.557818255945329,600
30,0.2717685201778367,0.005352044932031994,5.557825039608699,600
31,0.2717685201778367,0.005352044932031994,5.557837969739103,600
32,0.2717685201778367,0.005352044932031994,5.557843978815246,600
33,0.2717685201778367,0.005352044932031994,5.5578677062637425,600
34,0.2717685201778367,0.005352044932031994,5.557872007746549,600
35,0.27136842951224416,0.005352044932031994,5.55888141377708,600
36,0.24896248724342285,0.005352044932031994,5.614616235914997,600
37,0.24896248724342285,0.005352044932031994,5.614694527408436,600
38,0.24736316604449377,0.005352044932031994,5.618705347978563,600
39,0.2462869183860713,0.005352044932031994,5.62138733313213,600
40,0.24615883622687615,0.005352044932031994,5.621716247997885,600
41,0.24454590292077616,0.005352044932031994,5.625733387901487,600
42,0.24441782076158103,0.005352044932031994,5.626057599079219,600
43,0.24441782076158103,0.005352044932031994,5.626061259560751,600
44,0.24441782076158103,0.005352044932031994,5.626067447564894,600
45,0.24441782076158103,0.005352044932031994,5.626068701201611,600
46,0.2383135611904224,0.005352044932031994,5.641253285198862,600
47,0.2383135611904224,0.005352044932031994,5.641266540528109,600
48,0.23643359278502335,0.005352044932031994,5.645959950821831,600
49,0.23643359278502335,0.005352044932031994,5.645960786836968,600
50,0.23643359278502335,0.005352044932031994,5.645964501889371,600
51,0.23535734512660086,0.005352044932031994,5.6486470097043995,600
52,0.23489325330628308,0.005352044932031994,5.649812045390821,600
53,0.2334882475021106,0.005352044932031994,5.653355164059905,600
54,0.2334882475021106,0.005352044932031994,5.653357680667307,600
55,0.2334882475021106,0.005352044932031994,5.653360411411902,600
56,0.22691989611063423,0.005352044932031994,5.6696983421685525,600
57,0.22584364845221172,0.005352044932031994,5.672381179081936,600
58,0.22584364845221172,0.005352044932031994,5.672382926527381,600
59,0.22584364845221172,0.005352044932031994,5.6723910125062424,600
60,0.22584364845221172,0.005352044932031994,5.672391242463143,600
61,0.22584364845221172,0.005352044932031994,5.6723974986200405,600
62,0.22584364845221172,0.005352044932031994,5.6723982916326765,600
