gen,best_obj1,best_obj2,hypervolume,PopSize
0,1.0666391984199706,0.005523040374096426,3.5742054319020315,200
1,0.6710668623230256,0.005523040374096426,4.560551691168045,200
2,0.6149882109368505,0.005523040374096426,4.70106665088711,200
3,0.5781449779173895,0.005523040374096426,4.793205992912733,200
4,0.5781449779173895,0.005523040374096426,4.793236954749415,200
5,0.5441540230183699,0.005523040374096426,4.878255969700649,200
6,0.5054832687579464,0.005523040374096426,4.974570902397929,200
7,0.5048416907156953,0.005523040374096426,4.976279686693161,200
8,0.5048416907156953,0.005523040374096426,4.976604720627878,200
9,0.47262893727055,0.005523040374096426,5.056864730817019,200
10,0.43826942979997496,0.005523040374096426,5.142445112881262,200
11,0.42138460988121546,0.005523040374096426,5.184495875047114,200
12,0.42138460988121546,0.005523040374096426,5.184550469574101,200
13,0.3961821329793726,0.005523040374096426,5.247306076143875,200
14,0.39121362186094794,0.005523040374096426,5.259691720247659,200
15,0.36457300418228,0.005523040374096426,5.326035699377953,200
16,0.36457300418228,0.005523040374096426,5.326057290659457,200
17,0.3617109249021281,0.005523040374096426,5.33326072724936,200
18,0.36152194166976587,0.005523040374096426,5.333765155452898,200
19,0.33131956806636853,0.005523040374096426,5.408974767855622,200
20,0.3224565240996397,0.005523040374096426,5.4311168450170255,200
21,0.3224565240996397,0.005523040374096426,5.431152153681919,200
22,0.3197695926810591,0.005523040374096426,5.437903035274311,200
23,0.3052943507764424,0.005523040374096426,5.473930890934677,200
24,0.3052943507764424,0.005523040374096426,5.473940418044296,200
25,0.3052943507764424,0.005523040374096426,5.47395686904281,200
26,0.3052943507764424,0.005523040374096426,5.473970387994262,200
27,0.30420188062216597,0.005523040374096426,5.476705161005275,200
28,0.30420188062216597,0.005523040374096426,5.476823332544503,200
29,0.2967546456470189,0.005523040374096426,5.495350077821442,200
30,0.284623549336918,0.005523040374096426,5.525544238237908,200
31,0.284623549336918,0.005523040374096426,5.525566318744299,200
32,0.284623549336918,0.005523040374096426,5.525605445428173,200
33,0.27565481885006426,0.005523040374096426,5.547925986814062,200
