gen,best_obj1,best_obj2,hypervolume,PopSize
0,0.8324584980502929,0.006364060850024932,4.156014343397666,500
1,0.5971903409218855,0.006364060850024932,4.743947547866376,500
2,0.5769854416624596,0.006364060850024932,4.794547774837637,500
3,0.5769854416624596,0.006128538998100979,4.795244777619471,500
4,0.5256823074299026,0.006128538998100979,4.923053038658384,500
5,0.5256823074299026,0.005192164737111884,4.924732605733066,500
6,0.5256823074299026,0.005192164737111884,4.924896135403608,500
7,0.4875425383015719,0.005192164737111884,5.019978421280816,500
8,0.47910883720127173,0.005192164737111884,5.041284728242673,500
9,0.4509639781804574,0.005192164737111884,5.111397137457009,500
10,0.44189334754426557,0.005192164737111884,5.134095784539155,500
11,0.44189334754426557,0.005192164737111884,5.134100548594801,500
12,0.41514841406818326,0.005192164737111884,5.200608807406237,500
13,0.41514841406818326,0.005192164737111884,5.200694508566317,500
14,0.4086680166586364,0.005192164737111884,5.216972019001542,500
15,0.38070450206094203,0.005192164737111884,5.28655751053213,500
16,0.38070450206094203,0.005192164737111884,5.28658372596949,500
17,0.38070450206094203,0.005192164737111884,5.286659058029917,500
18,0.38070450206094203,0.005192164737111884,5.2866946512211515,500
19,0.36728242705148645,0.005192164737111884,5.320136772733758,500
20,0.356094303992625,0.005192164737111884,5.3480047231914,500
21,0.356094303992625,0.005192164737111884,5.3480221902881455,500
22,0.356094303992625,0.005192164737111884,5.348047542280082,500
23,0.3438665856544995,0.005192164737111884,5.378523276990466,500
24,0.3175854710170304,0.005192164737111884,5.443920265104574,500
25,0.3175854710170304,0.005192164737111884,5.443975904154993,500
26,0.3175854710170304,0.005192164737111884,5.444003523153146,500
27,0.2987922343008701,0.005192164737111884,5.490749909687364,500
28,0.2987922343008701,0.005192164737111884,5.49081313044826,500
29,0.29463917175920207,0.005192164737111884,5.501169657358308,500
30,0.2856056377254867,0.005192164737111884,5.523643918013969,500
31,0.2838804957413652,0.005192164737111884,5.527993605747925,500
32,0.2838804957413652,0.005192164737111884,5.528010693326915,500
33,0.2838804957413652,0.005192164737111884,5.528047815658639,500
34,0.2838804957413652,0.005192164737111884,5.52806544716938,500
35,0.2699523816355589,0.005192164737111884,5.562703688465547,500
36,0.2699523816355589,0.005192164737111884,5.562728222150753,500
37,0.2699523816355589,0.005192164737111884,5.562733829396611,500
38,0.2699523816355589,0.005192164737111884,5.562746235716346,500
39,0.2699523816355589,0.005192164737111884,5.562763570453718,500
40,0.2669032838078854,0.005192164737111884,5.570390590378124,500
41,0.25321967083385666,0.005192164737111884,5.604437898099085,500
42,0.2504688407347488,0.005192164737111884,5.611295571043033,500
43,0.2504688407347488,0.005192164737111884,5.611297346379774,500
44,0.2504688407347488,0.005192164737111884,5.6113184758604335,500
45,0.2504688407347488,0.005192164737111884,5.6113429127781504,500
46,0.23277808363912839,0.005192164737111884,5.655360179085125,500
47,0.23277808363912839,0.005192164737111884,5.655399970968345,500
48,0.23131233521289998,0.005192164737111884,5.659051250432582,500
49,0.23131233521289998,0.005192164737111884,5.659095023785575,500
50,0.23131233521289998,0.005192164737111884,5.659124024714808,500
51,0.23131233521289998,0.005192164737111884,5.659137453670964,500
52,0.23131233521289998,0.005192164737111884,5.659140811519443,500
53,0.23131233521289998,0.005192164737111884,5.6591558622472355,500
54,0.22803964336174548,0.005192164737111884,5.6672958046100534,500
55,0.22803964336174548,0.005192164737111884,5.667304050168662,500
56,0.22803964336174548,0.005192164737111884,5.667315782003423,500
57,0.22715659557724438,0.005192164737111884,5.6695152180166035,500
58,0.22715659557724438,0.005192164737111884,5.669521813540228,500
59,0.22569084715101595,0.005192164737111884,5.673176772344746,500
60,0.22569084715101595,0.005192164737111884,5.673187463023403,500
