gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
10,503,[0.38151456 0.38014906],[1.04071619 0.43745111],[0.32105613 0.21788424],[0.07841154 0.03517079],100.0,1.8333333333333333,47668305.7624109,69736443.77283993,37696046.442240015,8821649.086844642,142820.0695343418,204609.8816299999,113427.30688119993,25756.039242299103,0.28272305880449317,0.3335293958946525,0.21788424068079354,0.03860294214607635,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47196453.475392,59107480.59732001,37696046.442240015,7016296.000291739,142188.05083384,178646.72562320012,113427.30688119993,21483.827154381575,0.2600912615790561,0.29535799662640605,0.21788424068079354,0.02693578120719799,5
11,516,[0.38010147 0.38322799],[1.04071619 0.43745111],[0.31444585 0.21788424],[0.079462  0.0361829],100.0,2.0,46778988.311296664,69736443.77283993,36996496.34904002,8946290.239231061,140074.22165397997,204609.8816299999,109869.89496999988,26287.4288218959,0.2868033438125092,0.3335293958946525,0.21788424068079354,0.03935912681558443,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
12,523,[0.37840381 0.38396127],[1.04071619 0.43706842],[0.30867732 0.21788424],[0.07896502 0.03542575],100.0,2.0,46778988.311296664,69736443.77283993,36996496.34904002,8946290.239231061,140074.22165397997,204609.8816299999,109869.89496999988,26287.4288218959,0.2868033438125092,0.3335293958946525,0.21788424068079354,0.03935912681558443,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
13,490,[0.37332693 0.38656072],[1.04071619 0.43706842],[0.31254276 0.21788424],[0.0806462  0.03445362],100.0,2.0,46778988.311296664,69736443.77283993,36996496.34904002,8946290.239231061,140074.22165397997,204609.8816299999,109869.89496999988,26287.4288218959,0.2868033438125092,0.3335293958946525,0.21788424068079354,0.03935912681558443,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
14,481,[0.36566084 0.38816133],[1.04071619 0.43497424],[0.31254276 0.21788424],[0.08222188 0.03166518],100.0,2.3333333333333335,46109913.931257136,69736443.77283993,36996496.34904002,8445856.446285067,138326.46919783996,204609.8816299999,109869.89496999988,24717.84783538574,0.29228605706101407,0.3335293958946525,0.21788424068079354,0.03883557340484629,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
15,514,[0.36499881 0.38921261],[1.04071619 0.43497424],[0.31254276 0.21788424],[0.08304524 0.03224328],100.0,2.3333333333333335,46109913.931257136,69736443.77283993,36996496.34904002,8445856.446285067,138326.46919783996,204609.8816299999,109869.89496999988,24717.84783538574,0.29228605706101407,0.3335293958946525,0.21788424068079354,0.03883557340484629,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
16,500,[0.36494331 0.38923682],[1.04071619 0.43497424],[0.30827253 0.21788424],[0.08557473 0.03276908],100.0,2.5,46050438.11469333,69736443.77283993,36996496.34904002,8162506.656807153,138139.25645347728,204609.8816299999,109869.89496999988,23889.981486016055,0.29423821423135516,0.3335293958946525,0.21788424068079354,0.03822313205663537,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45496460.621,59107480.59732001,36996496.34904002,7448057.005779703,136801.6915232,178646.72562320012,109869.89496999988,23015.068052243038,0.2720237977993278,0.33168647890068614,0.21788424068079354,0.03628416588920725,6
17,501,[0.36285588 0.38972724],[1.04071619 0.42153288],[0.30314843 0.21788424],[0.08670477 0.03281895],100.0,2.833333333333333,45195966.64681882,69736443.77283993,33852277.258559994,8193252.932565041,135790.21301064466,204609.8816299999,104817.0085799999,23789.822535269956,0.2980550867486839,0.3364516874456831,0.21788424068079354,0.03754488384503133,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43833005.85493714,59107480.59732001,33852277.258559994,8009447.571774479,132232.45110274284,178646.72562320012,104817.0085799999,24068.457074216232,0.28122778203452137,0.3364516874456831,0.21788424068079354,0.040456685566742964,7
18,514,[0.36551934 0.38920673],[1.04071619 0.42153288],[0.30314843 0.21788424],[0.08761296 0.03330335],100.0,3.0,45079993.85594889,69736443.77283993,33852277.258559994,7976755.453206723,135764.7831449866,204609.8816299999,104817.0085799999,23119.789551020367,0.3013616486381023,0.35757320075821447,0.21788424068079354,0.03895090693400314,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43833005.85493714,59107480.59732001,33852277.258559994,8009447.571774479,132232.45110274284,178646.72562320012,104817.0085799999,24068.457074216232,0.28122778203452137,0.3364516874456831,0.21788424068079354,0.040456685566742964,7
19,510,[0.35884082 0.3935726 ],[1.04071619 0.41971659],[0.30623082 0.21788424],[0.08884651 0.03479041],100.0,3.166666666666667,44497851.21210737,69736443.77283993,33852277.258559994,8147378.318547063,134098.4189997136,204609.8816299999,104103.8643848,23587.573888332357,0.30444154342083624,0.3598796495100484,0.21788424068079354,0.040100691592757955,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
20,504,[0.35491277 0.39560215],[1.04071619 0.41413508],[0.30623082 0.21788424],[0.09184865 0.03430921],100.0,3.5000000000000004,44437888.35053143,69736443.77283993,33852277.258559994,7764875.283526204,134254.27733901708,204609.8816299999,104103.8643848,22538.77461935364,0.30887990737788973,0.3639407815296274,0.21788424068079354,0.04071728564957043,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
21,501,[0.3592529  0.39435167],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09317565 0.03432741],100.0,3.833333333333333,43869226.101521745,69736443.77283993,33852277.258559994,7648095.015906514,132708.7332948069,204609.8816299999,104103.8643848,22127.434819318554,0.31233232298803626,0.3639407815296274,0.21788424068079354,0.04058804656815714,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
22,503,[0.36043531 0.39374554],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09285939 0.0343155 ],100.0,4.0,43461308.48691501,69736443.77283993,33852277.258559994,7738427.495010546,131540.09321288994,204609.8816299999,104103.8643848,22374.85082872071,0.31501676542127593,0.3767589413857874,0.21788424068079354,0.041767111596599404,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
23,502,[0.36470071 0.39261073],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09461866 0.03436783],100.0,4.166666666666666,43633944.54674081,69736443.77283993,33852277.258559994,7629102.615076432,131990.72251432633,204609.8816299999,104103.8643848,22033.660477522048,0.31604248225496906,0.3767589413857874,0.21788424068079354,0.04123059819148873,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
24,496,[0.36700916 0.39179931],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09498061 0.03450912],100.0,4.333333333333334,43533028.174518466,69736443.77283993,33852277.258559994,7497948.03212285,131548.03346039072,204609.8816299999,104103.8643848,21718.866036747073,0.3155190592422106,0.3767589413857874,0.21788424068079354,0.04051454499188448,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
25,519,[0.37069672 0.39041794],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09505981 0.03467043],100.0,4.5,43335279.15594223,69736443.77283993,33852277.258559994,7426557.258806596,130897.10701877625,204609.8816299999,104103.8643848,21569.76515876564,0.3171656070069799,0.3767589413857874,0.21788424068079354,0.04063402295086824,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
26,512,[0.37470576 0.38909902],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09549455 0.03453674],100.0,4.833333333333333,43028998.91856414,69736443.77283993,33852277.258559994,7354074.68961573,129987.94989988132,204609.8816299999,104103.8643848,21339.20556720237,0.32047356962659385,0.3767589413857874,0.21788424068079354,0.04104980486393306,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
27,485,[0.3773133  0.38824769],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.0952125  0.03429179],100.0,4.833333333333333,43028998.91856414,69736443.77283993,33852277.258559994,7354074.68961573,129987.94989988132,204609.8816299999,104103.8643848,21339.20556720237,0.32047356962659385,0.3767589413857874,0.21788424068079354,0.04104980486393306,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42606290.575940005,59107480.59732001,33852277.258559994,8164934.582374423,128716.37776299997,178646.72562320012,104103.8643848,24360.186776888,0.29105926546896227,0.3598796495100484,0.21788424068079354,0.04592120367343737,8
28,520,[0.37931163 0.38752844],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09466651 0.03401434],100.0,5.0,42702409.065684006,69736443.77283993,33231303.33216002,7441292.523293403,129011.73636297863,204609.8816299999,100701.54379279994,21629.141552945206,0.32198784102732136,0.3767589413857874,0.21788424068079354,0.04117541072571749,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41564625.326631114,59107480.59732001,33231303.33216002,8242532.251627719,125603.61843297776,178646.72562320012,100701.54379279994,24596.69599536821,0.29937509282223546,0.3659017116484208,0.21788424068079354,0.04927143691784056,9
29,517,[0.38326652 0.38609991],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.09408535 0.03352055],100.0,5.5,42106036.05971274,69736443.77283993,33231303.33216002,7358331.275449949,127351.51809747147,204609.8816299999,100701.54379279994,21330.559557500204,0.32596026421082497,0.3767589413857874,0.21788424068079354,0.04124326367665461,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40788190.397704005,59107480.59732001,33231303.33216002,8159109.321300534,123442.92458975998,178646.72562320012,100701.54379279994,24218.073611597996,0.3060238989798947,0.3659017116484208,0.21788424068079354,0.05082092734546482,10
30,478,[0.38695505 0.38456725],[1.04071619 0.4236883 ],[0.30623082 0.21788424],[0.0927659  0.03257314],100.0,5.666666666666666,41751591.78757295,69736443.77283993,30054930.80696004,7529830.841078767,126255.0680079223,204609.8816299999,90072.21505279996,21938.170458683682,0.3283272524942242,0.4064378658463986,0.21788424068079354,0.04284698464990565,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39812439.52581819,59107480.59732001,30054930.80696004,8368993.222864029,120409.2237227636,178646.72562320012,90072.21505279996,25004.578488227795,0.31515244142230414,0.4064378658463986,0.21788424068079354,0.056402770842676225,11
31,491,[0.38304027 0.38548729],[1.04071619 0.41949901],[0.30636944 0.21788424],[0.09431594 0.03252618],100.0,6.0,41701477.330722235,69736443.77283993,30054930.80696004,7321445.324222153,126111.32580108219,204609.8816299999,90072.21505279996,21354.8252157555,0.3295571300556903,0.4064378658463986,0.21788424068079354,0.041965047967447384,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39812439.52581819,59107480.59732001,30054930.80696004,8368993.222864029,120409.2237227636,178646.72562320012,90072.21505279996,25004.578488227795,0.31515244142230414,0.4064378658463986,0.21788424068079354,0.056402770842676225,11
32,485,[0.38594744 0.38443656],[1.04071619 0.41949901],[0.30636944 0.21788424],[0.09302364 0.0320388 ],100.0,6.0,41701477.330722235,69736443.77283993,30054930.80696004,7321445.324222153,126111.32580108219,204609.8816299999,90072.21505279996,21354.8252157555,0.3295571300556903,0.4064378658463986,0.21788424068079354,0.041965047967447384,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39812439.52581819,59107480.59732001,30054930.80696004,8368993.222864029,120409.2237227636,178646.72562320012,90072.21505279996,25004.578488227795,0.31515244142230414,0.4064378658463986,0.21788424068079354,0.056402770842676225,11
33,491,[0.38894944 0.38367445],[1.04071619 0.41949901],[0.31449515 0.21788424],[0.09198171 0.03160605],100.0,6.833333333333333,41232212.97836099,69736443.77283993,28566609.06152003,7343293.554536484,124834.23279078437,204609.8816299999,87307.32723679996,21402.49802452272,0.33233642863066454,0.4064378658463986,0.21788424068079354,0.041714892721865876,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39677137.54896001,59107480.59732001,28566609.06152003,8536013.955676636,120157.87028494543,178646.72562320012,87307.32723679996,25320.176810709778,0.31460152080061493,0.40037773900781715,0.21788424068079354,0.05553130332070099,11
34,492,[0.38363953 0.38342217],[1.04071619 0.41759517],[0.31599623 0.21788424],[0.09188295 0.0299662 ],100.0,7.833333333333334,39922968.25474639,69736443.77283993,28515661.89400003,7701954.390078139,120880.5327139438,204609.8816299999,86744.66368799996,22613.55157261933,0.33895002739225544,0.40774492198813184,0.21788424068079354,0.04296881681613339,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37589304.57069144,59107480.59732001,28515661.89400003,8599326.873058353,113934.07630294283,178646.72562320012,86744.66368799996,25522.77940460239,0.3297243140655825,0.40774492198813184,0.21788424068079354,0.057623104641957974,14
35,505,[0.37678871 0.38485185],[1.04071619 0.41759517],[0.31599623 0.21788424],[0.09019501 0.02960015],100.0,9.5,39111085.852767736,69736443.77283993,28515661.89400003,7466983.725962638,118473.56671239578,204609.8816299999,86744.66368799996,21946.838706099257,0.34407332173648,0.40774492198813184,0.21788424068079354,0.04143102618638971,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37402112.8882954,59107480.59732001,28515661.89400003,9201956.659792706,113399.52956104613,178646.72562320012,86744.66368799996,27277.922852424083,0.32905849262915876,0.40774492198813184,0.21788424068079354,0.06097593499998572,13
36,492,[0.37844174 0.38507555],[1.04071619 0.41759517],[0.31599623 0.21788424],[0.09053408 0.03017527],100.0,10.5,38856563.32925462,69736443.77283993,28515661.89400003,7290175.394055141,117738.57934177396,204609.8816299999,86744.66368799996,21490.33733331335,0.34592590876656515,0.40774492198813184,0.21788424068079354,0.040321709991674615,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37360112.87098463,59107480.59732001,28515661.89400003,9218531.996015392,113123.13106473844,178646.72562320012,86744.66368799996,27388.691908189456,0.3282252553364201,0.40774492198813184,0.21788424068079354,0.060622053636590005,13
37,507,[0.37630208 0.38786048],[1.04071619 0.41777184],[0.31959002 0.21788424],[0.08942188 0.03127031],100.0,11.166666666666666,38475254.68329016,69736443.77283993,28515661.89400003,7270552.763333719,116599.17648081433,204609.8816299999,86744.66368799996,21471.238119814174,0.347560933961251,0.40774492198813184,0.21788424068079354,0.03983963480805347,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37051345.45893144,59107480.59732001,28515661.89400003,8952687.981766187,112226.6206788,178646.72562320012,86744.66368799996,26589.612360124742,0.33027801156164155,0.40774492198813184,0.21788424068079354,0.05888387307137576,14
38,497,[0.36373914 0.39343163],[1.04071619 0.41759517],[0.31959002 0.21788424],[0.08516467 0.03016736],100.0,14.166666666666666,36808118.651584014,69736443.77283993,28225294.143120028,7393218.796112409,111704.07994115479,204609.8816299999,86026.36888479996,21890.253033281388,0.35819386917216905,0.4110721488100428,0.21788424068079354,0.04150977400084371,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35963011.76884502,59107480.59732001,28225294.143120028,8855781.579565343,109008.44168474997,178646.72562320012,86026.36888479996,26289.810567579945,0.33968496937328896,0.40786125937569645,0.21788424068079354,0.06044840682738631,16
39,512,[0.35950079 0.39778513],[1.04071619 0.41375312],[0.31972864 0.21788424],[0.08455066 0.02948547],100.0,17.333333333333336,36297800.62637694,69736443.77283993,28225294.143120028,6999532.882283181,110197.9316999415,204609.8816299999,86026.36888479996,20717.300865977726,0.36204002711076133,0.4110721488100428,0.21788424068079354,0.03937511040231295,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35754012.32274354,59107480.59732001,28225294.143120028,8631948.342481373,108470.10124992939,178646.72562320012,86026.36888479996,25595.604712449338,0.34077769504530236,0.40786125937569645,0.21788424068079354,0.058806231984049134,17
