gen,best_obj1,best_obj2
0,0.6960031011610855,0.21788424068079354
1,0.6281049015070133,0.21788424068079354
2,0.555438692197393,0.21788424068079354
3,0.5437954624069833,0.21788424068079354
4,0.5437954624069833,0.21788424068079354
5,0.5437954624069833,0.21788424068079354
6,0.5437954624069833,0.21788424068079354
7,0.5437954624069833,0.21788424068079354
8,0.5437954624069833,0.21788424068079354
9,0.5437954624069833,0.21788424068079354
10,0.4916737297760253,0.21788424068079354
11,0.4749480787224223,0.21788424068079354
12,0.4749480787224223,0.21788424068079354
13,0.4749480787224223,0.21788424068079354
14,0.4749480787224223,0.21788424068079354
15,0.4749480787224223,0.21788424068079354
16,0.4749480787224223,0.21788424068079354
17,0.4328498688350353,0.21788424068079354
18,0.4328498688350353,0.21788424068079354
19,0.43211725955554203,0.21788424068079354
20,0.43211725955554203,0.21788424068079354
21,0.43211725955554203,0.21788424068079354
22,0.43211725955554203,0.21788424068079354
23,0.43211725955554203,0.21788424068079354
24,0.43211725955554203,0.21788424068079354
25,0.43211725955554203,0.21788424068079354
26,0.43211725955554203,0.21788424068079354
27,0.43211725955554203,0.21788424068079354
28,0.4151065074385184,0.21788424068079354
29,0.4151065074385184,0.21788424068079354
30,0.35586793595755895,0.21788424068079354
31,0.35586793595755895,0.21788424068079354
32,0.35586793595755895,0.21788424068079354
33,0.3348122343233195,0.21788424068079354
34,0.3326759345422475,0.21788424068079354
35,0.3326759345422475,0.21788424068079354
36,0.3326759345422475,0.21788424068079354
37,0.3326759345422475,0.21788424068079354
38,0.32802701588387795,0.21788424068079354
39,0.32802701588387795,0.21788424068079354
40,0.32670283104291353,0.21788424068079354
41,0.32670283104291353,0.21788424068079354
42,0.32670283104291353,0.21788424068079354
43,0.32670283104291353,0.21788424068079354
44,0.32670283104291353,0.21788424068079354
45,0.32670283104291353,0.21788424068079354
46,0.3254656564711743,0.21788424068079354
47,0.31878924263409747,0.21788424068079354
48,0.31878924263409747,0.21788424068079354
49,0.31878924263409747,0.21788424068079354
50,0.31878924263409747,0.21788424068079354
51,0.31878924263409747,0.21788424068079354
52,0.31878924263409747,0.21788424068079354
53,0.31878924263409747,0.21788424068079354
54,0.31878924263409747,0.21788424068079354
55,0.31878924263409747,0.21788424068079354
56,0.31878924263409747,0.21788424068079354
57,0.31878924263409747,0.21788424068079354
58,0.31878924263409747,0.21788424068079354
59,0.31878924263409747,0.21788424068079354
60,0.31878924263409747,0.21788424068079354
61,0.3184956518225673,0.21788424068079354
62,0.3184956518225673,0.21788424068079354
63,0.3184956518225673,0.21788424068079354
64,0.3184956518225673,0.21788424068079354
65,0.3184956518225673,0.21788424068079354
66,0.3096457711573975,0.21788424068079354
67,0.3096457711573975,0.21788424068079354
68,0.3096457711573975,0.21788424068079354
69,0.3096457711573975,0.21788424068079354
70,0.3096457711573975,0.21788424068079354
71,0.3096457711573975,0.21788424068079354
72,0.3096457711573975,0.21788424068079354
73,0.3096457711573975,0.21788424068079354
74,0.3096457711573975,0.21788424068079354
75,0.3096457711573975,0.21788424068079354
76,0.3096457711573975,0.21788424068079354
77,0.3096457711573975,0.21788424068079354
78,0.3096457711573975,0.21788424068079354
79,0.3096457711573975,0.21788424068079354
80,0.3096457711573975,0.21788424068079354
81,0.3096457711573975,0.21788424068079354
82,0.3096457711573975,0.21788424068079354
83,0.3096457711573975,0.21788424068079354
84,0.3096457711573975,0.21788424068079354
85,0.3096457711573975,0.21788424068079354
86,0.3096457711573975,0.21788424068079354
87,0.3096457711573975,0.21788424068079354
88,0.3096457711573975,0.21788424068079354
89,0.3096457711573975,0.21788424068079354
90,0.3096457711573975,0.21788424068079354
91,0.3096457711573975,0.21788424068079354
92,0.3096457711573975,0.21788424068079354
93,0.3096457711573975,0.21788424068079354
94,0.3096457711573975,0.21788424068079354
95,0.3096457711573975,0.21788424068079354
96,0.3096457711573975,0.21788424068079354
97,0.3096457711573975,0.21788424068079354
98,0.3096457711573975,0.21788424068079354
99,0.3096457711573975,0.21788424068079354
100,0.3096457711573975,0.21788424068079354
