gen,best_obj1,best_obj2
1,0.4740107095147066,0.37745127008420964
2,0.4740107095147066,0.37745127008420964
3,0.4499555091804721,0.3731463947720145
4,0.41469120441879437,0.3663092153060788
5,0.40249564943992006,0.3663092153060788
6,0.40249564943992006,0.3663092153060788
7,0.38302994351773334,0.3663092153060788
8,0.37741899622824515,0.3663092153060788
9,0.37741899622824515,0.3663092153060788
10,0.3604592035659876,0.3663092153060788
11,0.3604592035659876,0.3663092153060788
12,0.3604592035659876,0.3663092153060788
13,0.3604592035659876,0.3663092153060788
14,0.3604592035659876,0.3663092153060788
15,0.3604592035659876,0.3663092153060788
16,0.3604592035659876,0.3663092153060788
17,0.3604592035659876,0.3663092153060788
18,0.3604592035659876,0.3663092153060788
19,0.3604592035659876,0.3663092153060788
20,0.3604592035659876,0.3663092153060788
21,0.3604592035659876,0.3663092153060788
22,0.3604592035659876,0.3663092153060788
23,0.3604592035659876,0.3663092153060788
24,0.3604592035659876,0.3663092153060788
25,0.3604592035659876,0.3663092153060788
26,0.3604592035659876,0.3663092153060788
27,0.3604592035659876,0.3663092153060788
28,0.3604592035659876,0.3663092153060788
29,0.3604592035659876,0.3663092153060788
30,0.3604592035659876,0.3663092153060788
31,0.3604592035659876,0.3663092153060788
32,0.3604592035659876,0.3663092153060788
33,0.3604592035659876,0.3663092153060788
34,0.3604592035659876,0.3663092153060788
35,0.3604592035659876,0.3663092153060788
36,0.3604592035659876,0.3663092153060788
37,0.3604592035659876,0.3663092153060788
38,0.3604592035659876,0.3663092153060788
39,0.3604592035659876,0.3663092153060788
40,0.3604592035659876,0.3663092153060788
41,0.3604592035659876,0.3663092153060788
42,0.3604592035659876,0.3663092153060788
43,0.3604592035659876,0.3663092153060788
44,0.3604592035659876,0.3663092153060788
45,0.3604592035659876,0.3663092153060788
46,0.3604592035659876,0.3663092153060788
47,0.3604592035659876,0.3663092153060788
48,0.3604592035659876,0.3663092153060788
49,0.3604592035659876,0.3663092153060788
50,0.3604592035659876,0.3663092153060788
51,0.3604592035659876,0.3663092153060788
52,0.3604592035659876,0.3663092153060788
53,0.3604592035659876,0.3663092153060788
54,0.3604592035659876,0.3663092153060788
55,0.3604592035659876,0.3663092153060788
56,0.3604592035659876,0.3663092153060788
57,0.3604592035659876,0.3663092153060788
58,0.3604592035659876,0.3663092153060788
59,0.3604592035659876,0.3663092153060788
60,0.3604592035659876,0.3663092153060788
61,0.3604592035659876,0.3663092153060788
62,0.3604592035659876,0.3663092153060788
63,0.3604592035659876,0.3663092153060788
64,0.3604592035659876,0.3663092153060788
65,0.3604592035659876,0.3663092153060788
66,0.3604592035659876,0.3663092153060788
67,0.3604592035659876,0.3663092153060788
68,0.3604592035659876,0.3663092153060788
69,0.3604592035659876,0.3663092153060788
70,0.3604592035659876,0.3663092153060788
71,0.3604592035659876,0.3663092153060788
72,0.3604592035659876,0.3663092153060788
73,0.3604592035659876,0.3663092153060788
74,0.3604592035659876,0.3663092153060788
75,0.3604592035659876,0.3663092153060788
76,0.3604592035659876,0.3663092153060788
77,0.3604592035659876,0.3663092153060788
78,0.3604592035659876,0.3663092153060788
79,0.3604592035659876,0.3663092153060788
80,0.3604592035659876,0.3663092153060788
81,0.3604592035659876,0.3663092153060788
82,0.3604592035659876,0.3663092153060788
83,0.3604592035659876,0.3663092153060788
84,0.3604592035659876,0.3663092153060788
85,0.3604592035659876,0.3663092153060788
86,0.3604592035659876,0.3663092153060788
87,0.3604592035659876,0.3663092153060788
88,0.3604592035659876,0.3663092153060788
89,0.3604592035659876,0.3663092153060788
90,0.3604592035659876,0.3663092153060788
91,0.3604592035659876,0.3663092153060788
92,0.3604592035659876,0.3663092153060788
93,0.3604592035659876,0.3663092153060788
94,0.3604592035659876,0.3663092153060788
95,0.3604592035659876,0.3663092153060788
96,0.3604592035659876,0.3663092153060788
97,0.3604592035659876,0.3663092153060788
98,0.3604592035659876,0.3663092153060788
99,0.3604592035659876,0.3663092153060788
100,0.3604592035659876,0.3663092153060788
101,0.3604592035659876,0.3663092153060788
102,0.3604592035659876,0.3663092153060788
103,0.3604592035659876,0.3663092153060788
104,0.3604592035659876,0.3663092153060788
105,0.3604592035659876,0.3663092153060788
106,0.3604592035659876,0.3663092153060788
107,0.3604592035659876,0.3663092153060788
108,0.3604592035659876,0.3663092153060788
109,0.3604592035659876,0.3663092153060788
110,0.3604592035659876,0.3663092153060788
111,0.3604592035659876,0.3663092153060788
112,0.3604592035659876,0.3663092153060788
113,0.3604592035659876,0.3663092153060788
114,0.3604592035659876,0.3663092153060788
